,stage2,stage3
ENSG00000068400.13,295.2653061,10.15251662
ENSG00000068438.14,8.489795918,127.5840456
ENSG00000068489.12,0.040816327,0.012345679
ENSG00000068650.18,0.06122449,34.91111111
ENSG00000068654.15,15.34693878,39.04444443
ENSG00000068697.6,1083.040816,793.097626
ENSG00000068724.15,1.12244898,4.903703704
ENSG00000068745.14,3.571428571,65.78119659
ENSG00000068784.12,59.02040816,322.3299145
ENSG00000068796.16,352.9591837,456.7223171
ENSG00000068831.18,131.5306122,10.95156695
ENSG00000068878.14,0.408163265,308.4210826
ENSG00000068885.14,0.111836735,90.28319087
ENSG00000068903.19,69.89795918,48.2962963
ENSG00000068912.13,42.06122449,0.761633428
ENSG00000069020.18,6.040816327,0.520987654
ENSG00000069248.11,0.081632653,110.9969611
ENSG00000069275.12,3333.979592,2054.293257
ENSG00000069329.16,186.755102,707.9325736
ENSG00000069345.11,1159.061224,462.6664768
ENSG00000069399.14,13.75510204,0.237037037
ENSG00000069424.14,5.12244898,6.267806267
ENSG00000069431.11,0.142857143,0.097245964
ENSG00000069493.14,4086.480612,2699.200105
ENSG00000069509.5,0.285714286,57.5111111
ENSG00000069667.15,201.9591837,11.31917379
ENSG00000069849.10,13043.67347,5630.977778
ENSG00000069869.15,1.326530612,0.195061728
ENSG00000069943.9,536.3267347,1.811358025
ENSG00000069956.11,161.1020408,1.696296296
ENSG00000069966.18,767.5083673,0.101234568
ENSG00000069974.15,219.5306122,2.725546059
ENSG00000069998.12,0.040816327,170.0740741
ENSG00000070010.18,23.91836735,388.3918329
ENSG00000070047.11,0.040816327,0.184045584
ENSG00000070061.14,0.040816327,0.39297246
ENSG00000070081.15,4.673469388,10.37037037
ENSG00000070182.19,0.020408163,0.051282051
ENSG00000070190.12,3677.265306,1359.404179
ENSG00000070214.15,0.408163265,378.2837606
ENSG00000070269.13,0.020408163,0.044444444
ENSG00000070366.13,0.040816327,26.68030769
ENSG00000070367.15,2.551020408,763.9037037
ENSG00000070413.19,0.020408163,0.777777778
ENSG00000070423.17,0.204081633,16.25679012
ENSG00000070444.14,0.040816327,36
ENSG00000070476.14,14.34693878,2.407407407
ENSG00000070495.14,1.040816327,135.5622032
ENSG00000070501.11,21.44897959,185.2759734
ENSG00000070540.12,0.040816327,0.12345679
ENSG00000070610.14,0.102040816,248.6881728
ENSG00000070669.16,746.6306122,63.36501613
ENSG00000070718.11,169.9795918,1.738271605
ENSG00000070756.15,10535.23306,7057.310304
ENSG00000070759.16,176.6326531,0.024691358
ENSG00000070761.7,510.6530612,350.2691357
ENSG00000070770.8,223.5510204,352.8558404
ENSG00000070785.16,0.551020408,94.39753085
ENSG00000070814.17,295.5918367,38.51035137
ENSG00000070831.15,12299.98673,4552.161415
ENSG00000070882.12,114.5918367,190.4488129
ENSG00000070950.9,0.06122449,0.044444444
ENSG00000070961.15,7591.163265,2595.679012
ENSG00000071051.13,6.326530612,0.420702754
ENSG00000071054.16,2317.020408,1775.347388
ENSG00000071073.12,1087.102041,1128.607787
ENSG00000071082.10,6490.392245,9290.931523
ENSG00000071127.16,384.6530612,472.8
ENSG00000071189.21,0.265306122,104.359924
ENSG00000071205.11,0.040816327,0.083950617
ENSG00000071243.15,472.4285714,244.711491
ENSG00000071282.11,0.081632653,0.034567901
ENSG00000071462.11,918.9387755,807.9726494
ENSG00000071537.13,797.244898,88.62070277
ENSG00000071553.16,511.1020408,446.9728394
ENSG00000071564.14,841,263.2412156
ENSG00000071575.11,9.571428571,92.67388415
ENSG00000071626.16,1.551020408,134.985565
ENSG00000071655.17,23.79591837,154.8831909
ENSG00000071794.15,232.7346939,0.025641026
ENSG00000071859.14,1.020408163,67.24197532
ENSG00000071894.16,0.693877551,0.158024691
ENSG00000071994.10,364.0204082,118.2666667
ENSG00000072042.12,666.52,120.1952517
ENSG00000072062.13,0.285714286,0.140740741
ENSG00000072110.13,0.163673469,0.126875594
ENSG00000072135.12,0.346938776,981.3705604
ENSG00000072163.19,0.020408163,0.133333333
ENSG00000072274.12,334.7755102,266.3287749
ENSG00000072310.16,0.102040816,99.86153847
ENSG00000072364.12,931.3265306,596.4583096
ENSG00000072401.14,144.6938776,329.6695157
ENSG00000072415.8,0.040816327,0.088888889
ENSG00000072501.17,74.55102041,542.7244065
ENSG00000072506.12,708.122449,364.7403609
ENSG00000072518.20,3.448979592,25.75802469
ENSG00000072571.19,11.55102041,0.047863248
ENSG00000072609.17,0.163265306,0.251282051
ENSG00000072694.20,0.12755102,0.481481481
ENSG00000072736.18,0.346938776,600.5241233
ENSG00000072756.16,3.673469388,510.2131053
ENSG00000072778.19,0.897959184,7.148148148
ENSG00000072786.12,0.102040816,580.583286
ENSG00000072803.17,19.30612245,216.782716
ENSG00000072818.11,492.3061224,152.2265907
ENSG00000072849.10,2292.408163,330.881869
ENSG00000072858.10,5.224489796,178.1851852
ENSG00000072958.8,156.1428571,0.342640076
ENSG00000073111.13,0.12244898,0.051282051
ENSG00000073350.13,0.040816327,0.044444444
ENSG00000073417.14,0.571428571,2.798290598
ENSG00000073578.16,765.8095918,200.5499506
ENSG00000073584.18,463.1836735,94.3308642
ENSG00000073614.12,1297.632653,242.4847104
ENSG00000073712.14,0.081632653,0.012345679
ENSG00000073756.11,0.224489796,0.219563153
ENSG00000073803.13,0.081632653,719.5323837
ENSG00000073849.14,1173.77551,423.9075024
ENSG00000073921.17,1.979591837,69.86666667
ENSG00000073969.18,1130.175102,0.101234568
ENSG00000074054.17,0.020408163,64.82716048
ENSG00000074071.14,405.1428571,367.5935422
ENSG00000074201.8,329.122449,13.62431149
ENSG00000074266.19,0.244897959,375.1509971
ENSG00000074319.12,83.26530612,1367.073884
ENSG00000074356.16,360.877551,220.6716049
ENSG00000074370.17,37.51020408,224.982716
ENSG00000074416.13,0.102040816,0.69325736
ENSG00000074582.12,0.020408163,0.145679012
ENSG00000074603.18,209.3469388,0.202849003
ENSG00000074657.13,2.326530612,1.81671415
ENSG00000074695.5,1187.979592,542.8011397
ENSG00000074696.12,1.367346939,5.116999049
ENSG00000074706.13,138.1836735,253.4567901
ENSG00000074755.14,9.632653061,750.6774928
ENSG00000074800.13,3794.591837,1350.555935
ENSG00000074842.7,573.6530612,80.74207028
ENSG00000074935.13,0.836734694,0.088888889
ENSG00000074966.10,0.163265306,0.422222222
ENSG00000075089.9,1.612244898,2.41671415
ENSG00000075131.9,350.4693878,0.022222222
ENSG00000075142.13,855.6326531,319.2081671
ENSG00000075151.20,38.18367347,914.1905032
ENSG00000075188.8,1099.877551,0.32345679
ENSG00000075234.16,0.020408163,0.061728395
ENSG00000075239.13,320.0612245,0.400949668
ENSG00000075240.16,0.040816327,0.025641026
ENSG00000075292.18,349.4081633,473.9962014
ENSG00000075303.12,0.020408163,0.044444444
ENSG00000075336.11,1.93877551,5.697245963
ENSG00000075407.18,1.816326531,77.76790125
ENSG00000075413.17,354.3469388,227.2
ENSG00000075415.12,778.6938776,1886.774739
ENSG00000075420.12,1.346938776,8.039316239
ENSG00000075426.11,255.5714286,279.2237417
ENSG00000075539.14,326.9591837,479.5834758
ENSG00000075568.16,660.4897959,126.7405508
ENSG00000075624.13,35450.03061,10216.20038
ENSG00000075651.15,0.040816327,0.04691358
ENSG00000075711.20,9.612244898,2.056790123
ENSG00000075785.12,1698.877551,319.6178537
ENSG00000075790.10,92.06122449,278.2414055
ENSG00000075826.16,0.020408163,0.025641026
ENSG00000075856.11,693.8571429,116.25717
ENSG00000075884.13,1624.081633,459.754416
ENSG00000075914.12,0.183673469,144.4605888
ENSG00000075945.12,0.183673469,0.044444444
ENSG00000075975.15,318.2112245,0.121937322
ENSG00000076003.4,25.24489796,119.3333333
ENSG00000076043.9,1234.040816,388.4436847
ENSG00000076053.10,6.142857143,1715.188794
ENSG00000076067.12,0.102040816,0.044444444
ENSG00000076108.11,355.0816327,17.76638177
ENSG00000076242.14,0.183673469,74.32592594
ENSG00000076321.10,3.346938776,4.328395062
ENSG00000076513.16,957.7755102,437.1468756
ENSG00000076554.15,2110.020408,315.4168281
ENSG00000076604.14,51.64836735,26.47266667
ENSG00000076641.4,133.877551,395.9010447
ENSG00000076662.9,1401.517143,442.1935481
ENSG00000076685.18,0.249591837,286.5120608
ENSG00000076706.16,0.020408163,41.57037036
ENSG00000076770.14,24.59183673,6.933333333
ENSG00000076928.17,0.571428571,22.98271605
ENSG00000076944.15,0.163265306,7.88051852
ENSG00000076984.17,75,5.042735043
ENSG00000077044.10,0.244897959,7.334283
ENSG00000077097.15,854.4693878,876.1118708
ENSG00000077147.14,11.7755102,652.919848
ENSG00000077150.18,0.979591837,55.38765433
ENSG00000077152.9,2.224489796,0.044444444
ENSG00000077232.17,2077.530612,791.6271604
ENSG00000077235.17,274.3673469,18.09876543
ENSG00000077238.13,653.755102,33.05622032
ENSG00000077254.14,974.5714286,161.5580247
ENSG00000077312.8,2,6.884140552
ENSG00000077348.8,234.2653061,84.53333333
ENSG00000077380.15,241.7773469,145.0325508
ENSG00000077420.15,37.81632653,542.1173788
ENSG00000077454.15,0.020408163,19.12592593
ENSG00000077458.12,77.32653061,3.75688509
ENSG00000077514.8,0.163265306,0.12345679
ENSG00000077549.17,1321.306122,912.4427351
ENSG00000077585.13,3.020408163,0.066666667
ENSG00000077684.15,0.040816327,111.3618234
ENSG00000077721.15,421.877551,1288.989744
ENSG00000077782.19,0.102040816,0.092307692
ENSG00000077984.5,293.3673469,140.0708452
ENSG00000078043.15,111.4081633,3.528964862
ENSG00000078061.12,0.163265306,23.28888889
ENSG00000078081.7,26.79591837,0.085849953
ENSG00000078124.11,0.020408163,0.300664767
ENSG00000078140.13,220.1428571,191.3834758
ENSG00000078142.12,0.163265306,2.968281102
ENSG00000078177.13,521.6938776,0.467236467
ENSG00000078237.6,292.6734694,363.7920227
ENSG00000078269.14,61.89795918,21.17037037
ENSG00000078304.19,2131.47898,2712.237094
ENSG00000078319.9,0.306122449,0.044444444
ENSG00000078369.17,467.9183673,677.702374
ENSG00000078403.16,238.1632653,223.2584995
ENSG00000078589.12,170.3265306,1297.662868
ENSG00000078596.10,18.18367347,620.7318139
ENSG00000078618.21,26.44897959,538.7004408
ENSG00000078668.13,1526.102041,597.0499525
ENSG00000078674.17,94.55102041,1157.59924
ENSG00000078687.17,0.081632653,0.30617284
ENSG00000078699.21,0.285714286,120.6888889
ENSG00000078747.14,346.4081633,141.3679012
ENSG00000078795.16,0.020408163,0.033589744
ENSG00000078804.12,268.5918367,22.67844254
ENSG00000078808.16,67.59183673,0.365432099
ENSG00000078902.15,2.265306122,3.82165242
ENSG00000078967.12,0.081632653,0.066666667
ENSG00000079134.11,949.5710204,129.8888889
ENSG00000079246.15,1560.938776,1349.132574
ENSG00000079257.7,0.428571429,8.686419754
ENSG00000079263.18,181.5422449,290.7340931
ENSG00000079277.19,0.285714286,30.54909781
ENSG00000079308.16,0.020408163,0.034567901
ENSG00000079313.13,2.93,0.48382716
ENSG00000079332.14,5270.142857,1961.305033
ENSG00000079335.18,8.183673469,121.0320988
ENSG00000079385.21,0.020408163,0.220702754
ENSG00000079387.13,0.040816327,0.044444444
ENSG00000079432.7,0.183673469,0.265147199
ENSG00000079459.12,46.75510204,41.14605888
ENSG00000079462.7,0.081632653,0.148148148
ENSG00000079482.12,0.448979592,2.333333333
ENSG00000079616.12,211.7142857,152.4578518
ENSG00000079691.17,0.020408163,362.5390314
ENSG00000079739.15,0.020408163,17.77378917
ENSG00000079785.14,240.877551,242.034188
ENSG00000079805.16,0.06122449,7.024691357
ENSG00000079950.13,49.59183673,17.21234568
ENSG00000079999.13,2.204081633,5.360873695
ENSG00000080189.14,0.040816327,15.38024691
ENSG00000080298.15,1.755102041,0.044444444
ENSG00000080345.17,583.3265306,149.6681861
ENSG00000080371.5,804.6122449,110.7525166
ENSG00000080503.22,85.26530612,300.4353276
ENSG00000080546.13,461.4081633,247.2414055
ENSG00000080603.16,2.116938776,264.8997151
ENSG00000080608.9,760.5918367,299.291358
ENSG00000080802.18,275.6530612,397.785755
ENSG00000080815.18,172.3673469,134.2962963
ENSG00000080819.6,0.142857143,31.6980057
ENSG00000080822.16,851.2857143,179.1946818
ENSG00000080824.18,4443.232653,5070.746146
ENSG00000080839.11,0.040816327,49.3059829
ENSG00000080986.12,0.06122449,0.034567901
ENSG00000081014.10,60.18367347,0.12345679
ENSG00000081019.13,641.9387755,251.2670465
ENSG00000081041.8,0.734693878,4.289268755
ENSG00000081059.19,0.183673469,238.4281102
ENSG00000081087.14,2.224489796,42.09971509
ENSG00000081154.11,567.3469388,882.1789175
ENSG00000081181.7,36.53346939,0.892991453
ENSG00000081189.15,1781.136122,2212.936182
ENSG00000081237.18,7297.55102,5958.447104
ENSG00000081307.12,0.285714286,284.6368471
ENSG00000081320.10,7566.918367,4158.992023
ENSG00000081692.12,0.05122449,63.01370369
ENSG00000081721.11,121.0408163,94.34567901
ENSG00000081791.8,0.12244898,170.2567901
ENSG00000081870.11,1266.897959,303.5215574
ENSG00000081913.13,146.0816327,1.073504274
ENSG00000081923.11,0.653061224,0.059259259
ENSG00000082068.8,0.142857143,59.64748337
ENSG00000082074.15,289.7346939,341.397151
ENSG00000082146.12,0.020408163,0.034567901
ENSG00000082153.17,1811.102041,1497.947046
ENSG00000082212.12,177.6122449,143.2564103
ENSG00000082213.17,96.04081633,24.94112061
ENSG00000082258.12,48.26530612,1809.983856
ENSG00000082269.16,0.12244898,47.52934471
ENSG00000082438.15,353.2040816,126.679962
ENSG00000082512.14,782.7755102,1521.203609
ENSG00000082515.17,697.2653061,696.5390314
ENSG00000082516.8,0.346938776,39.37777777
ENSG00000082641.15,11.14285714,32.59848053
ENSG00000082701.14,0.142857143,22.79259259
ENSG00000082805.19,0.510204082,1.943209877
ENSG00000082898.16,872.1428571,234.8985945
ENSG00000082996.19,19.34693878,65.80246915
ENSG00000083093.9,0.142857143,322.2098765
ENSG00000083097.14,0.102040816,0.320987654
ENSG00000083099.10,2.285714286,1065.942982
ENSG00000083123.14,0.306122449,19.84615385
ENSG00000083168.9,887.6530612,312.2330484
ENSG00000083223.17,658.7346939,389.0178537
ENSG00000083312.17,11.7755102,194.900095
ENSG00000083454.21,1036.612245,263.9679012
ENSG00000083457.11,707.1020408,430.0197531
ENSG00000083520.14,55.27591837,119.8440646
ENSG00000083535.15,313.1428571,144.4222222
ENSG00000083544.13,0.020408163,95.90617283
ENSG00000083635.7,62.83387755,12.58119658
ENSG00000083642.18,376.9795918,629.0013295
ENSG00000083720.12,0.12244898,1.022222222
ENSG00000083750.12,480.3673469,343.2676165
ENSG00000083799.17,512.2040816,1195.697436
ENSG00000083812.11,0.06122449,1.533333333
ENSG00000083828.15,0.020408163,21.92307692
ENSG00000083844.10,5.428571429,108.622982
ENSG00000083845.8,3122.598367,3664.903229
ENSG00000083896.12,750.877551,222.4930674
ENSG00000083937.8,1068.816327,761.673884
ENSG00000084070.11,705.5306122,1898.957455
ENSG00000084072.16,1348.244898,2232.699335
ENSG00000084073.8,7.12244898,418.2434948
ENSG00000084090.13,666.1020408,899.8383665
ENSG00000084092.6,1.510204082,29.07692308
ENSG00000084093.16,26.91836735,212.2811016
ENSG00000084112.14,372.6122449,324.8892687
ENSG00000084207.15,547.7755102,375.7405508
ENSG00000084234.16,2259.510204,253.2539411
ENSG00000084463.7,265.9183673,968.5081823
ENSG00000084623.11,2184.693878,405.9462488
ENSG00000084652.15,3.081632653,203.2241216
ENSG00000084674.14,0.040816327,0.092307692
ENSG00000084676.15,439.7142857,457.3160492
ENSG00000084693.15,5.190408163,7.54980437
ENSG00000084733.10,0.714285714,1537.046534
ENSG00000084754.10,1352.408163,247.2453941
ENSG00000085063.14,312.8979592,336.4719849
ENSG00000085117.11,1981.693265,180.562963
ENSG00000085224.21,3313.367347,684.062868
ENSG00000085231.13,459.1763265,213.2345679
ENSG00000085274.15,170.4567347,25.03703704
ENSG00000085365.17,128.0612245,0.111111111
ENSG00000085377.13,166.7142857,0.133333333
ENSG00000085415.15,0.530612245,77.11699905
ENSG00000085433.15,1.612244898,350.7259259
ENSG00000085449.14,233.2244898,0.288888889
ENSG00000085491.15,0.204081633,272.4210826
ENSG00000085511.19,73.69897959,47.23437797
ENSG00000085563.14,165.3877551,206.414245
ENSG00000085662.13,128.1428571,689.2630578
ENSG00000085719.12,816.7142857,606.8132953
ENSG00000085721.12,0.204081633,506.9156164
ENSG00000085733.15,0.06122449,0.044444444
ENSG00000085788.13,129.4081633,13.07008547
ENSG00000085832.16,6.714285714,706.4273505
ENSG00000085871.8,1.040816327,0.118518518
ENSG00000085872.14,151.8367347,0.439506173
ENSG00000085978.21,0.06122449,0.066666667
ENSG00000085982.13,0.040816327,0.130864197
ENSG00000085998.13,0.020408163,0.061728395
ENSG00000085999.11,0.12244898,0.012345679
ENSG00000086061.15,460.6938776,1251.415955
ENSG00000086062.12,17254.2449,4920.20019
ENSG00000086065.13,0.918367347,327.5506173
ENSG00000086102.18,362.7142857,192.8961064
ENSG00000086189.9,65.6122449,1385.845204
ENSG00000086200.16,0.040816327,5.180157645
ENSG00000086232.12,398.4189796,352.7486268
ENSG00000086300.15,0.755102041,1429.261538
ENSG00000086475.14,1.142857143,53.52725547
ENSG00000086504.15,81.46938776,86.2888889
ENSG00000086589.11,321.2653061,339.4547008
ENSG00000086598.10,1775.034694,1194.963622
ENSG00000086619.13,335.0408163,15.71528965
ENSG00000086666.18,1289.510204,880.70642
ENSG00000086712.12,413.755102,286.7635917
ENSG00000086730.16,392.0612245,25.2
ENSG00000086758.15,787.9795918,1195.184236
ENSG00000086848.14,0.081632653,0.083950617
ENSG00000087053.18,0.326530612,0.022222222
ENSG00000087074.7,15.2244898,1142.931814
ENSG00000087086.14,17668.16592,18738.56763
ENSG00000087087.19,282.0612245,282.0423552
ENSG00000087111.20,18.57142857,1041.950617
ENSG00000087191.12,1099.55102,848.1390314
ENSG00000087206.16,84.36734694,862.7312441
ENSG00000087263.16,33.75510204,158.2670655
ENSG00000087266.15,0.040816327,0.059259259
ENSG00000087269.15,0.204081633,9.684567902
ENSG00000087274.16,804.244898,175.5152897
ENSG00000087301.8,311.244898,0.28034188
ENSG00000087302.8,2046.122449,10.67597341
ENSG00000087338.4,0.551020408,1123.051092
ENSG00000087365.15,389.2040816,1080.594302
ENSG00000087448.9,0.163265306,0.012345679
ENSG00000087460.24,4732.734694,3529.716239
ENSG00000087470.17,408.8571429,94.9745489
ENSG00000087502.17,23.34693878,447.1034397
ENSG00000087586.17,0.06122449,0.051282051
ENSG00000087884.14,0.102040816,1.007787274
ENSG00000087995.15,0.102040816,16.43784426
ENSG00000088035.15,3.387755102,0.022222222
ENSG00000088179.8,1102.755102,0.207407408
ENSG00000088205.12,1974.714286,2418.226591
ENSG00000088247.17,2.040816327,10.79107312
ENSG00000088298.12,0.040816327,1.032098766
ENSG00000088325.15,0.265306122,0.012345679
ENSG00000088356.5,0.142857143,0.012345679
ENSG00000088387.18,264.1428571,115.6246914
ENSG00000088448.14,603.122449,518.374359
ENSG00000088451.10,85.85714286,0.181196581
ENSG00000088682.13,226.3673469,0.034567901
ENSG00000088727.12,64.94163265,0.229819563
ENSG00000088766.11,173.8571429,77.06951568
ENSG00000088812.17,0.040816327,0.879012346
ENSG00000088832.16,2517.093061,254.9261842
ENSG00000088833.17,373.4285714,430.8425451
ENSG00000088888.17,0.020408163,3.879392213
ENSG00000088930.7,417.8738776,850.959924
ENSG00000088970.15,0.06122449,113.6666667
ENSG00000088986.10,911.3061224,532.5709403
ENSG00000088992.17,626.6734694,1.955555556
ENSG00000089006.16,524.8571429,41.53865147
ENSG00000089009.15,6897.776122,7870.076528
ENSG00000089012.14,0.775510204,0.27008547
ENSG00000089022.13,478.9387755,75.59764103
ENSG00000089048.14,650.9387755,886.6754035
ENSG00000089050.15,0.040816327,0.022222222
ENSG00000089053.12,220.4693878,506.8476733
ENSG00000089057.14,0.040816327,0.012345679
ENSG00000089060.11,278.3265306,1.714529915
ENSG00000089063.14,1010.346939,304.6588984
ENSG00000089094.18,698.3673469,318.2670465
ENSG00000089123.15,638.5714286,0.762393162
ENSG00000089127.12,0.244897959,50.65299146
ENSG00000089154.10,0.12244898,176.7477683
ENSG00000089157.15,14778.7698,9444.04315
ENSG00000089195.14,1168.714286,0.158974359
ENSG00000089220.4,1128.306122,378.2584996
