hgnc_symbol,stage1,stage2,stage3,stage4
HLA-DMA,4226.403252,3349.091724,1291.297986,2678.082532
PSMB8-AS1,556.723202,788.4665517,86.73840278,91.6604247
PSMB8,643.7784464,1230.223793,545.986111,157.1899039
TAP2,57.6818182,4.275862069,43.60416667,205.8229167
NBDY,482.7462537,520.1034483,109.5208333,459.5721154
TNRC6C-AS1,7.862137861,364.2413793,0.027777778,0.041666667
HLA-DRA,35364.61788,54610.93103,12868.15278,24998.98638
PBX2,346.5461888,71.75862069,0.041666667,12.31971154
RNF5,367.7273826,107.6886207,1523.892708,1262.572268
AGPAT1,291.4528272,0.034482759,0.416666667,0.03125
FKBPL,18.5964036,3.448275862,0.333333333,0.520833334
DXO,0.138546454,0.034482759,1119.444444,0.347756411
SKIV2L,0.346153846,77.06896552,237.8055556,156.5504808
NELFE,75.39560439,142.5172414,167.3055556,3.907051282
SDHD,275.8447802,111.9734483,1277.555069,1655.195217
EHMT2,67.4025974,0.034482759,0.083333333,0.705929488
LAYN,0.23976024,53.24137931,0.131944444,0.520833334
NEU1,51.75424575,223.5517241,0.104166667,231.2203526
SNHG32,282.9380619,1610.827586,1.180555556,244.5913462
HSPA1B,9.988626376,0.756206897,7.932013889,110.4221154
HSPA1A,1650.581803,250.1058621,648.1235417,16.08910257
LSM2,48.62137862,0.689655172,1.222222222,0.340544872
CARD16,492.5453546,473.3382759,623.0469443,40.67060096
MBD5,42.20779221,1.689655172,1.347222222,0.254006411
MSH5,0.577422578,0.068965517,0.196666667,0.0625
ABHD16A,39.01048951,0.172413793,0.069444444,19.07291667
CSNK2B,208.6458142,386.322069,2273.253889,802.4932532
GPANK1,46.94761738,259.9310345,207.75,37.70282853
BAG6,4.580919081,0.689655172,69.34027778,79.20192308
AIF1,32.31768232,0.206896552,5.833333333,3.201121795
NCR3,48.2992008,0.034482759,0.111111111,5.188301281
LST1,18.01648352,0.137931034,69.23611111,0.080128205
ZNF814,54.96045455,0.034482759,0.708333333,38.53802084
HLA-C,1932.096668,2868.732414,2835.348056,5438.716498
DHX16,8.895604394,21.17241379,4.208333333,0.816506411
C6orf136,0.422077922,11.34482759,126.7291667,49.1738782
MRPS18B,185.8036963,0.24137931,708.3472223,263.474359
PPP1R10,328.1028971,1116.586207,133.2708333,163.1201923
ABCF1,1722.457043,849.3448276,110.3819444,999.794872
PRR3,4.803196804,0.620689655,43.14583333,134.90625
GNL1,1523.694805,69.82758621,1.916666667,152.6185897
HLA-E,9409.876206,5570.026207,2532.037986,7115.803077
TRIM39,292.6983966,175.657931,424.3611111,11.87019231
ZNF468,119.5694805,103.5862069,0.0625,69.34197915
PPP1R11,130.4465535,218.9310345,0.076388889,434.7548077
HLA-J,4.034020979,0.414482759,0.590277778,0.625104167
RACK1,1953.208896,6861.758621,4501.319444,5089.588943
HLA-G,2.911483517,6.16,6.43138889,2.04849359
,0.071428572,0.034482759,0.020833333,0.052083334
HLA-F,356.440949,1369.816207,78.7013889,502.4472036
RPS26P8,0.256493507,0.632413793,0.962638889,0.10875
TRIM27,49.97002997,0.379310345,0.055555556,54.79166665
,0.120344656,0.034482759,0.015277778,0.22375
MRPL53,193.5553397,165.1034483,490.5069443,100.4350962
ATXN2,47.35564436,933,170.3541667,57.84375
DCTN1,0.562437563,315.1034483,0.027777778,1.350961539
MZT1,127.8821179,753.6896552,0.75,1656.961539
ZNF155,0.006493507,0.103448276,269.1388889,0.020833334
C12orf73,46.86963037,335.5517241,0.354166667,0.197916667
TRIM13,72.60789209,5.182068966,561.4722223,84.90304489
SLFN12L,0.714285715,0.75862069,0.041666667,0.382211539
COX17P1,0.090909091,0.193448276,0.723888889,0.083333334
PSENEN,158.7722478,563.5227586,42.65277778,232.3285657
ZBTB10,38.59040959,71.44827586,590.6458333,376.1658654
C4orf46,0.045454546,172.0689655,0.333333333,0.104166667
PSMB10,343.3933317,708.1882759,134.1869444,87.72173877
E2F4,62.7077922,14.20689655,1.326388889,58.10256412
PDE7A,288.1551399,323.3448276,237.8541667,1718.084936
SNX2,10835.29071,1541.310345,2443.277778,310.6025641
SARNP,510.6986565,565.2244828,947.6144443,1437.395617
ADGRG1,0.025974026,0.034482759,0.027777778,0.288461539
IPO7,17.999001,375.3793103,783.5,133.7644231
PRR13,838.9236514,673.1503448,611.93875,2951.884031
TECPR1,16.44705295,0.172413793,0.097222222,0.080128205
SAMD9,42.53846154,530.7931034,0.215277778,138.1858974
CNEP1R1,66.89510488,339.5517241,42.38888889,64.66346154
KRT81,1.705754246,0.137931034,0.020833333,0.010416667
NAP1L4,186.8541458,578.7931034,25.30555556,1279.273237
SMG1P2,32.54363637,0.037586207,18.44541667,1.313333334
TMSB4X,92022.59259,130078.7486,141021.0654,70417.41568
SMN2,671.037048,229.1934483,130.7713889,659.5827085
SERF1B,27.60925075,0.362068966,0.590277778,133.4252324
HMGN1,1000.877058,2115.310345,378.9513889,2439.446314
EIF3CL,19.94103896,12.72862069,42.00666667,51.27663462
LCMT1,0.715784216,0.068965517,0.111111111,49.5176282
MFSD2B,0.038461539,0.068965517,0.020833333,0.020833334
LIN52,4.740259741,0.103448276,0.333333333,33.36458334
SMIM11A,6.90448052,0.034482759,0.058888889,16.24114584
ETFRF1,27.0008042,2.203103448,49.96979167,133.7535898
ITSN1,0.576923077,0.034482759,0.861111111,0.020833334
ITPRIPL2,0.188311689,2.068965517,11.84722222,417.3740224
DENND1C,23.34415585,207.137931,1,46.55929487
CRYZL1,90.48601398,0.448275862,0.173611111,1842.66266
C5orf51,8243.73077,1.689655172,0.020833333,83.43028845
CATSPER2P1,15.62687812,24.20724138,34.68875,7.882604165
KLRC2,0.233071928,6.023793103,0.027777778,11.19814904
RPS3AP47,0.609065934,0.793793103,0.087222222,1.005384616
RNPS1,858.8674875,67.31034483,10.66666667,752.8830127
DNAJC19,93.60739263,129.6551724,0.368055556,107.1081731
JPT2,19.14585415,0.103448276,0.354166667,3.947916667
HERC2P9,6.304675325,0.068965517,62.21583333,0.216346154
HCP5,19.64285715,113.8275862,0.486111111,0.604166667
HLA-H,42.92271229,8.330689655,12.98541667,115.1266587
RAB12,988.7657342,19.51724138,90.56944443,52.58974359
HLA-A,3268.621748,4014.675862,3764.087431,6317.967508
HACD2,9.317682319,0.24137931,73.21527778,195.8277244
ANKRD28,27.63736264,3.034482759,5.1875,45.25480769
THUMPD3-AS1,119.8250899,1.75862069,432.239861,65.5309375
MT-RNR2,387079.4221,307999.2714,246562.4215,278606.8477
GPX3,0.397602398,0.034482759,1,0.010416667
SELENOH,820.6158841,398.2758621,119,725.8349359
STK38L,89.60539458,407.7586207,182.4652778,214.4863782
SACM1L,216.2897103,283.862069,2035.076389,17.59054487
MT-RNR1,21682.57243,49176.75862,20711.5625,10558.15946
TSN,123.8176823,780,8.583333333,1297.821314
IGKC,35965.51399,15435.51724,13891.08333,14556.07532
IGKV4-1,1502.435065,1783.103448,123.7152778,724.7403846
IGLV4-69,0.154845155,0.517241379,0.166666667,83.18830127
IGLV8-61,84.8116883,0.034482759,0.4375,18.35496795
IGLV6-57,0.051448552,0.551724138,666.4791667,125.2884616
IGLV1-51,19.50649351,37.79310345,57.40972223,106.4565224
IGLV1-47,192.2563786,2.149310345,29.83520833,955.7116508
IGLV7-46,604.8606394,1.034482759,0.111111111,43.34054487
IGLV1-44,659.4549101,183.9196552,26.20097222,42.32841346
IGLV1-40,63.19424074,0.034482759,13.27777778,30.50621795
IGLV3-25,294.0474526,867.9655172,886.5277777,123.7466587
IGLV2-23,46.62019481,257.6896552,75.6111111,1805.054976
IGLV2-14,268.3086664,102.5165517,56.10618057,91.99453528
IGLV2-11,4.210364636,183.6896552,20.9475,505.8104487
IGLV3-10,5.951548451,0.482758621,5.479166667,0.479166667
IGLV3-1,45.69130869,295.7586207,7.256944443,13.29326923
IGLC1,880.7984464,28.85137931,1561.169514,988.0459054
IGLC2,3290.814741,2685.491034,2176.626667,7258.700888
IGLC3,1077.78993,2460.677586,2522.756389,5584.85262
TRGC1,14.96609391,0.24137931,0.726666667,4.7190625
TRGV10,0.045454546,0.24137931,0.333333333,0.46875
TRBV6-1,1.155844156,0.620689655,0.027777778,0.03125
TRBV20-1,0.376623377,0.206896552,0.256944444,1.073717949
TRBC1,139.6055544,32.51655172,679.81125,100.3102003
TRBV28,0.162337663,0.034482759,0.020833333,0.260416667
TRBC2,7162.496841,932.1386207,36.07763889,1420.20262
TRAV4,0.194805195,0.034482759,0.027777778,0.208333334
TRAV12-1,0.012987013,0.068965517,0.333333333,0.0625
TRAV8-2,0.057942058,0.172413793,0.0625,0.03125
TRAV8-4,0.045454546,0.068965517,0.625,0.010416667
TRAV13-2,0.01948052,0.24137931,0.027777778,0.041666667
TRAV38-2DV8,0.14935065,0.137931034,0.055555556,0.365384616
TRDC,0.638721279,3.880344828,0.145416667,1.740104167
IGHA2,270.5671179,536.722069,654.9114583,2989.986218
IGHG4,224.6850599,105.4234483,190.2863889,469.8967148
IGHG2,486.8550749,1185.704828,1769.073264,387.0363863
IGHA1,1106.576738,1333.726207,1234.380208,2868.709295
IGHG1,1285.979356,1423.133103,2876.179792,3587.529688
IGHG3,150.2136264,115.4558621,543.0411806,309.5193429
IGHD,163.2532468,305.1724138,0.020833333,213.0657051
IGHM,3198.065434,752.4137931,1856.027778,2656.855769
IGHV1-3,3.792207792,64.55172414,0.111111111,0.6875
IGHV3-7,1.427077922,15.27586207,0.076388889,19.45833334
IGHV3-15,1.428571429,5.206896552,0.069444444,0.958333334
IGHV3-21,15.14935065,8.068965517,0.305555556,37.2603125
IGHV3-23,0.909090909,68.82758621,51.16666667,24.15474359
IGHV4-34,27.19521478,2.75862069,12.27083333,14.164375
IGHV4-39,110.9935065,71.93103448,34.35638889,140.1068109
IGHV3-48,0.006493507,2.24137931,0.027777778,8.329326925
IGHV5-51,29.57792208,1.206896552,0.020833333,4.998397436
,9.27338162,9.785172414,3.025763889,12.01967949
ST13P5,0.537987013,0.427586207,0.75,0.660616988
RPL15P3,69.53023478,64.85413793,50.34541667,60.21444712
RPS26P3,2.278926074,1.574827586,5.360208333,5.273565705
MT-ND4L,10161.15285,10846.55172,9307.444444,5004.440705
RPS26P6,1.299805195,1.411724138,0.416944444,0.70375
PTTG3P,0.045454546,0.413793103,0.083333333,0.09375
NUP62,156.4410589,759.7931034,2367.326389,1056.508814
,0.305194805,0.931034483,0.027777778,0.791666667
DENND1B,71.8096903,393.9606897,566.7013889,364.3613782
RPL5P5,0.160734266,0.034482759,0.048611111,0.054791667
,420.4748452,1234.34,531.2369444,668.9767228
SFT2D2,335.3310789,3.068965517,439.5555556,1091.009175
FGFR1OP,106.9905794,188.7427586,75.83680556,40.90738782
SCAF8,91.32567432,212.4827586,0.076388889,112.8717949
PDCL3P5,30.20791709,4.194482759,326.2545833,131.8948959
NPM1P46,0.01948052,0.068965517,0.042916667,0.125104167
,0.012987013,0.137931034,1.465277778,0.03125
YWHAZP4,0.75492008,0.527241379,0.388333333,3.007708334
CRIP1,849.8500152,508.7717241,428.8831944,2019.866459
RPL7AP60,1.114175824,0.034482759,1.365902778,0.293269231
,0.977022977,0.448275862,0.506944444,0.551282051
RPL22P1,20.20589411,70.43448276,76.89944443,122.3022676
FAM24B,0.044955045,0.034482759,0.354166667,0.020833334
TRIM59,1278.439011,3.110344828,28.68215278,190.8531651
BTF3L4P2,2.422827173,60.82655172,24.96520833,10.151875
DNLZ,3.01948052,194.5055172,0.027777778,0.03125
YWHAZP2,0.540389611,0.379655172,0.585833333,0.917395834
SUPT4H1,88.5364935,253.0617241,75.65972222,673.1994872
YWHAZP5,0.665324676,0.485862069,0.4975,2.095544872
EEF1B2P6,30.27613886,61.25689655,23.54694444,40.38322116
,0.130194805,0.103793103,0.398888889,0.1315625
NRAS,2312.454046,1276.758621,384.3819443,161.9775641
PGK1P2,0.138766234,0.379310345,0.041666667,0.171875
,0.623876124,0.344827586,0.145833333,0.195512821
HNRNPA3P6,22.20142857,30.49551724,12.039375,18.49936699
HNRNPCP6,0.012987013,0.034482759,0.020833333,0.0625
,1.750949051,1.963448276,0.270069444,1.488838141
RPS7P11,2.23526973,3.758965517,10.37861111,5.755088141
ANKRD39,145.8431568,0.586206897,0.027777778,0.423878205
CHUK,8.55194805,98.62068966,0.048611111,0.382211539
FTH1P12,0.295864136,0.28862069,0.097222222,0.309919872
GSTM2,0.090184816,0.344827586,183.94125,98.89020835
COG8,3.11948052,0.275862069,0.020833333,0.020833334
ARHGAP19,2.706948052,0.125517241,2.131944444,0.574230769
,0.085974026,0.286206897,0.083263889,0.242011218
PTPRCAP,1743.31501,50.03448276,1.104166667,1259.661787
HSPD1P1,28.25599401,5.380344828,0.517569444,6.170560898
RPL17P34,0.012922078,0.034482759,0.027777778,0.226866988
RPL18AP3,442.4508741,606.7731034,446.6500694,614.2072356
,56.77296701,1136.964828,2475.392292,550.5429886
SIPA1,97.20679323,2.137931034,0.097222222,261.9046474
FTH1P3,0.107257742,0.172413793,0.088055556,0.525
ERV3-1,13.28521478,0.034482759,0.020833333,8.413461539
SYNJ2BP,134.8541059,344.2413793,0.160277778,201.1698718
ARL2,109.6673327,143.3793103,78.64583333,44.1650641
NT5C3AP1,0.866558442,2.013448276,0.027777778,4.376145834
RBMXL1,57.26022979,184.6896552,1.357222222,1.475304488
SRA1,230.4246204,365.8403448,415.1944444,3.929559295
SETP8,0.5,0.068965517,0.041666667,0.041666667
STIMATE,0.42426074,215.6551724,1.020833333,0.225961539
DNAJC9,189.8746603,1362.811379,416.4266667,425.113782
RPLP0P6,104.4057093,106.267931,65.25958333,166.0203205
,0.350649351,0.103448276,2,1.53125
LDHAP5,0.583416584,0.206896552,0.152777778,0.010416667
VDAC1,298.3321678,5102.793103,1450.597222,412.5541667
TMX2,154.6176473,37.70517241,298.6319444,448.9058253
,22.39927573,44.71517241,46.57895833,22.57664263
SLX1A-SULT1A3,5.885974025,67.38172414,0.013888889,10.6625641
RPL7AP50,0.706763237,0.356896552,0.480625,2.42130609
HEXA,133.1876274,103.0689655,0.111111111,0.493589744
NDUFS3,225.7577423,288.5862069,0.118055556,175.581875
RPSAP54,0.241623377,0.840689655,2.613333333,0.918317308
LEPROT,99.24475525,329.2068966,0.486111111,155.8477564
LBH,1784.961539,905.1724138,6.541666667,38.12179488
PPP1CB,25292.89854,7988.827586,8606.305557,25448.15545
SULT1A4,19.19612388,0.353793103,0.041666667,0.010416667
GPSM3,143.8051948,282.8965517,379.6805557,153.1810897
LAT,2.681233766,26.16310345,62.40354167,47.92960737
ATF6B,14.29220779,306.4137931,532.5902777,1886.705128
,0.352142857,1.650689655,0.151458333,0.550729167
LDHBP2,0.077922078,0.24137931,0.625,0.041666667
TREX1,0.140409591,0.517241379,268.6041667,1.195
SLC35F6,0.385614386,252.7931034,0.458333333,798.0584937
RPL17P50,275.8908691,28.34482759,19.35416667,29.43429487
CLIC1,2991.705165,5715.620345,8389.229167,4650.893325
DDAH2,35.47402598,41.68965517,142.4652778,67.59054489
SERBP1P1,2.56408092,19.06310345,4.505625,4.533229167
RPS29,3721.248437,6336.136207,3505.944444,3116.930248
,0.012987013,0.112068966,0.027777778,0.010416667
CENPBD1P1,517.5976074,0.413793103,121.2066667,326.6747516
,0.49432068,0.241724138,0.104166667,0.460576923
ZNF134,37.7967033,0.103448276,106.9236111,0.072916667
ACTBP2,1.241428572,1.655172414,0.394097222,1.144783654
DDX47,519.5714285,218.5862069,0.277777778,187.6522436
KLRK1,42.13996504,58.81655172,2.173611111,17.89477564
RPL21P75,17.05682317,61.84551724,48.76055556,27.74850962
,1.410804196,1.366206897,0.901666667,2.783982372
YBX1P10,1.528951049,0.922413793,0.020833333,0.376241988
NPM1P6,0.668731269,5.540689655,2.218958333,2.635088141
RPL13AP7,1.108146853,1.020689655,6.143125,6.322371795
UBD,0.243756244,0.034482759,410.3463889,0.135416667
DNASE1,22.71372628,7.901034483,0.041666667,3.066979167
CSNK1E,2.28921079,143.6551724,189.0749306,21.5795032
IRF9,2041.970065,3.344827586,18.43805556,158.6568269
GALT,1.16933067,20.44827586,0.354166667,25.21233974
ITGA1,1.218171829,253.6955172,2.319444444,39.22803686
NUDT19,16.04795205,1.24137931,207.8055556,1480.575321
TAX1BP3,45.00599401,0.103448276,2.319444444,0.607211539
AP1G2,4915.484531,0.137931034,0.041666667,226.1225721
,0.710259741,1.658965517,2.181388889,1.825016026
ZNF90,0.092362638,0.077241379,0.093680556,0.060889423
NAXD,56.06443559,0.034482759,0.1875,92.83333335
GANC,10.825,0.034482759,0.027777778,249.3413462
RPSAP61,0.051253747,0.275862069,0.027777778,0.209134616
,0.227272728,0.413793103,0.1875,0.597756411
TTLL3,1.921578422,0.034482759,15.45833333,96.16036857
REPIN1,0.121878122,0.103448276,0.076388889,179.3846154
MRPL23,34.72272728,74.97310345,0.020833333,0.083333334
ARPC3P5,0.718256743,0.103448276,0.027777778,0.984463141
SMIM7,74.41939063,630.3831034,0.5775,977.7953044
CPNE1,855.5322676,282.7931034,444.0208333,411.7202484
ARL16,101.8726274,1011.965517,2.194444444,128.1842949
LDHAP4,19.76205794,21.79931034,0.472222222,8.430833335
LYRM4,36.50499501,22.31034483,520.6180556,92.25721154
MYCBP,1.241253747,2.789310345,130.1072222,317.8711459
LINC00887,0.314685315,0.068965517,0.270833333,0.331834936
AMZ2P1,49.50307193,0.206896552,6.166666667,0.522435898
PTMAP5,59.74776224,137.1882759,65.92013889,67.44574519
UBE2V1P2,7.4089011,5.215517241,1.248958333,14.47834135
SMIM30,205.0814186,539.3448276,198.6944444,27.89022436
EEF1A1P12,1.498631369,1.167931034,21.67916667,1.09380609
RPS4XP1,0.064935065,0.103448276,0.333333333,0.080625
HNRNPA1P10,74.54077421,26.81758621,1.805555556,12.66783654
FIS1,33.27222777,0.344827586,628.7083333,62.66185896
LGMNP1,0.168831169,1.482758621,0.083333333,0.1875
HAUS3,32.60674326,251.0689655,25.15277778,122.5224359
RPS3AP26,260.7659191,105.1868966,48.82736111,96.4071875
KANSL1-AS1,17.32467533,0.034482759,0.020833333,0.010416667
BBIP1,72.59590412,23.43793103,212.9917361,255.3252163
LRRC37A4P,37.5296953,1.689655172,0.475,122
TPT1P6,0.032467533,0.172413793,0.104166667,0.010416667
RPL7P1,329.7317583,427.2896552,478.3622222,290.0679007
RPS15AP1,0.331168831,0.266206897,0.833333333,0.348557693
RPS4XP3,0.255714286,0.492068966,0.728611111,0.386145834
,3.06424076,3.4,0.47,3.1684375
RPS19P1,0.830899101,1.310344828,0.319444444,0.588942308
IFRD2,5.797702297,631.9310345,1853.069444,143.4434375
ZBED1,46.68406593,143.2068966,0.177083333,80.97395835
,0.072692308,0.310344828,84.72458333,0.068149039
TOMM6,924.1065983,304.9134483,1124.904583,752.0502885
HNRNPUL2,8.700799199,37.44827586,0.083333333,8.933862181
SEPTIN7P2,276.5013387,259.0589655,0.416666667,45.45833334
POLR2J4,26.32467533,18.93137931,0.055555556,36.94791667
,3.636818182,12.75137931,5.016041667,3.497379808
MTCP1,12.60518981,0.761724138,0.137777778,1.430416667
TMEM14DP,0.136363637,0.034482759,0.222222222,0.072916667
ZSWIM7,45.27822178,0.413793103,0.131944444,0.361378205
PPIAP29,0.707752248,0.343793103,0.686666667,0.237075321
DNAJA1P3,0.186813187,0.068965517,0.131944444,0.233974359
,0.038961039,0.344827586,0.383402778,0.246794872
RPL24P7,0.006493507,0.207931034,0.077847222,0.040729167
PHB2,180.319001,1.275862069,709.9652777,81.08454327
RPL13P12,327.8515634,58.47206897,91.34881943,207.2714824
CD27-AS1,10.56551449,1.447586207,0.020833333,52.0596875
ALOX12-AS1,34.95554446,228.1724138,0.027777778,0.09375
NPM1P24,0.589055944,1.097241379,3.497291667,1.667035257
TTC3P1,2.116708292,1.451034483,0.699444444,2.401009616
UBXN2B,145.3536464,0.275862069,5.194444444,16.52083334
CBWD6,62.40919583,71.51,560.6476389,169.4491747
,1186.192852,417.3586207,2.131111111,29.3034375
,0.864025974,0.034482759,2.888888889,0.052083334
RBMXP2,0.717292708,0.034482759,0.1175,0.277291667
FASTKD5,11.53246753,0.206896552,0.486111111,14.27483974
GOLGA8B,15806.41308,1253.725172,561.426111,543.3634375
DDX3X,1913.25468,6508.546207,1375.873958,3050.718926
,0.09424076,5.595172414,41.22916667,2.267123398
VPS16,0.205794206,0.275862069,0.041666667,108.1924199
NPM1P12,0.087552448,0.409310345,0.072777778,0.300256411
EIF5P1,0.877122877,0.586206897,0.673611111,0.372596154
PSMA6P1,0.487207792,2.705517241,5.1225,0.18375
ZNF407,77.97402595,0.103448276,0.097222222,0.072916667
,0.012987013,0.034482759,0.027777778,0.020833334
RPL27AP,0.102897103,0.207241379,0.048611111,0.087339744
RPL17-C18orf32,4.93442058,1.71862069,0.669097222,1.838084936
CALM2P3,2.432577423,0.344827586,0.602569444,0.762884616
HNRNPA1P7,35.54327173,28.53137931,3.273055556,42.07603366
TMEM242,96.95154843,1.103448276,306.2777778,90.63541665
TMEM167B,130.7962038,1158.793103,188.3055556,182.338141
ARHGAP27P1-BPTFP1-KPNA2P3,0.501318682,0.36,0.590208333,49.79727564
TNFRSF25,0.32917083,0.413793103,0.25,0.215544872
TSTD1,229.0104895,584.8965517,226.875,166.6842949
CYB5RL,0.076923077,0.034482759,0.041666667,0.010416667
CROCCP2,28.09090909,0.034482759,0.900208333,28.43635417
,1.464025974,1.449310345,0.027777778,0.551522436
IFI30,993.5454545,2328.435172,2800.409722,973.5713143
RPS2P55,0.786623377,0.89137931,1.067916667,1.828597757
TPT1P4,0.427592408,0.890344828,0.541944444,0.732996795
PPIAP31,5.312192807,3.213103448,2.100277778,1.345889423
FNIP1,352.5544456,766.7241379,675.0208333,1512.5625
,0.404305695,0.206896552,0.755277778,0.255801282
,0.584645355,0.607931034,0.419444444,0.214807693
CBX3P9,0.240259741,0.103448276,1.083333333,0.28125
PRELID1P1,0.755214786,0.068965517,0.01625,0.340192308
CKLF,30.39853646,93.3737931,7.301180556,2.328525641
,0.509265734,0.179655172,0.760833333,0.7825
RPS10P3,0.398246753,0.183793103,0.658888889,0.209190705
,0.212527473,0.034482759,0.046666667,0.115520834
HSPE1P8,0.01948052,0.103448276,0.020416667,0.088108974
PAM16,0.096403597,0.724137931,0.111111111,68.3125
,11.73086913,20.11241379,28.48340278,22.60282853
RPS27AP11,0.490279721,0.716896552,0.692916667,0.983365385
,12.51324176,20.28413793,24.288125,38.84645032
RPS4XP7,0.142292708,0.391034483,0.215763889,0.044375
MORF4L1P1,27.10648851,105.5703448,11.16604167,88.73390223
,235.3498901,114.6431034,325.0736111,97.405
MIF-AS1,6.834895103,15.50965517,15.83347222,8.989671473
CEBPZOS,65.97402595,73.55172414,0.833333333,114.8133013
,0.713796204,0.968965517,1.849166667,1.156522436
NPM1P37,0.012987013,0.068965517,0.695416667,0.088125
,1.556363637,0.138275862,0.203541667,0.104334936
RNASEK,389.2440759,306.5131034,2467.216944,760.5187741
,0.006493507,0.068965517,0.381944444,0.073974359
,750.766898,1.24137931,1.361111111,39.41213141
RPL23P8,5.531123876,3.206896552,0.743055556,2.724535257
,0.084805195,0.462068966,0.181111111,0.095625
NBPF1,7.461853148,7.644482759,1.077361111,0.341161859
FTH1P8,14.17192308,20.25724138,16.27354167,17.35885417
UMAD1,4.168331669,25.37931034,114.0555556,0.333333334
ZNF433-AS1,109.1883117,2.034482759,361.3680556,130.4543269
,1.139130869,1.902068966,1.308888889,1.005849359
HNRNPA1P12,0.122647353,0.103448276,0.020833333,0.136217949
VAMP2,143.5655544,151.087931,8.319444444,1007.068678
,2.200619381,4.036206897,1.495902778,4.364342949
RPL35P2,6.852737263,11.29103448,13.11868056,18.56741186
,0.012987013,0.068965517,0.027777778,0.020833334
RPL5P18,0.012987013,0.103448276,0.020833333,0.010416667
RPL21P28,0.823496504,1.686896552,0.916944444,1.217043269
RPL21P119,2.508516484,2.032068966,4.101805556,3.576714744
RPL21P16,219.6444805,343.6682759,635.2338194,311.7603606
RPS18P9,0.662137863,0.781724138,0.513611111,2.744591346
PPP3R1,50.36363637,1.756206897,4.545347223,5.174679488
CEBPD,0.424075924,1.413793103,74.28472222,0.111378205
PPP2R2A,97.29370629,1691.103448,204.1875,79.02243588
KIR2DS4,0.006493507,0.172413793,0.041666667,0.03125
APOL6,181.7152847,491.4827586,8.208333333,23.76442308
FADS3,65.76573429,30.13793103,199.9722222,67.40625
CCNL2,5349.868131,14.20689655,446.923611,261.1866987
UBA52,1415.13545,2427.827586,2077.520833,2315.596443
BTBD19,0.012987013,57.20689655,138.5555556,15.6738782
FAM185A,0.038461539,0.103448276,0.111111111,62.0769231
CYTOR,423.1664436,1758.568621,290.4747917,1724.032596
,0.102272728,0.071724138,1.553333333,0.45
RNU2-2P,4.292597403,1.517241379,7.595277777,5.363541665
,0.013766234,20.85827586,0.0175,2.798798077
FTH1P10,57.23335165,67.58206897,42.42972222,42.4786218
RPS10P7,0.076493507,0.034482759,0.076388889,0.010416667
RPS26P15,0.173696304,0.503103448,0.423263889,0.228044872
GAPDHP69,0.211788212,0.068965517,0.020833333,0.038461539
NUTM2A-AS1,35.00421579,431.1448276,97.64583333,47.0553125
EXOSC6,126.6653347,756.3793103,169.1527778,1281.728366
,26.60963037,0.086206897,50,62.42791665
HLA-DQB1-AS1,0.265324676,12.28103448,0.032222222,11.28427084
TMSB4XP4,106.3996404,275.5282759,372.9122222,73.70641026
NSUN5P1,0.225409591,336.6082759,0.076388889,36.06033654
,1.99000999,0.517241379,0.084722222,0.0625
CCDC18-AS1,120.4155844,200.2413793,0.020833333,54.17708335
TSSC2,0.051448552,0.068965517,0.055555556,0.241185898
IL10RB-DT,5.652812189,195.4482759,15.01388889,30.64335737
RPS20P14,2.665924076,4.202758621,1.438680556,3.841939103
,28.46512987,1.93,2.020833333,1.257652244
DAZAP2P1,0.071428572,0.034482759,0.0625,0.578525641
NPM1P19,0.119220779,0.272413793,0.497430556,0.333325321
HLA-DPB1,7350.532915,4331.316552,3915.326389,3834.837332
,11.0974026,0.034482759,0.118055556,0.010416667
AFG3L1P,120.3116883,217.9310345,0.395833333,25.96875
ATP5F1CP1,0.032467533,0.068965517,0.145833333,0.125
EPB41L4A-AS1,72.06493505,73.34482759,46.52083333,499.5641026
IGKV3D-15,0.214825175,30.51517241,0.513888889,0.69625
SNHG14,141.2642407,167.2613793,408.4444443,349.3688382
RPS24P8,0.905249751,4.213448276,1.302222222,3.766121795
,194.5072627,477.5210345,290.6545833,310.3633734
LINC01857,35.74225774,219.3793103,7.520833333,40.79567308
SLC25A5-AS1,4.12935065,3.492413793,3.351805556,17.31482372
,0.025974026,0.068965517,0.180555556,0.041666667
,16.87012987,127.6896552,125.0833333,11.42708334
C4B,0.599400599,1.476551724,0.010416667,0.005208334
HSP90AA2P,2.06924076,3.455517241,7.651597223,6.085745193
,0.247357643,0.449655172,0.111111111,0.365384616
ATXN1L,41.78221778,0.172413793,5.277777777,0.564102565
,0.089935065,49.11103448,0.020833333,89.23302083
SMIM13,0.181818182,0.24137931,0.083333333,0.455128205
SNRPGP15,1.948916084,1.429655172,0.945,0.919583334
EIF4BP3,0.416948052,1.280689655,4.248333333,0.998870193
,1.342657343,4.862068966,0.722222222,1.102564103
HLA-DPB2,4.045584416,2.448275862,3.055555556,3.337179488
HNRNPA1P48,365.7954146,157.597931,77.5775,175.9057132
RPS27AP16,30.75656843,46.25758621,65.00215278,51.24003205
,0.099285715,103.5831034,0.026388889,166.5858974
SH3BP5-AS1,3.395909091,2.42137931,0.746666667,39.72380609
LAMTOR5-AS1,0.088311689,0.173103448,0.029444444,0.187604167
,0.207367632,0.305517241,0.618958333,0.121065705
TMEM183B,0.195584416,0.085862069,0.310208333,7.722291665
