"","ensembl_gene_id","X","C473","C481","LC03","RC02","RC03","LC01","R03","R02","hgnc_symbol"
"149","ENSG00000069493","ENSG00000069493.14",11205.11,4297.628542,1067.313077,4294.8975,11.72153846,4927.391379,1046.635,678.4294805,"CLEC2D"
"150","ENSG00000069667","ENSG00000069667.15",4,50.97604167,0.692307692,656.125,0.307692308,217.25,245.705,49.48974026,"RORA"
"151","ENSG00000069849","ENSG00000069849.10",16,3798.99875,2063.538462,6438.4375,15.46153846,5229.137931,5594.833333,5867.662338,"ATP1B3"
"152","ENSG00000069974","ENSG00000069974.15",1,381.8541667,0.230769231,1107.375,0.769230769,413.9310345,9.333333333,38.49350649,"RAB27A"
"153","ENSG00000070010","ENSG00000070010.18",1,319.2291667,3757.230769,204.25,3.307692308,945.3858621,0.416666667,615.8701299,"UFD1"
"154","ENSG00000070081","ENSG00000070081.15",6430,2.125,21.30769231,1.1875,0.307692308,2,39.5,255.6493506,"NUCB2"
"155","ENSG00000070190","ENSG00000070190.12",1,1159.6875,6156.307692,5194.8125,3.153846154,550.4482759,3418.916667,1156.922078,"DAPP1"
"156","ENSG00000070756","ENSG00000070756.15",6253,7194.181458,7401.928462,8786.3025,5928.075385,11075.98517,9299.004167,5231.711299,"PABPC1"
"157","ENSG00000070831","ENSG00000070831.15",380,9263.844792,7605.076923,8231.1875,24083.35692,4286.338276,9630.69,5944.309091,"CDC42"
"158","ENSG00000070961","ENSG00000070961.15",4690,4856.916667,8001.615385,2929.375,134.7692308,2989.793103,4844.75,4180.155844,"ATP2B1"
"159","ENSG00000071073","ENSG00000071073.12",1,291.4791667,0.461538462,0.6875,4.230769231,582.7241379,553.6666667,395.961039,"MGAT4A"
"160","ENSG00000071082","ENSG00000071082.10",24390.66,5104.978958,6862.064615,4606.038125,91.92307692,10633.24345,3475.543333,9883.015584,"RPL31"
"161","ENSG00000071127","ENSG00000071127.16",2,714.7291667,500.0769231,36.5,0.153846154,309.5172414,809.1666667,196.7272727,"WDR1"
"162","ENSG00000071462","ENSG00000071462.11",4,1635.37875,2.153846154,2873.9375,0.692307692,1185.103448,1.166666667,943.2857143,"BUD23"
"163","ENSG00000071553","ENSG00000071553.16",1655,55.125,2.846153846,5.75,0.230769231,35.72413793,1.416666667,43.57142857,"ATP6AP1"
"164","ENSG00000071794","ENSG00000071794.15",1,0.458333333,0.153846154,1.875,0.153846154,1.379310345,0.083333333,6.428571429,"HLTF"
"165","ENSG00000072786","ENSG00000072786.12",1,326.0833333,0.538461538,0.1875,3.307692308,594.8275862,0.5,120.2857143,"STK10"
"166","ENSG00000072849","ENSG00000072849.10",1,2014.645833,1035,3.125,4939.846154,1542.827586,35.5,1007.064935,"DERL2"
"167","ENSG00000073578","ENSG00000073578.16",189.88,186.125,426.2292308,69.5375,1.307692308,219.9455172,1.166666667,263.2077922,"SDHA"
"168","ENSG00000073584","ENSG00000073584.18",2889,243.2083333,2008.153846,26.4375,1.076923077,1169.034483,6.666666667,431.7737662,"SMARCE1"
"169","ENSG00000073614","ENSG00000073614.12",2,1087.708333,2007.076923,3296.125,128.0769231,627.862069,1017.083333,399.1818182,"KDM5A"
"170","ENSG00000074071","ENSG00000074071.14",2,577.9375,0.230769231,2,0.615384615,192.0344828,0.083333333,223.2597403,"MRPS34"
"171","ENSG00000074266","ENSG00000074266.19",2,220.2916667,3670.307692,1130.0625,0.230769231,158.3793103,140.5833333,559.1298701,"EED"
"172","ENSG00000074603","ENSG00000074603.18",5767,1.666666667,32.46153846,0.0625,0.076923077,0.896551724,1.666666667,211.3896104,"DPP8"
"173","ENSG00000074695","ENSG00000074695.5",6270,338.3125,2347.923077,1.375,2.538461538,193.4137931,11.16666667,831.4935065,"LMAN1"
"174","ENSG00000074696","ENSG00000074696.12",5,2.833333333,2186.076923,278.9375,1975.846154,159.7931034,0.083333333,126.5454545,"HACD3"
"175","ENSG00000074800","ENSG00000074800.13",10,4515.958333,112.7692308,1081.5625,797.3846154,851.6551724,2018.333333,1437.532468,"ENO1"
"176","ENSG00000074842","ENSG00000074842.7",1,496.8958333,58.53846154,846.8125,2.153846154,132.3448276,5.333333333,397.1688312,"MYDGF"
"177","ENSG00000075292","ENSG00000075292.18",1,493.6666667,860.6923077,1335.5625,5.923076923,503.7931034,0.25,1005,"ZNF638"
"178","ENSG00000075415","ENSG00000075415.12",2,1712.770833,2443.615385,1539.125,9,1745.862069,1147,812.5844156,"SLC25A3"
"179","ENSG00000075426","ENSG00000075426.11",2,175.5833333,13.69230769,1678.875,4727.230769,237.862069,599.75,123.8571429,"FOSL2"
"180","ENSG00000075539","ENSG00000075539.14",1,36.22916667,1260.230769,266.875,0.692307692,177.1034483,381.5833333,449.3246753,"FRYL"
"181","ENSG00000075624","ENSG00000075624.13",164,30062.9975,58059.15385,44840.5925,21008.84615,26591.80655,53258.09083,22296.67948,"ACTB"
"182","ENSG00000075785","ENSG00000075785.12",2,2164.25,1068,230.375,52.46153846,1378.827586,30.5,598.6493506,"RAB7A"
"183","ENSG00000075790","ENSG00000075790.10",2,2.041666667,0.153846154,1345.1875,0.461538462,0.724137931,754.0833333,229.4155844,"BCAP29"
"184","ENSG00000075856","ENSG00000075856.11",6257,564.2708333,0.230769231,524.4375,0.230769231,1159.965517,64.58333333,207.1558442,"SART3"
"185","ENSG00000076053","ENSG00000076053.10",1,540.786875,0.230769231,1013.375,0.153846154,0.137931034,3.333333333,452.4545455,"RBM7"
"186","ENSG00000076108","ENSG00000076108.11",2,365.125,44.53846154,192.625,805.2307692,25.93103448,982,123.5584416,"BAZ2A"
"187","ENSG00000076641","ENSG00000076641.4",2,5.020833333,34.61538462,156.875,3.846153846,1608.482759,67.66666667,73.46753247,"PAG1"
"188","ENSG00000077097","ENSG00000077097.15",7,218.7708333,329.7692308,1742.375,30.53846154,2805.103448,481.5,782.9480519,"TOP2B"
"189","ENSG00000077147","ENSG00000077147.14",1,793.0833333,14.53846154,634.0625,15.46153846,235.4482759,79.83333333,342.4545455,"TM9SF3"
"190","ENSG00000077380","ENSG00000077380.15",334,220.9902083,0.153846154,403.92,0.230769231,207.862069,230.75,143.7245455,"DYNC1I2"
"191","ENSG00000077420","ENSG00000077420.15",1,992.5416667,906.6923077,2.4375,1541.615385,1847.724138,22.66666667,1262.987013,"APBB1IP"
"192","ENSG00000077549","ENSG00000077549.17",1,1280.416667,3638.769231,628.875,0.538461538,1153.344828,1992.5,1092.688312,"CAPZB"
"193","ENSG00000077984","ENSG00000077984.5",153,11.33333333,0.923076923,1340.0625,2.230769231,13,5.333333333,6.207792208,"CST7"
"194","ENSG00000078140","ENSG00000078140.13",1,291.4166667,0.307692308,771.375,25.61538462,298.7931034,1156.25,221.8831169,"UBE2K"
"195","ENSG00000078304","ENSG00000078304.19",4,4134.651875,396,911.6875,2345,1498.84931,2608.166667,3259.909091,"PPP2R5C"
"196","ENSG00000078369","ENSG00000078369.17",1,714.5416667,7.615384615,0.6875,0.461538462,469.4482759,338.5,291.2987013,"GNB1"
"197","ENSG00000078403","ENSG00000078403.16",1,103.2291667,0.076923077,0.1875,2.615384615,0.620689655,217.75,141.9220779,"MLLT10"
"198","ENSG00000078596","ENSG00000078596.10",3,680.75,49.76923077,2.375,1,145.6896552,2483.5,971.5324675,"ITM2A"
"199","ENSG00000078668","ENSG00000078668.13",1,536.5416667,2819.923077,0.3125,0.461538462,63.24137931,2190,499.9220779,"VDAC3"
"200","ENSG00000078674","ENSG00000078674.17",3,1035.020833,47.23076923,1395.5,3107.846154,2444.586207,1.75,1587.649351,"PCM1"
"201","ENSG00000078699","ENSG00000078699.21",4501,428.5416667,825.1538462,0.0625,0.153846154,303.7241379,0.833333333,96.67532468,"CBFA2T2"
"202","ENSG00000079246","ENSG00000079246.15",3,2235.854167,3593.307692,573.1875,1173.615385,1364.862069,1706.5,2617.571429,"XRCC5"
"203","ENSG00000079332","ENSG00000079332.14",14,2718.6875,8041.923077,862.25,18652.69231,2112.551724,5909.583333,1861.935065,"SAR1A"
"204","ENSG00000079691","ENSG00000079691.17",1,192.5208333,2923.461538,0.125,2233.538462,0.137931034,6.833333333,101.1818182,"CARMIL1"
"205","ENSG00000080345","ENSG00000080345.17",7,574.4375,2287.461538,1885.25,3407.461538,444.0689655,216.75,509.961039,"RIF1"
"206","ENSG00000080608","ENSG00000080608.9",1,1067.395833,0.692307692,392.4375,131.7692308,131.0344828,225.25,396.1818182,"PUM3"
"207","ENSG00000080802","ENSG00000080802.18",15,930.8958333,0.692307692,2079.125,0.538461538,1039.310345,0.083333333,101.0779221,"CNOT4"
"208","ENSG00000080822","ENSG00000080822.16",12,899.3125,32.07692308,3166.875,6494,546.6896552,1035.583333,884.0779221,"CLDND1"
"209","ENSG00000080824","ENSG00000080824.18",3831,3085.557292,11938.81769,6686.401875,695.5384615,7329.13069,18954.6225,3308.886494,"HSP90AA1"
"210","ENSG00000081019","ENSG00000081019.13",6,282.3541667,2536.461538,0.25,694.3076923,527.137931,0.5,410.2857143,"RSBN1"
"211","ENSG00000081154","ENSG00000081154.11",7765,1565.467292,1615.076923,224.4375,24686.92308,2567.586207,5145.916667,952.5314286,"PCNP"
"212","ENSG00000081189","ENSG00000081189.15",42,442.3333333,4076,234.125,126.0769231,2069.586207,138,3330.363636,"MEF2C"
"213","ENSG00000081237","ENSG00000081237.18",516,2467.020833,10182.84615,3955.25,14538.07692,1941.172414,5400.083333,4399.246753,"PTPRC"
"214","ENSG00000081320","ENSG00000081320.10",6,7049.208333,2822.076923,3753.125,18907.68077,2497.724138,4015.833333,3193.637143,"STK17B"
"215","ENSG00000082074","ENSG00000082074.15",12,10.95833333,1.230769231,12.6875,1.538461538,99.86206897,26.75,246.7402597,"FYB1"
"216","ENSG00000082153","ENSG00000082153.17",5,2485.043333,290.9438462,602.31125,19.92307692,6884.206897,1818.568333,3432.422987,"BZW1"
"217","ENSG00000082438","ENSG00000082438.15",658,437.8958333,1275.923077,0.3125,58.84615385,1.931034483,3.166666667,637.5194805,"COBLL1"
"218","ENSG00000082515","ENSG00000082515.17",5031,1111.4375,633.0769231,197.4375,99.15384615,574.137931,516.4166667,460.9350649,"MRPL22"
"219","ENSG00000082898","ENSG00000082898.16",1,342.68875,20.69230769,1181.5,4.230769231,2472.564828,11.33333333,330.8684416,"XPO1"
"220","ENSG00000083223","ENSG00000083223.17",1,77.79166667,1036.230769,0.375,9.384615385,1061.172414,4179.25,1068.844156,"TUT7"
"221","ENSG00000083457","ENSG00000083457.11",4281,178.3125,22.76923077,9.375,7.153846154,340.3103448,32.33333333,153.8051948,"ITGAE"
"222","ENSG00000083642","ENSG00000083642.18",396,1058.583333,4314.692308,2,6.769230769,32.31034483,2.25,509.1948052,"PDS5B"
"223","ENSG00000083845","ENSG00000083845.8",4256,2773.449167,4361.980769,2821.660625,35.84615385,2949.329655,1569.541667,3911.091558,"RPS5"
"224","ENSG00000083937","ENSG00000083937.8",10926,1405.229167,767.3846154,0.5625,5045.615385,1611.068966,0.416666667,1259.051948,"CHMP2B"
"225","ENSG00000084090","ENSG00000084090.13",1,583.7291667,885.7692308,9.5,742.2307692,373.8275862,1705.916667,618.1688312,"STARD7"
"226","ENSG00000084112","ENSG00000084112.14",2,281.2291667,679.1538462,8.9375,0.461538462,0.896551724,0.416666667,0.831168831,"SSH1"
"227","ENSG00000084207","ENSG00000084207.15",727,675.1666667,841.7692308,646,1.230769231,75.20689655,3927.75,693.961039,"GSTP1"
"228","ENSG00000084463","ENSG00000084463.7",8,464.6875,2468,541.6875,18.23076923,955.6551724,557.6666667,1214.025974,"WBP11"
"229","ENSG00000084623","ENSG00000084623.11",1,1336.854167,153.6923077,92.5625,2356.846154,776.5172414,5.25,643.961039,"EIF3I"
"230","ENSG00000085117","ENSG00000085117.11",167,2071.935417,0.230769231,388.25,18.15384615,1321.034483,0.166666667,400.5453247,"CD82"
"231","ENSG00000085224","ENSG00000085224.21",1871,1940.25,1221,873.5,1155.076923,2077.068966,74.58333333,2772.545455,"ATRX"
"232","ENSG00000085491","ENSG00000085491.15",19,0.041666667,154,0.125,0.076923077,317.9655172,0.25,12.85090909,"SLC25A24"
"233","ENSG00000085662","ENSG00000085662.13",1,367.2708333,1456.461538,0.1875,0.615384615,586.5172414,92.33333333,147.1038961,"AKR1B1"
"234","ENSG00000086061","ENSG00000086061.15",2,1031.604167,2351.846154,872.375,2241.384615,1591.896552,4757.416667,2543.12987,"DNAJA1"
"235","ENSG00000086062","ENSG00000086062.12",8,2485.125,20529,7173.875,32405.92308,4901.37931,16559.41667,6441.74026,"B4GALT1"
"236","ENSG00000086589","ENSG00000086589.11",1,653.8541667,1343.692308,5.625,0.538461538,1777.62069,1.083333333,463.5064935,"RBM22"
"237","ENSG00000086598","ENSG00000086598.10",11,2941.056042,1424.581538,103.1875,144.9230769,1444.237931,410.25,1746.751818,"TMED2"
"238","ENSG00000086666","ENSG00000086666.18",3,2711.462708,335.8461538,42.3125,4188.158462,1173.656207,2549.3975,2087.774675,"ZFAND6"
"239","ENSG00000087086","ENSG00000087086.14",44495.58,49868.07875,14805.02692,10098.69188,16353.32846,30348.70897,7204.575833,27994.61065,"FTL"
"240","ENSG00000087274","ENSG00000087274.16",2,234.3958333,1037.769231,1923.9375,0.538461538,258.137931,0.083333333,105.7662338,"ADD1"
"241","ENSG00000087302","ENSG00000087302.8",3,1799.208333,6.923076923,0.125,12213.38462,429.2068966,1891,752.8311688,"RTRAF"
"242","ENSG00000087365","ENSG00000087365.15",1,1288.854167,1012.307692,816.3125,775.6923077,731.3448276,2649.666667,144.6883117,"SF3B2"
"243","ENSG00000087460","ENSG00000087460.24",5,2956.791667,9347.076923,5587.625,10362.30769,2280.896552,4912,1644.077922,"GNAS"
"244","ENSG00000087470","ENSG00000087470.17",2,89.39583333,12.92307692,194.8125,610.9230769,525.4137931,6.083333333,276.5454545,"DNM1L"
"245","ENSG00000088205","ENSG00000088205.12",3782,1727.520833,16.76923077,247.25,13.76923077,860.2413793,1819.5,971.8051948,"DDX18"
"246","ENSG00000088832","ENSG00000088832.16",1,1851.795417,857.9,0.625,0.538461538,87.29206897,584.8766667,571.7938961,"FKBP1A"
"247","ENSG00000088930","ENSG00000088930.7",1,655.8745833,2452.538462,0.125,1.384615385,1570.119655,2852.666667,914.0712987,"XRN2"
"248","ENSG00000088986","ENSG00000088986.10",5758,578.8125,43.69230769,1546.8125,55.92307692,2035.275862,2.916666667,1360.324675,"DYNLL1"
"249","ENSG00000089009","ENSG00000089009.15",1027,6113.2,5972.934615,991.456875,15177.24077,8919.735172,4957.620833,5771.327662,"RPL6"
"250","ENSG00000089053","ENSG00000089053.12",1,87.3125,222.1538462,115.4375,1043.538462,0.724137931,10.41666667,194.6623377,"ANAPC5"
"251","ENSG00000089063","ENSG00000089063.14",1,673.0416667,13.84615385,0.25,20.92307692,657.5862069,4.416666667,1159.87013,"TMEM230"
"252","ENSG00000089094","ENSG00000089094.18",1,112.375,0.076923077,369.3125,0.615384615,1,831,18.69428571,"KDM2B"
"253","ENSG00000089157","ENSG00000089157.15",16522.85,7822.256667,14467.51231,2350.9825,12728.65308,11052.66517,4922.575833,9438.836753,"RPLP0"
"254","ENSG00000089220","ENSG00000089220.4",1,1159.479167,0.615384615,574.375,15759.38462,1764.62069,187.1666667,1098.046364,"PEBP1"
"255","ENSG00000089248","ENSG00000089248.6",3,58.58333333,431.8461538,0.0625,0.615384615,0.206896552,0.333333333,698.7662338,"ERP29"
"256","ENSG00000089280","ENSG00000089280.18",2,326.5208333,57.38461538,1171.3125,2463.076923,642.5751724,143.0833333,722.3037662,"FUS"
"257","ENSG00000089327","ENSG00000089327.14",3,984,85.15384615,203,1.153846154,947.7931034,2903.083333,2686.545455,"FXYD5"
"258","ENSG00000089693","ENSG00000089693.10",2,493.8541667,0.384615385,219.6875,2,2.931034483,34.16666667,123.1688312,"MLF2"
"259","ENSG00000089737","ENSG00000089737.16",7,2696.666667,717.8461538,710.5,4894.461538,2482.206897,851.6666667,2676.428571,"DDX24"
"260","ENSG00000089902","ENSG00000089902.9",3,0.520833333,1471.538462,1,2.769230769,0.586206897,88.58333333,415.4285714,"RCOR1"
"261","ENSG00000089916","ENSG00000089916.17",465,626.875,994.4615385,1067.8125,0.153846154,1351,0.166666667,61.20779221,"GPATCH2L"
"262","ENSG00000090054","ENSG00000090054.13",1,57.60333333,2946.929231,0.125,0.153846154,93.48275862,0.25,213.2876623,"SPTLC1"
"263","ENSG00000090060","ENSG00000090060.17",2,2087.854167,2106.538462,513.625,3527.384615,701.862069,546.1666667,1226.727273,"PAPOLA"
"264","ENSG00000090104","ENSG00000090104.11",9,3687.604167,5.384615385,2680.8125,6108.615385,4181.724138,9009.583333,3178.493506,"RGS1"
"265","ENSG00000090238","ENSG00000090238.11",1,91.04166667,0.384615385,0.1875,66.15384615,31.13793103,2.75,17.71428571,"YPEL3"
"266","ENSG00000090263","ENSG00000090263.15",1,515.4375,1312.538462,0.1875,64.07692308,204.2758621,0.166666667,121.2597403,"MRPS33"
"267","ENSG00000090266","ENSG00000090266.12",3,1028.1875,690.6923077,693.749375,10596.29154,1702.034483,1990.166667,1264.21987,"NDUFB2"
"268","ENSG00000090273","ENSG00000090273.13",5633,1023.104167,1898,0.5,2.153846154,392.137931,0.666666667,180.9220779,"NUDC"
"269","ENSG00000090382","ENSG00000090382.6",19.22,10.80375,2527.860769,14991.46563,77.81153846,1.836896552,4500.910833,122.0624675,"LYZ"
"270","ENSG00000090621","ENSG00000090621.13",13576,850.2916667,1.846153846,221.9375,2470.538462,990.3448276,1.666666667,372.5974026,"PABPC4"
"271","ENSG00000090905","ENSG00000090905.18",1,301.6875,16.92307692,0.3125,0.538461538,61.68965517,97.25,177.1038961,"TNRC6A"
"272","ENSG00000091039","ENSG00000091039.16",3,520.1458333,71.46153846,1726,1,1043.62069,108.4166667,842.6363636,"OSBPL8"
"273","ENSG00000091317","ENSG00000091317.7",4645,7089.693542,5241.373846,3988.51625,171.2684615,5835.212069,1368.069167,5155.375325,"CMTM6"
"274","ENSG00000091527","ENSG00000091527.15",31,4951.229167,18,1779.25,92.61538462,4717.448276,3142.25,3803.519481,"CDV3"
"275","ENSG00000091542","ENSG00000091542.8",4832,183.0625,2.076923077,983.3125,1.384615385,717.9655172,0.75,334.1403896,"ALKBH5"
"276","ENSG00000091640","ENSG00000091640.7",1,736.9166667,1.384615385,20.0625,9.538461538,117.6206897,2.916666667,140.3636364,"SPAG7"
"277","ENSG00000092010","ENSG00000092010.14",16232,2863.604167,1488.692308,2428.5625,822.9230769,1815,2546.583333,2509.571429,"PSME1"
"278","ENSG00000092108","ENSG00000092108.20",821,353.1041667,0.307692308,9.0625,0.923076923,376.0689655,0.083333333,995.0909091,"SCFD1"
"279","ENSG00000092199","ENSG00000092199.17",4,3816.232917,481.6153846,2614.6525,8.769230769,3894.506897,1640.489167,2231.422857,"HNRNPC"
"280","ENSG00000092820","ENSG00000092820.17",121,31304.77083,34177.23077,17310.125,146986.2308,20695.58621,29873.91667,39437.48052,"EZR"
"281","ENSG00000092841","ENSG00000092841.18",10466,9026.916667,7718.846154,8688.125,9530.461538,7243.896552,14723.75,6123.727273,"MYL6"
"282","ENSG00000093000","ENSG00000093000.18",1,3664.8125,8500.919231,2829.125,44614.46154,292.4482759,247.8333333,1091.947403,"NUP50"
"283","ENSG00000093010","ENSG00000093010.13",1,53.08333333,0.153846154,381.625,0.076923077,38.4137931,454.3333333,157.8831169,"COMT"
"284","ENSG00000093183","ENSG00000093183.13",1,139.4375,0.230769231,113.8125,105.3846154,2.931034483,0.333333333,48.64935065,"SEC22C"
"285","ENSG00000094975","ENSG00000094975.13",1,151.2291667,0.153846154,19.5625,5.230769231,29,1885.75,47.23376623,"SUCO"
"286","ENSG00000095015","ENSG00000095015.5",4696,945.1458333,2310,2595.25,549.0769231,1749.206897,618.3333333,2117.064935,"MAP3K1"
"287","ENSG00000095139","ENSG00000095139.13",3,365.6458333,0.076923077,0.5,0.538461538,453.2413793,1.75,463.5974026,"ARCN1"
"288","ENSG00000095787","ENSG00000095787.21",2,1822.583333,949.7692308,2119.4375,2.076923077,1196.413793,227.9166667,502.542987,"WAC"
"289","ENSG00000095794","ENSG00000095794.19",15,2726.583333,479.6923077,728.1875,38821.92308,2088.655172,2854.583333,9985.922078,"CREM"
"290","ENSG00000095951","ENSG00000095951.16",1666,316.75,4.076923077,242.375,1.615384615,424.862069,1.916666667,791.8311688,"HIVEP1"
"291","ENSG00000096060","ENSG00000096060.14",4,42.125,2065.923077,104.4375,4.923076923,0.275862069,7750.25,11.71428571,"FKBP5"
"292","ENSG00000096092","ENSG00000096092.5",2,249.3541667,0.692307692,0.1875,0.384615385,0.551724138,0.166666667,243.1168831,"TMEM14A"
"293","ENSG00000096384","ENSG00000096384.19",119,16788.8475,22334.76923,410.5,1381.845385,19365.58276,12139.48417,6167.532857,"HSP90AB1"
"294","ENSG00000096401","ENSG00000096401.7",1,1895.395833,3630,107.875,2.538461538,869.6551724,1287.083333,600.2987013,"CDC5L"
"295","ENSG00000097033","ENSG00000097033.14",1,415.3125,252.2307692,600.8125,73.61538462,250.3103448,22,393.7792208,"SH3GLB1"
"296","ENSG00000099246","ENSG00000099246.16",1,347.2083333,45.15384615,1084.6875,0.461538462,181.5172414,1.5,599.9220779,"RAB18"
"297","ENSG00000099341","ENSG00000099341.11",1,1154.75,0.307692308,0.1875,1.769230769,875.6896552,1723.166667,1331.194805,"PSMD8"
"298","ENSG00000099622","ENSG00000099622.13",2,1411.166667,1762.615385,8,1.615384615,342.8275862,560.25,450.5844156,"CIRBP"
"299","ENSG00000099795","ENSG00000099795.6",2,31.8125,3558.692308,540.3125,6.076923077,569.5517241,899.9166667,388.6623377,"NDUFB7"
"300","ENSG00000099817","ENSG00000099817.11",1,436.625,0.538461538,1537.0625,0.923076923,336.2413793,1360.666667,439.3636364,"POLR2E"
"301","ENSG00000099860","ENSG00000099860.8",2,357.75,142.4615385,439.3125,1.846153846,1169.862069,1017.75,645.974026,"GADD45B"
"302","ENSG00000099875","ENSG00000099875.14",27,776.2916667,315.9230769,3423.9375,4693.384615,1294.793103,29.33333333,273.7792208,"MKNK2"
"303","ENSG00000099901","ENSG00000099901.16",1,404.6914583,0.923076923,2223.990625,1.692307692,554.6944828,4.083333333,784.5181818,"RANBP1"
"304","ENSG00000099995","ENSG00000099995.18",1,465,1760.538462,0.4375,1547.692308,139.4137931,0.25,18.96571429,"SF3A1"
"305","ENSG00000100028","ENSG00000100028.11",1,314.7083333,178.8461538,912.5,1.769230769,970.3103448,1206.666667,510.0519481,"SNRPD3"
"306","ENSG00000100097","ENSG00000100097.11",17636,4035.6875,2417,2820,2.615384615,1168.448276,5619.833333,1229.831169,"LGALS1"
"307","ENSG00000100129","ENSG00000100129.17",1,775.8966667,3315.75,204.35,0.923076923,2393.844828,1.75,1290.197662,"EIF3L"
"308","ENSG00000100138","ENSG00000100138.13",1,1959.541667,348.3846154,339.6875,2907.307692,773,1070.416667,1916.298701,"SNU13"
"309","ENSG00000100142","ENSG00000100142.14",1,221.57125,0.076923077,511.10375,3.219230769,596.6265517,0.916666667,632.4798701,"POLR2F"
"310","ENSG00000100201","ENSG00000100201.20",4,1845.9375,1238.923077,2444.9375,52.92307692,1871.103448,3806.166667,1763.922078,"DDX17"
"311","ENSG00000100219","ENSG00000100219.16",2,145.8333333,1.615384615,122.8125,2.230769231,12.51724138,8,102.9220779,"XBP1"
"312","ENSG00000100221","ENSG00000100221.10",1,18.64583333,101.3846154,119.0625,1642.153846,943.5172414,89.75,510.7662338,"JOSD1"
"313","ENSG00000100316","ENSG00000100316.15",51621.26,11158.95708,13369.19,7803.0775,28003.58077,15906.89034,9156.2125,15314.48377,"RPL3"
"314","ENSG00000100345","ENSG00000100345.20",2,939.0625,729.9230769,1328.4375,6.461538462,513.3103448,3301.5,259.2207792,"MYH9"
"315","ENSG00000100353","ENSG00000100353.17",2,837.5208333,188.1538462,11.8125,257.0769231,651.9655172,155.1666667,575.4545455,"EIF3D"
"316","ENSG00000100354","ENSG00000100354.20",1,5317.229167,10274.38462,3764.875,26534.30769,3144.724138,462,2073.038961,"TNRC6B"
"317","ENSG00000100380","ENSG00000100380.13",1295,671.0170833,957.46,280.25,1.230769231,2328.820345,221.1516667,967.1,"ST13"
"318","ENSG00000100385","ENSG00000100385.13",5,6.125,0.307692308,13.75,0.153846154,266.9655172,0.166666667,1.441558442,"IL2RB"
"319","ENSG00000100387","ENSG00000100387.8",2,1400.3125,1274.769231,20.4375,10.84615385,1505.689655,2174.5,1348.363636,"RBX1"
"320","ENSG00000100412","ENSG00000100412.15",1,63.67416667,10.64076923,0.1875,2.050769231,714.4472414,0.083333333,553.7663636,"ACO2"
"321","ENSG00000100450","ENSG00000100450.12",1,2.301875,0.384615385,0.690625,3.463846154,2.831724138,0.668333333,1,"GZMH"
"322","ENSG00000100453","ENSG00000100453.12",50,230.198125,18,8425.371875,183.7669231,6856.513103,17030.58167,9.792207792,"GZMB"
"323","ENSG00000100503","ENSG00000100503.23",7,1049.791667,828.6153846,584.125,0.230769231,1992.724138,970,661.9480519,"NIN"
"324","ENSG00000100519","ENSG00000100519.11",1,613.8979167,46.92307692,354.625,0.692307692,886.5862069,457.9166667,491.0958442,"PSMC6"
"325","ENSG00000100567","ENSG00000100567.12",2333,765.2291667,2251.615385,6.5625,1.923076923,21.44827586,612.5,431.5974026,"PSMA3"
"326","ENSG00000100591","ENSG00000100591.7",1,412.75,844.6153846,256.625,3.923076923,84.72413793,94.83333333,76.83116883,"AHSA1"
"327","ENSG00000100603","ENSG00000100603.13",1,178.1041667,2378.153846,1500.25,0.153846154,745.9310345,2492,667.3781818,"SNW1"
"328","ENSG00000100614","ENSG00000100614.17",2,395.4375,1792.461538,0.1875,14.61538462,972.5862069,273.9166667,1104.324675,"PPM1A"
"329","ENSG00000100632","ENSG00000100632.10",1,245.9375,106,4.4375,7.461538462,962.0689655,119.5,271.1298701,"ERH"
"330","ENSG00000100644","ENSG00000100644.16",2228,1460.577292,601.0769231,887,21.76923077,1980.624483,1231.416667,1005.709481,"HIF1A"
"331","ENSG00000100647","ENSG00000100647.7",2,1687.166667,2941.538462,1872.875,3300.076923,2.655172414,46.08333333,738.7792208,"SUSD6"
"332","ENSG00000100650","ENSG00000100650.15",1535,2500.875,607.6923077,394.5,2.230769231,5177.172414,3846.416667,3547,"SRSF5"
"333","ENSG00000100664","ENSG00000100664.10",9089,3389.333333,3692,1574.625,4986.307692,3167.586207,2440.833333,5259.168831,"EIF5"
"334","ENSG00000100764","ENSG00000100764.13",1,453.7441667,22.87461538,1982.0375,14.19307692,1039.717586,1896.5275,781.8666234,"PSMC1"
"335","ENSG00000100796","ENSG00000100796.17",8,926.375,1055.461538,83.875,22.30769231,309.0689655,2,1496.831169,"PPP4R3A"
"336","ENSG00000100811","ENSG00000100811.12",2214,1133.791667,922.5384615,866.25,125.2307692,1059.37931,907.25,775.0649351,"YY1"
"337","ENSG00000100823","ENSG00000100823.11",1,288.6458333,391.4615385,0.375,0.846153846,383.4827586,8.75,816.7532468,"APEX1"
"338","ENSG00000100902","ENSG00000100902.10",6354,253.6325,244.6923077,463.375,12.69230769,1330.949655,3.5,835.4662338,"PSMA6"
"339","ENSG00000100906","ENSG00000100906.10",16,4039.229167,704.2307692,607.5625,81.23076923,6350.206897,9567.333333,8459.311688,"NFKBIA"
"340","ENSG00000100911","ENSG00000100911.15",1142,6635.666667,2200.615385,5517.5,95.38461538,4649.310345,4237.916667,2268.952597,"PSME2"
"341","ENSG00000100982","ENSG00000100982.11",855,625.25,0.076923077,0.0625,3102.076923,432.2758621,162.5,284.8571429,"PCIF1"
