,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RCC2-AS1,53.88162224,0.558021172,2.473159103,0.225630923,0.821488488,0.999454952
DNAJC11,8.854968638,1.035386085,4.58914848,0.225616166,0.821499966,NA
MAPKAPK5,219.8856261,0.356569969,1.580488115,0.225607498,0.821506709,0.999454952
MT-CO2,71516.73975,0.224220917,0.99398232,0.225578375,0.821529362,0.999454952
GGA1,29.03381957,0.8182259,3.627745358,0.225546674,0.82155402,NA
RFX1,41.53525688,0.701582956,3.113128701,0.225362657,0.82169716,0.999454952
UBE2Q1,282.8316353,0.323597906,1.437837247,0.225058787,0.821933542,0.999454952
P2RX4,13.44496578,-1.029638326,4.580378544,-0.224793282,0.822140092,NA
GAPDH,3528.013368,0.226769997,1.011509256,0.22418974,0.822609667,0.999454952
PFDN1,266.1026183,-0.312004929,1.391792687,-0.224174858,0.822621246,0.999454952
DBR1,85.23266383,0.568339994,2.537443634,0.223981328,0.822771832,0.999454952
MCOLN2,64.22224564,0.602215589,2.6891106,0.22394601,0.822799314,0.999454952
MRPS12,101.7176016,0.430173498,1.921882412,0.22382925,0.822890169,0.999454952
RPS16,4190.723354,0.232771397,1.040953747,0.223613583,0.823057994,0.999454952
MYO1E,92.73271459,0.50500349,2.259624854,0.22348997,0.823154189,0.999454952
ATP5PD,353.1722585,0.29740772,1.331260876,0.223403035,0.823221842,0.999454952
SARAF,4682.661283,0.223733741,1.002159651,0.223251596,0.823339697,0.999454952
LONRF1,105.037732,-0.412811083,1.849836503,-0.223160848,0.823410322,0.999454952
RPS27A,6007.482541,-0.228863722,1.025677825,-0.223134123,0.823431121,0.999454952
MIF-AS1,19.71050996,0.763889524,3.42473177,0.223050906,0.823495887,NA
ZMIZ2,7.5448785,-1.024164321,4.594627531,-0.222904754,0.823609636,NA
TYK2,5.036486305,-1.026971194,4.610837161,-0.222729877,0.823745747,NA
NBDY,563.7874068,-0.277145949,1.244792527,-0.22264429,0.823812363,0.999454952
RPL18,2718.62272,-0.253228787,1.138556673,-0.222412105,0.823993089,0.999454952
SPATA5,20.40762247,-0.879772714,3.957445102,-0.222308255,0.824073927,NA
SELENOH,457.6808151,0.284845518,1.283031254,0.222009804,0.824306251,0.999454952
DPY19L1,26.70163899,0.908729129,4.094863873,0.221919252,0.824376743,NA
NUP58,279.43285,-0.356656278,1.608677992,-0.221707688,0.824541445,0.999454952
MTERF4,72.47165649,-0.632644308,2.855009469,-0.221590967,0.824632315,0.999454952
RPSAP58,103.8686012,-0.419506841,1.896921941,-0.221151346,0.824974591,0.999454952
UBE2V2,477.0984141,-0.281870774,1.274875943,-0.22109663,0.825017195,0.999454952
MATR3,1282.060961,0.246486636,1.116237626,0.220819143,0.825233258,0.999454952
ARHGEF1,109.0303674,0.497538396,2.255843959,0.220555324,0.82543869,0.999454952
ATXN1,449.7832044,-0.328662512,1.4912445,-0.220394786,0.825563706,0.999454952
CD99,430.3240144,-0.290921761,1.320570109,-0.220300126,0.825637422,0.999454952
HMCES,94.58507563,0.493108765,2.239100621,0.220226264,0.825694943,0.999454952
POLR2H,46.95960944,-0.654007196,2.970531955,-0.220165009,0.825742646,0.999454952
HNRNPD,663.0630396,-0.256774458,1.16731167,-0.219970779,0.825893912,0.999454952
HOPX,278.6828056,-0.357432083,1.626266609,-0.219786892,0.826037129,0.999454952
RPS28,1545.434527,-0.245761005,1.119590393,-0.219509748,0.826252987,0.999454952
TYW1B,88.79196442,0.569951803,2.596575315,0.219501356,0.826259524,0.999454952
ZEB2,255.3428428,-0.313394251,1.428924834,-0.219321719,0.826399445,0.999454952
PSMD6,405.2234843,0.293252191,1.338802343,0.219040692,0.82661835,0.999454952
TMEM50A,1388.57084,-0.234355443,1.070225663,-0.218977596,0.8266675,0.999454952
NOL4L,37.25606788,0.582280765,2.659164478,0.218971323,0.826672386,0.999454952
FAM120AOS,42.48252195,0.776846263,3.548490294,0.218923035,0.826710003,0.999454952
TDGP1,14.87483665,-0.857447973,3.917704493,-0.218864893,0.826755295,NA
DDX27,894.7823046,0.246055952,1.12490759,0.218734369,0.826856974,0.999454952
DSE,64.93364487,0.639566692,2.924465256,0.218695261,0.826887441,0.999454952
LMBR1,16.34313502,-0.828948954,3.790766741,-0.218675801,0.826902601,NA
TRAPPC5,114.3058245,0.414218182,1.894526684,0.218639403,0.826930956,0.999454952
ITGB1,256.747424,0.32672039,1.494568783,0.218605121,0.826957663,0.999454952
ELF2,414.08969,0.292773533,1.339304988,0.218601092,0.826960802,0.999454952
DNAJB9,95.13611396,-0.470873311,2.155801866,-0.218421423,0.827100775,0.999454952
POLR1A,29.13370253,0.661461951,3.02904346,0.218373212,0.827138335,NA
SEH1L,137.7199358,-0.458378779,2.099508098,-0.218326749,0.827174534,0.999454952
RPS20P14,2.731845942,1.01494154,4.64875599,0.218325406,0.827175581,NA
WDR55,319.1174928,-0.32938625,1.508948686,-0.218288569,0.82720428,0.999454952
TNF,113.882489,0.400510565,1.83489451,0.218274436,0.827215291,0.999454952
PIK3CB,67.45885397,0.683423238,3.131684149,0.218228661,0.827250955,0.999454952
HNRNPUL2,152.153287,-0.42902095,1.96658308,-0.218155518,0.827307942,0.999454952
DDIT4,272.0861418,-0.385056876,1.76557305,-0.218091727,0.827357643,0.999454952
TKT,42.6388656,-0.619919371,2.846573192,-0.217777422,0.827602537,0.999454952
NACA3P,2.126137514,-1.018243546,4.676242671,-0.217748226,0.827625286,NA
MRPL20,474.152179,0.27391602,1.258476516,0.217656839,0.827696495,0.999454952
CCR7,8218.304264,-0.21902584,1.006780136,-0.217550816,0.82777911,0.999454952
RAD9A,3.694518108,1.006193124,4.626270667,0.217495516,0.827822201,NA
BRD9,39.44999004,0.692617749,3.184577629,0.217491244,0.82782553,0.999454952
GDF11,31.83485096,0.66449088,3.055656594,0.217462552,0.827847888,NA
NR1D2,399.1906003,0.376888857,1.733687834,0.217391418,0.827903319,0.999454952
ZUP1,57.59048394,-0.7105586,3.270195374,-0.217283226,0.827987629,0.999454952
PANK2,83.38254172,0.588642329,2.719726672,0.21643437,0.828649178,0.999454952
ARFGAP3,198.9917311,-0.338781323,1.566504536,-0.216265778,0.828780583,0.999454952
ANKRD42,81.1489069,-0.555473854,2.568678314,-0.216248898,0.82879374,0.999454952
SMIM27,170.889504,0.335460335,1.553018916,0.216005312,0.828983607,0.999454952
MRPL55,239.3682613,0.321136266,1.486930783,0.215972572,0.829009127,0.999454952
SRRM2,562.8934917,-0.266108375,1.23347052,-0.21573955,0.82919077,0.999454952
SLC23A2,37.50760526,0.793209881,3.680248688,0.215531598,0.829352879,0.999454952
CALM1,8109.641825,0.213767713,0.992152269,0.215458574,0.829409807,0.999454952
RABGAP1L,449.4171311,0.268784542,1.248617884,0.215265652,0.829560208,0.999454952
CSDE1,1549.204559,-0.229940119,1.068705452,-0.215157618,0.829644433,0.999454952
RPL10AP2,1.365922971,1.018152844,4.73374063,0.215084206,0.829701668,NA
ITGB1BP1,165.5942641,-0.382142677,1.77727644,-0.215015891,0.829754929,0.999454952
SSH1,188.0642139,-0.460672467,2.142696779,-0.214996574,0.829769989,0.999454952
TMEM256,33.78721071,-0.728760609,3.39364147,-0.214742958,0.829967728,NA
SLC1A5,59.61075072,-0.590859722,2.756203692,-0.214374476,0.830255044,0.999454952
MED4-AS1,3.106823942,-0.993715101,4.640020347,-0.214161798,0.830420886,NA
ACTR3,1251.870036,-0.238616639,1.114499654,-0.214102031,0.830467492,0.999454952
ZC2HC1A,43.08846753,-0.754466553,3.534446566,-0.213461015,0.830967394,0.999454952
RPLP2,2855.062577,-0.226161188,1.059957013,-0.213368264,0.831039732,0.999454952
ATP5F1A,1495.632004,-0.241564105,1.132493571,-0.213302849,0.831090752,0.999454952
EIF4A3,840.0562274,0.273485909,1.282910871,0.213176079,0.831189625,0.999454952
ITGB3BP,39.32474496,-0.669735111,3.143976768,-0.213021648,0.831310078,0.999454952
WSB2,133.0803104,0.461899195,2.1684982,0.213004187,0.831323697,0.999454952
PHB2,240.3050006,0.333944938,1.569986206,0.212705651,0.831556559,0.999454952
MAPK1,231.8143435,0.414649021,1.950811681,0.212552049,0.831676376,0.999454952
TTC4,30.22865626,0.761869819,3.585860121,0.212465013,0.83174427,NA
CDKN1A,215.3550626,-0.321448391,1.513844137,-0.212339159,0.831842447,0.999454952
FTH1P8,21.03406705,-0.708053036,3.336761832,-0.212197655,0.831952836,NA
FAM167A,12.26253111,-0.970421258,4.581851929,-0.21179673,0.832265619,NA
SS18,339.3711315,0.297166937,1.404002612,0.211656969,0.832374661,0.999454952
BATF,8.212012193,0.970485365,4.590838215,0.211396115,0.832578188,NA
SPTBN1,613.9978021,-0.325295336,1.540325728,-0.21118607,0.83274208,0.999454952
IGKV2-29,19.9941442,-0.833244425,3.946094507,-0.211156733,0.832764971,NA
CHUK,14.42220024,-0.965125474,4.578876925,-0.210777771,0.833060685,NA
ADAMDEC1,14.98788893,-0.939276931,4.457592989,-0.210713929,0.833110505,NA
PRDX3,735.9689066,0.240070185,1.139604496,0.210660967,0.833151835,0.999454952
PLAAT3,90.27685522,0.399324542,1.895675382,0.210650275,0.833160178,0.999454952
RPL13AP5,250.3797515,-0.298878641,1.420225859,-0.210444444,0.833320808,0.999454952
NFKBIZ,879.9539153,0.239941239,1.142211278,0.2100673,0.833615147,0.999454952
LPXN,733.5641041,-0.243448735,1.16003373,-0.209863497,0.833774213,0.999454952
KIAA1109,106.7653791,-0.470786006,2.244204851,-0.209778535,0.833840527,0.999454952
RPL10P16,68.94204244,-0.4376312,2.086331853,-0.209761069,0.833854159,0.999454952
PIGBOS1,36.07237163,-0.780971487,3.723795036,-0.209724617,0.833882611,NA
BLOC1S3,200.0095291,0.544937135,2.599071937,0.209666046,0.833928328,0.999454952
CHERP,82.07653496,-0.627947734,2.996392199,-0.209567938,0.834004906,0.999454952
SPATS2,49.76857719,0.554264728,2.644863626,0.209562687,0.834009005,0.999454952
PTMAP2,19.42001084,-0.721711125,3.44493332,-0.209499302,0.83405848,NA
ZNF493,22.45537411,0.912788126,4.357140546,0.209492468,0.834063815,NA
ATP5PF,1495.768878,0.230745157,1.101513063,0.209480182,0.834073405,0.999454952
TUBG1,14.23564983,0.95900625,4.578662578,0.209451173,0.834096048,NA
ODR4,74.18445708,-0.434724686,2.076297532,-0.209374947,0.834155549,0.999454952
RPL17,4138.297135,-0.220877639,1.055068727,-0.209349053,0.834175761,0.999454952
NACA2,1.461131953,-0.988780297,4.726444851,-0.2092017,0.834290786,NA
EIF3K,471.0858648,-0.259229999,1.239592421,-0.209125189,0.834350511,0.999454952
RPL18AP3,489.4057447,0.252675244,1.208878972,0.209016162,0.834435621,0.999454952
TUBA1C,32.08151221,-0.711724162,3.40694779,-0.208903748,0.834523378,NA
CCDC97,83.95076284,0.429745165,2.057907952,0.208826233,0.834583892,0.999454952
MT-ND4L,7392.612102,0.209822839,1.004953054,0.208788698,0.834613195,0.999454952
SEPTIN7P2,168.774195,0.390995953,1.875709098,0.208452341,0.834875791,0.999454952
CCDC18,38.87191809,0.6575285,3.155667971,0.208364285,0.834944541,0.999454952
TRAPPC8,479.3828703,-0.403635134,1.937438164,-0.20833446,0.834967827,0.999454952
EEF1E1,254.1478635,0.324605329,1.559662707,0.208125339,0.835131103,0.999454952
OCIAD2,1621.802477,0.257146873,1.236267645,0.208002591,0.835226944,0.999454952
SLC20A1,122.3279015,-0.366509053,1.763818699,-0.207792929,0.835390654,0.999454952
S100A11,474.1055738,-0.258869429,1.246055745,-0.207751082,0.83542333,0.999454952
RNASEK-C17orf49,27.03905303,0.643780332,3.100208035,0.207657139,0.835496686,NA
SLC35B4,76.23740559,-0.634762105,3.060078677,-0.207433263,0.835671507,0.999454952
EXOC6,71.15317561,0.47889748,2.3096391,0.207347321,0.83573862,0.999454952
GIGYF2,779.0412882,0.301251343,1.453437352,0.2072682,0.835800408,0.999454952
CBWD2,704.4731352,-0.239717058,1.157071318,-0.207175698,0.835872646,0.999454952
MPHOSPH10,460.3286743,0.267022699,1.289114762,0.207136484,0.83590327,0.999454952
SLC5A6,62.32648019,-0.562127606,2.71403717,-0.20711861,0.835917229,0.999454952
RPL31,5781.02546,-0.22263107,1.075622742,-0.206978768,0.83602644,0.999454952
ERP29,81.69015617,-0.496977338,2.40328983,-0.20679043,0.83617353,0.999454952
POLDIP3,76.77661103,-0.414937791,2.008633692,-0.206577134,0.83634012,0.999454952
MTCO1P12,125.9079762,0.361650018,1.754388823,0.206140175,0.836681418,0.999454952
DIS3L2,23.55929151,-0.880492398,4.272171454,-0.206099499,0.83671319,NA
IGHA1,1845.625371,0.217701361,1.057281812,0.205906655,0.836863827,0.999454952
ZNF638,700.7676504,0.255884481,1.242780078,0.205896832,0.8368715,0.999454952
KANSL1,327.1075237,-0.284872826,1.384362833,-0.205779019,0.836963531,0.999454952
TENT4A,479.3833183,0.374848413,1.822024139,0.205731859,0.837000371,0.999454952
CYGB,3.231377467,-0.953538541,4.636321477,-0.205667046,0.837051002,NA
FXR1,424.3876406,-0.31365314,1.528142743,-0.205251206,0.837375865,0.999454952
OARD1,91.72935064,-0.506544425,2.46911613,-0.205152127,0.837453271,0.999454952
B3GLCT,117.2266347,0.483834547,2.360983843,0.204929207,0.837627435,0.999454952
FAM135A,27.14629487,-0.725144904,3.54385713,-0.204620242,0.837868839,NA
SSR3,77.77103118,-0.412972419,2.020951032,-0.204345584,0.83808345,0.999454952
CHCHD2P6,0.61740107,1.000130407,4.895726376,0.204286418,0.838129683,NA
ELF4,0.61740107,1.000130407,4.895726376,0.204286418,0.838129683,NA
CXCR6,239.5161688,0.405014083,1.982819427,0.204261708,0.838148992,0.999454952
SLC35B1,182.8838989,-0.315717179,1.545740345,-0.204249815,0.838158285,0.999454952
TMEM192,12.06937697,-0.935685053,4.582006255,-0.204208594,0.838190496,NA
CD59,302.2484829,-0.27150144,1.331551586,-0.203898552,0.838432777,0.999454952
CLCC1,3.788674098,0.94263746,4.624042007,0.20385573,0.838466241,NA
LPCAT1,209.4163622,-0.342287253,1.679385879,-0.203816917,0.838496572,0.999454952
JSRP1,25.5968229,-0.628604966,3.084720937,-0.203780173,0.838525287,NA
CWF19L2,290.2650811,-0.295702749,1.452710952,-0.203552364,0.838703322,0.999454952
ARL3,39.60198219,0.553481512,2.719513219,0.203522273,0.838726838,0.999454952
PRMT2,287.1226327,0.305658425,1.504509499,0.203161512,0.839008794,0.999454952
PSMD14,491.0531723,0.364411704,1.793744112,0.203157017,0.839012307,0.999454952
EIF3C,605.7250142,-0.241611192,1.189678838,-0.203089425,0.839065137,0.999454952
ARID3A,11.17171997,-0.906046819,4.464505256,-0.202944507,0.839178406,NA
ZBED1,28.72162528,-0.726201238,3.579667618,-0.202868343,0.839237938,NA
SLC35F6,317.9280655,-0.309876684,1.529726336,-0.202570013,0.83947113,0.999454952
POLR3A,25.87162755,0.838348232,4.138775147,0.202559502,0.839479347,NA
POC1B,90.13416431,0.47901972,2.364914759,0.202552637,0.839484713,0.999454952
KCNK6,41.82647219,-0.645616159,3.189729636,-0.202404665,0.839600382,0.999454952
DENND4B,135.4246473,0.47802372,2.363489118,0.202253404,0.839718625,0.999454952
GNAS,3016.162461,-0.215799586,1.06768589,-0.202118983,0.839823708,0.999454952
PTK2B,81.9718461,0.396142186,1.962439651,0.201862099,0.840024533,0.999454952
HADHB,227.4641602,-0.28905496,1.432006762,-0.201853069,0.840031592,0.999454952
RPS11,6465.560861,0.201255828,0.997956363,0.201667964,0.840176309,0.999454952
PHIP,1488.367659,0.222344803,1.102756916,0.201626305,0.840208879,0.999454952
KIF20B,620.0762949,-0.268314867,1.331241569,-0.20155235,0.8402667,0.999454952
ACTBP2,1.151772706,0.959660345,4.762109352,0.201520014,0.840291981,NA
RPS14P8,1.704626762,0.94618467,4.69751033,0.201422584,0.840368157,NA
STYXL1,141.922222,0.466114025,2.315374863,0.201312553,0.840454188,0.999454952
DUSP23,44.06189027,0.521345319,2.591014184,0.201212839,0.840532153,0.999454952
IL2RA,266.1639048,-0.281491182,1.400976258,-0.200925019,0.840757204,0.999454952
SPCS3,406.9931407,0.257707257,1.283973385,0.200710746,0.840924756,0.999454952
SETDB2,125.7012692,-0.462050751,2.302453732,-0.20067754,0.840950723,0.999454952
SETD2,485.33546,-0.301636731,1.50371791,-0.20059396,0.841016081,0.999454952
EIF4A1P10,9.276920934,-0.920009877,4.587889824,-0.200530072,0.841066041,NA
WDR3,38.15153932,-0.637494001,3.181048643,-0.200403726,0.841164846,0.999454952
LNPK,45.63074477,-0.695656134,3.478467963,-0.199989231,0.841489003,0.999454952
TERF2,556.2840441,0.260123268,1.301882717,0.199805455,0.841632735,0.999454952
TP53RK,108.8381319,0.397631346,1.99051108,0.199763442,0.841665594,0.999454952
PPM1D,22.3796347,-0.769242108,3.862269191,-0.199168434,0.84213099,NA
CCDC58,112.3261195,0.351621494,1.766533605,0.199046026,0.842226741,0.999454952
COX6A1,1343.72489,0.213501484,1.073105504,0.198956657,0.842296649,0.999454952
MBD4,1102.064157,-0.23147543,1.163655593,-0.198920911,0.842324612,0.999454952
RPL13AP20,0.748521901,0.966515169,4.867652567,0.198558783,0.842607898,NA
RPS2P7,0.748521901,0.966515169,4.867652567,0.198558783,0.842607898,NA
CMC1,69.47606414,0.514101833,2.591548345,0.198376323,0.842750641,0.999454952
ATP6V1A,226.6517659,-0.284094083,1.433174822,-0.198227096,0.842867389,0.999454952
PDP1,93.04286948,-0.524229186,2.644835549,-0.198208613,0.842881849,0.999454952
RREB1,192.4716675,-0.337873036,1.706951175,-0.197939484,0.843092411,0.999454952
ZMAT2,49.36727387,-0.548054228,2.777863507,-0.197293433,0.843597918,0.999454952
PBX2,2.434666242,0.918583662,4.65741422,0.197230398,0.843647243,NA
NSL1,322.6596455,-0.295651599,1.49965024,-0.197147035,0.843712477,0.999454952
ARHGAP19,50.49566196,0.666078724,3.383986851,0.196832539,0.843958587,0.999454952
SLC2A8,21.63628523,0.755944351,3.844561633,0.19662693,0.844119495,NA
PDSS2,23.2515005,0.846591743,4.305711648,0.196620631,0.844124424,NA
PARP1,635.1789639,0.236580135,1.203907123,0.196510287,0.844210782,0.999454952
MRPS11,20.54309135,0.784045896,3.995565756,0.196229006,0.844430926,NA
BARD1,208.3692039,-0.299616913,1.52815962,-0.196063886,0.844560163,0.999454952
HMBOX1,176.9621867,0.428728707,2.187114481,0.196024813,0.844590745,0.999454952
ITPA,155.828695,0.31085942,1.586281939,0.19596732,0.844635745,0.999454952
KRT19,2.375244565,-0.913319299,4.661853832,-0.195913328,0.844678005,NA
GSTO1,129.4157144,0.342349851,1.750147925,0.195611951,0.844913905,0.999454952
PFDN2,527.7113859,0.255544431,1.306988105,0.195521619,0.844984615,0.999454952
FOXN3,368.4072242,-0.296081031,1.516471885,-0.195243337,0.845202454,0.999454952
CALM2P3,0.665005561,-0.953262531,4.882475796,-0.19524163,0.84520379,NA
EIF1P3,0.665005561,-0.953262531,4.882475796,-0.19524163,0.84520379,NA
FASLG,0.665005561,-0.953262531,4.882475796,-0.19524163,0.84520379,NA
GAPDHP65,0.665005561,-0.953262531,4.882475796,-0.19524163,0.84520379,NA
MTND4P12,0.665005561,-0.953262531,4.882475796,-0.19524163,0.84520379,NA
NPM1P24,0.665005561,-0.953262531,4.882475796,-0.19524163,0.84520379,NA
RPL37P2,0.665005561,-0.953262531,4.882475796,-0.19524163,0.84520379,NA
RPS27P21,0.665005561,-0.953262531,4.882475796,-0.19524163,0.84520379,NA
TPT1P4,0.665005561,-0.953262531,4.882475796,-0.19524163,0.84520379,NA
YBX1P10,0.665005561,-0.953262531,4.882475796,-0.19524163,0.84520379,NA
YBX1P2,0.665005561,-0.953262531,4.882475796,-0.19524163,0.84520379,NA
ZNF385D,0.665005561,-0.953262531,4.882475796,-0.19524163,0.84520379,NA
TBK1,135.3414025,-0.336708735,1.725139746,-0.195177658,0.845253869,0.999454952
LSM10,587.5288091,-0.241733049,1.238747766,-0.195143076,0.845280941,0.999454952
NOM1,37.21388191,-0.65793914,3.371748386,-0.19513293,0.845288884,0.999454952
PRXL2C,1995.171782,0.203622686,1.044044263,0.195032618,0.845367413,0.999454952
EPM2AIP1,330.684884,0.304849535,1.563508852,0.194977812,0.845410318,0.999454952
VRK2,47.75400688,0.530926737,2.724693356,0.194857427,0.845504564,0.999454952
SHISAL2A,10.26336736,-0.892500986,4.585295634,-0.194644153,0.845671535,NA
PCGF5,507.42267,0.262690105,1.349729835,0.194624212,0.845687147,0.999454952
HTATSF1,357.528092,0.263850562,1.355872075,0.194598419,0.845707341,0.999454952
ANXA11,124.3288759,0.469393441,2.41839819,0.194092703,0.846103295,0.999454952
UTP6,125.9750092,0.371709016,1.917243777,0.193876762,0.846272379,0.999454952
RPL26,2958.140589,-0.212649955,1.098761273,-0.193536084,0.846539149,0.999454952
CNOT1,681.8169555,0.238497153,1.233023197,0.193424709,0.846626366,0.999454952
AGAP9,20.9908928,-0.858060271,4.447623342,-0.192925571,0.847017259,NA
UBE2V1P2,3.137123548,0.892751163,4.635735212,0.192580275,0.847287694,NA
TES,393.0939496,0.242786978,1.261817674,0.192410507,0.847420663,0.999454952
PAIP2,3680.277389,-0.196708515,1.023740545,-0.192146845,0.847627182,0.999454952
CSTF1,223.3591336,0.405138496,2.10851169,0.192144297,0.847629177,0.999454952
TRIP4,32.85704105,0.674270387,3.510604095,0.192066769,0.847689905,NA
DDX24,2203.915619,-0.200811161,1.045685555,-0.192037807,0.847712591,0.999454952
DYNLT3,152.3513826,-0.450628254,2.346738059,-0.192023244,0.847723998,0.999454952
MAN2B2,129.0998441,0.43984209,2.292385334,0.191870923,0.847843314,0.999454952
MPV17L2,17.46717612,-0.826839747,4.31221178,-0.191743771,0.847942918,NA
MRM3,38.78757336,-0.641774366,3.347626296,-0.191710277,0.847969155,0.999454952
ORC2,57.42562988,0.567846647,2.962884865,0.191653295,0.848013793,0.999454952
MGAT4A,710.7578816,0.254639462,1.32998515,0.19146038,0.848164919,0.999454952
GOLGA4,1130.212966,0.223454832,1.169139534,0.191127599,0.848425625,0.999454952
FASTKD2,23.64406457,-0.71234179,3.728103165,-0.191073519,0.848467994,NA
PAG1,380.2879306,0.26703479,1.398006071,0.191011181,0.848516834,0.999454952
RANP1,6.690039808,-0.877542621,4.597514884,-0.190873253,0.848624896,NA
MBNL1,1168.101913,-0.206891304,1.085122618,-0.190661682,0.848790661,0.999454952
NPIPB13,5.787842311,-0.877496305,4.602971003,-0.19063694,0.848810047,NA
TCEA1P2,25.85799175,0.585508058,3.074657635,0.190430327,0.848971935,NA
RPL37,1759.256718,0.204471138,1.074169982,0.190352683,0.849032773,0.999454952
TARDBP,315.0156869,0.260249769,1.367269264,0.190342733,0.84904057,0.999454952
LIPA,74.98535246,0.525741655,2.762818939,0.190291751,0.849080517,0.999454952
FUNDC2P1,2.031415437,0.889211311,4.67572648,0.190176075,0.849171158,NA
USP40,37.53372672,0.699586191,3.680236026,0.190092751,0.84923645,0.999454952
ENDOD1,14.61285836,0.847185124,4.457597959,0.19005418,0.849266675,NA
TRAPPC4,280.6957076,-0.272161787,1.433816874,-0.189816281,0.849453097,0.999454952
AVL9,37.71786029,0.544950395,2.873286401,0.189661008,0.849574777,0.999454952
GALNT4,26.29472289,-0.780479565,4.117068435,-0.189571676,0.849644784,NA
LAT,68.11547023,0.516542442,2.727313573,0.189396059,0.849782413,0.999454952
FER,104.4644861,0.45521713,2.405897636,0.189208852,0.84992913,0.999454952
MMUT,87.08274211,-0.564212929,2.990986842,-0.188637717,0.85037677,0.999454952
YY1AP1,119.7499695,0.380862317,2.019647819,0.18857858,0.850423122,0.999454952
ABRAXAS2,30.27259546,-0.740553065,3.932503208,-0.188315947,0.850628985,NA
OSBPL9,317.0577379,-0.355980058,1.893078662,-0.18804293,0.850842998,0.999454952
SLC31A1,16.48956842,0.700801306,3.728754888,0.187945126,0.850919668,NA
EMC8,70.12556019,0.522326203,2.786740889,0.18743264,0.851321433,0.999454952
CCDC73,9.095708523,0.85980821,4.587495516,0.187424316,0.851327959,NA
PTPN22,659.1193357,0.224774269,1.200623601,0.187214601,0.851492377,0.999454952
RNMT,816.1803018,-0.225333428,1.203677431,-0.187204165,0.851500559,0.999454952
DCUN1D3,13.20218035,-0.856655003,4.579986542,-0.187043127,0.851626819,NA
MED8,140.0130529,-0.422058856,2.257656972,-0.18694552,0.851703349,0.999454952
PIGH,182.1638242,-0.306058568,1.638066095,-0.186841404,0.851784983,0.999454952
XRCC5,1718.80868,0.19955832,1.068156742,0.186824941,0.851797891,0.999454952
PHC1,12.36678701,0.799474637,4.28187865,0.186711185,0.851887086,NA
TPT1P9,9.851503704,-0.855683265,4.586056941,-0.186583655,0.851987083,NA
ARMC1,64.16687996,-0.400972348,2.151779596,-0.186344526,0.852174593,0.999454952
AIFM1,57.80072821,0.450265573,2.418678988,0.186161775,0.852317899,0.999454952
SORL1,87.73849924,0.48861617,2.625472781,0.186105974,0.852361657,0.999454952
RNF13,109.5884496,-0.35979591,1.93603513,-0.185841622,0.852568963,0.999454952
COX6B1,813.9415813,-0.211036966,1.135756636,-0.185811784,0.852592363,0.999454952
TRADD,145.8779796,0.369924184,1.992599194,0.185649068,0.852719971,0.999454952
AGPS,91.58495017,0.460945684,2.483172828,0.185627709,0.852736722,0.999454952
AGGF1,39.42801583,-0.520726847,2.806239342,-0.185560383,0.852789524,0.999454952
CYTH1,907.3009435,-0.227082005,1.225228414,-0.185338507,0.852963537,0.999454952
RPL41P2,8.692457718,0.848421491,4.588617375,0.184896979,0.85330984,NA
EXOC5,409.866398,-0.334343483,1.80864014,-0.184859042,0.853339597,0.999454952
C5orf22,64.18252995,-0.410451115,2.222274689,-0.184698641,0.853465412,0.999454952
RRP1B,136.2662079,-0.374676053,2.029408133,-0.184623313,0.853524499,0.999454952
SAMD9L,39.66132429,-0.601196319,3.264106892,-0.184184017,0.853869098,0.999454952
FABP5,234.9895282,0.321565437,1.746617992,0.18410748,0.853929138,0.999454952
ALKBH7,189.2887396,-0.351230185,1.909419996,-0.183946007,0.854055812,0.999454952
SCAND1,180.6253615,-0.280961595,1.528061087,-0.183868039,0.854116979,0.999454952
NUSAP1,115.0588877,0.320922629,1.745839,0.183821434,0.854153541,0.999454952
PPP3R1,2.920237106,-0.852896966,4.642535226,-0.183713623,0.854238121,NA
POLR1E,19.85166987,-0.731277554,3.987028302,-0.183414187,0.854473045,NA
FAM133B,558.2573606,-0.221637365,1.209329642,-0.183272912,0.854583887,0.999454952
PFN1P1,7.062387428,-0.841542925,4.59538943,-0.183127663,0.854697851,NA
HDAC9,188.8733714,0.323218455,1.765351224,0.18309017,0.854727269,0.999454952
H4C11,20.1368035,-0.636402979,3.476175603,-0.183075613,0.85473869,NA
VAMP7,43.18380105,-0.582946309,3.187949923,-0.182859306,0.854908414,0.999454952
RNASE1,1.282893536,0.866105438,4.740247085,0.182713142,0.855023104,NA
IRF2BPL,521.4698774,0.223757573,1.225853235,0.182532106,0.855165161,0.999454952
SRSF10,1942.971766,0.191929294,1.052244766,0.182399856,0.855268939,0.999454952
KIAA1328,14.76763951,-0.834992068,4.578006209,-0.182392079,0.855275042,NA
CD83,6031.709503,0.186129915,1.022158767,0.182094916,0.855508239,0.999454952
NUBP1,74.5033543,-0.485338336,2.668508303,-0.18187627,0.855679828,0.999454952
SAMD4A,8.451691218,-0.834295578,4.589885834,-0.181768263,0.855764592,NA
ITFG2,52.67775238,0.607579504,3.346684125,0.181546713,0.85593847,0.999454952
DHDDS,29.1869094,-0.718607217,3.965474994,-0.181215924,0.856198096,NA
SLC7A6OS,107.827181,-0.342061609,1.891820065,-0.180810858,0.85651604,0.999454952
