"","stage1","stage2","stage3","stage4"
"C11orf24",2,0,0,104
"C11orf49",36,11,117,98
"C11orf54",390,0,96,27
"C11orf58",1641,2187,367,3246
"C11orf98",461,833,416,251
"C12orf10",76,18,114,0
"C12orf29",11,559,31,160
"C12orf42",52,1,0,271
"C12orf43",58,0,37,35
"C12orf45",1,306,54,108
"C12orf49",1,3,66,286
"C12orf50",0,0,0,0
"C12orf57",122,8,377,53
"C12orf65",430,887,487,420
"C12orf74",1,0,4,230
"C12orf75",395,992,805,445
"C12orf76",0,0,114,0
"C14orf119",103,2025,489,248
"C14orf39",1,4,1,2
"C14orf93",21,0,0,0
"C15orf39",0,144,33,13
"C15orf40",12,0,62,179
"C15orf48",0,58,1,19
"C15orf61",56,53,73,33
"C16orf54",2087,4307,496,1613
"C16orf70",0,0,0,113
"C16orf72",162,744,589,197
"C16orf87",33,747,284,17
"C16orf91",183,467,323,123
"C17orf49",110,879,582,254
"C17orf58",0,0,0,0
"C17orf67",0,0,1,0
"C18orf21",0,0,184,3
"C18orf25",207,1406,0,412
"C18orf32",636,1170,1057,774
"C19orf12",36,0,0,57
"C19orf25",0,0,2,0
"C19orf53",480,705,397,631
"C1D",58,806,85,65
"C1DP1",1,5,0,0
"C1GALT1",490,1740,436,492
"C1GALT1C1",92,251,1,199
"C1orf109",6,1,1,67
"C1orf115",0,1,0,2
"C1orf122",12,0,87,0
"C1orf131",408,297,171,104
"C1orf162",172,1914,0,50
"C1orf174",519,225,0,340
"C1orf198",8,0,434,208
"C1orf21",0,0,0,0
"C1orf35",8,0,0,85
"C1orf43",237,26,567,937
"C1orf52",158,716,35,208
"C1orf56",3893,5646,3144,5437
"C1QA",0,0,0,1
"C1QB",1,0,1,2
"C1QBP",696,1063,757,899
"C1QC",0,0,0,1
"C1R",0,0,0,0
"C1S",0,0,0,0
"C21orf91",23,0,22,109
"C22orf39",1,1,102,116
"C22orf46",16,9,0,0
"C2CD3",1,39,188,14
"C2CD5",0,149,76,49
"C2orf49",56,158,39,185
"C2orf68",84,468,109,180
"C2orf69",171,0,988,430
"C2orf74",0,0,141,0
"C2orf76",31,31,0,106
"C3",1,7,0,0
"C3AR1",0,0,0,1
"C3orf14",105,0,0,0
"C3orf38",96,0,62,191
"C3orf62",2,18,29,82
"C4A-AS1",0,0,0,0
"C4B-AS1",0,0,0,0
"C4orf3",1142,3983,1892,2515
"C4orf33",24,722,0,298
"C4orf46",279,0,5,264
"C4orf48",2,100,2,51
"C5AR1",0,0,0,0
"C5orf15",350,846,601,1115
"C5orf22",26,96,25,156
"C5orf24",59,36,0,110
"C5orf30",53,0,1,0
"C5orf51",31,484,430,66
"C5orf66",1,0,0,3
"C6orf120",1,1,0,81
"C6orf201",0,0,0,0
"C6orf226",14,0,0,52
"C6orf47-AS1",0,0,17,4
"C6orf62",9222,8815,2932,13795
"C6orf89",113,1,581,119
"C7orf26",0,0,0,8
"C7orf31",0,1,372,0
"C7orf50",249,427,312,546
"C8orf33",38,174,178,133
"C8orf76",0,0,0,34
"C8orf82",0,0,0,0
"C9orf16",118,42,173,6
"C9orf64",0,0,3,27
"C9orf72",1120,241,31,1295
"C9orf78",598,111,824,1484
"C9orf85",0,0,67,1
"CA2",195,2,0,45
"CA5B",46,0,147,5
"CA5BP1",1,10,0,261
"CAAP1",228,0,62,14
"CAB39",139,43,3,275
"CABIN1",37,0,1,1
"CACNA1A",0,0,0,0
"CACNB1",10,0,0,0
"CACNB4",44,0,0,0
"CACTIN",0,0,0,0
"CACUL1",1166,71,788,2446
"CACYBP",134,3174,1237,2320
"CACYBPP2",0,20,9,15
"CADM1",0,0,0,102
"CALCOCO1",166,169,0,0
"CALCOCO2",297,458,92,370
"CALHM6",747,878,0,142
"CALM1",7424,10846,6456,10759
"CALM2",9316,13368,15868,15096
"CALM2P2",4,5,6,9
"CALM2P3",0,1,1,1
"CALM2P4",0,0,0,0
"CALM3",2,349,63,121
"CALML4",204,207,188,0
"CALR",4590,6680,3577,3336
"CALU",65,26,3,150
"CAMK1D",40,2,128,230
"CAMK2D",658,387,85,297
"CAMK2G",67,690,0,57
"CAMK4",62,0,98,228
"CAMKK2",5,0,13,0
"CAMKMT",19,0,78,1
"CAMLG",345,637,294,861
"CAMTA1",567,696,1791,563
"CAMTA2",2,0,4,1
"CAND1",7,0,2546,212
"CANX",544,3219,770,597
"CAP1",700,1189,4311,1239
"CAPG",338,545,204,836
"CAPN1",4,0,0,13
"CAPN10",0,28,0,22
"CAPN2",175,2,503,31
"CAPN7",275,821,177,471
"CAPNS1",45,167,55,356
"CAPRIN1",29,112,465,283
"CAPRIN2",68,0,119,160
"CAPS",0,83,0,5
"CAPZA1",14973,8803,6650,14023
"CAPZA1P",0,0,0,0
"CAPZA2",466,827,190,1254
"CAPZB",515,1321,912,465
"CARD11",20,221,17,0
"CARD16",379,419,122,273
"CARD19",233,1,1,27
"CARD6",1,0,0,2
"CARD8",687,307,427,203
"CARHSP1",5,92,0,8
"CARMIL1",45,0,363,2305
"CARMIL2",8,0,4,31
"CARNMT1",55,276,183,282
"CARS1",27,193,376,225
"CARS2",5,98,0,12
"CASC3",201,10,348,260
"CASC4",18,468,0,338
"CASD1",165,118,0,132
"CASK",0,888,0,34
"CASP1",134,22,37,16
"CASP10",45,88,15,186
"CASP17P",14,1,0,446
"CASP2",2793,2043,219,2667
"CASP3",161,4,1,211
"CASP4",396,0,389,279
"CASP7",122,0,7,55
"CASP8",594,1,150,211
"CASP8AP2",125,7,183,166
"CASP9",676,695,192,283
"CAST",318,913,948,749
"CASTOR3",0,9,0,0
"CAT",608,250,1,152
"CATSPER2P1",20,10,2,10
"CBFA2T2",0,0,121,46
"CBFA2T3",68,1,68,0
"CBFB",2,1,742,164
"CBL",45,42,15,166
"CBLB",283,7,1052,186
"CBLL1",866,255,107,681
"CBR1",82,4,58,109
"CBR4",54,1,2,83
"CBWD1",131,967,416,423
"CBWD2",591,752,925,731
"CBWD3",519,705,179,782
"CBWD4P",1,2,8,2
"CBWD5",337,918,67,1037
"CBWD6",219,255,44,238
"CBX1",409,87,56,148
"CBX1P1",0,0,0,0
"CBX3",778,1909,1147,642
"CBX3P9",2,1,3,0
"CBX4",13,0,62,113
"CBX5",902,44,336,579
"CBX6",640,770,74,1661
"CBX7",0,0,1,100
"CCAR1",282,702,202,869
"CCAR2",33,3,0,0
"CCDC107",91,260,6,236
"CCDC115",117,782,251,258
"CCDC117",75,112,235,206
"CCDC12",546,1,164,473
"CCDC122",0,0,0,17
"CCDC124",71,8,1,328
"CCDC125",0,0,0,4
"CCDC126",77,57,336,135
"CCDC127",90,0,41,0
"CCDC130",82,0,28,54
"CCDC137",87,17,354,94
"CCDC14",13,0,0,107
"CCDC141",142,581,89,65
"CCDC142",0,23,0,71
"CCDC144A",1,555,0,0
"CCDC144B",1,536,0,257
"CCDC144CP",0,1,0,0
"CCDC157",19,0,0,1
"CCDC159",22,2,244,0
"CCDC167",209,95,0,25
"CCDC174",295,568,290,940
"CCDC18",86,0,35,31
"CCDC180",2,0,0,130
"CCDC186",161,598,260,894
"CCDC18-AS1",368,0,8,130
"CCDC25",30,310,0,7
"CCDC28A",572,0,0,253
"CCDC28B",532,0,0,66
"CCDC32",1262,395,169,353
"CCDC43",37,3,95,38
"CCDC47",501,786,370,706
"CCDC50",426,1403,815,1081
"CCDC57",43,8,0,28
"CCDC58",118,143,71,160
"CCDC59",420,572,623,353
"CCDC6",54,335,461,109
"CCDC66",595,0,798,212
"CCDC69",67,259,19,46
"CCDC7",55,1,0,0
"CCDC71L",0,0,0,17
"CCDC73",12,12,5,10
"CCDC80",0,0,0,0
"CCDC82",177,1,166,530
"CCDC84",249,138,686,153
"CCDC86",0,1,473,68
"CCDC88A",2184,69,107,282
"CCDC88B",96,0,34,249
"CCDC88C",39,5,170,164
"CCDC90B",42,7,200,291
"CCDC91",63,33,438,129
"CCDC92",27,0,145,77
"CCDC93",400,213,341,118
"CCDC97",33,184,114,32
"CCL2",24,1,0,1
"CCL20",0,5,6,101
"CCL22",54,5,57,23
"CCL3",1,9,518,398
"CCL3L1",1,0,7,44
"CCL3L3",1,0,7,44
"CCL4",61,1,42,209
"CCL4L2",1,0,6,4
"CCL5",522,3680,991,2926
"CCM2",12,11,5,99
"CCNA2",26,180,0,37
"CCNB1",259,478,0,168
"CCNB1IP1",73,7,13,7
"CCNB2",12,0,0,0
"CCNC",168,1431,367,818
"CCND1",0,0,0,146
"CCND2",544,325,809,914
"CCND3",48,6,337,649
"CCNDBP1",498,671,880,903
"CCNE1",0,0,0,0
"CCNE2",0,4,0,0
"CCNF",0,0,12,0
"CCNG1",241,400,65,700
"CCNG2",19,21,732,17
"CCNH",673,1265,600,908
"CCNI",1460,4571,3702,2719
"CCNJL",0,0,0,0
"CCNK",61,358,97,316
"CCNL1",1827,2774,2581,2120
"CCNL2",152,899,377,183
"CCNT1",410,31,3,1073
"CCNT2",313,48,1810,495
"CCNY",501,0,48,172
"CCNYL1",17,0,96,231
"CCP110",48,0,639,41
"CCPG1",121,345,380,154
"CCR1",0,9,0,0
"CCR2",0,0,0,0
"CCR4",0,0,0,0
"CCR6",1112,986,730,1254
"CCR7",6789,9049,10804,8358
"CCRL2",0,0,89,0
"CCS",4,0,49,40
"CCSAP",215,26,41,5
"CCSER1",91,153,0,27
"CCSER2",77,1934,350,172
"CCT2",962,675,1544,1404
"CCT3",331,276,1886,968
"CCT4",616,578,637,838
"CCT5",238,2613,144,1071
"CCT6A",774,1762,1578,1322
"CCT6P1",14,0,0,44
"CCT6P2",0,0,0,0
"CCT6P3",58,4,0,110
"CCT7",589,1869,32,474
"CCT8",360,360,1762,435
"CCT8P1",0,0,2,0
"CCZ1",35,78,18,11
"CCZ1B",39,146,7,72
"CD101",19,0,243,5
"CD109",4,0,0,0
"CD14",0,0,0,0
"CD160",1,0,0,2
"CD164",1061,1794,1781,2133
"CD180",30,0,114,61
"CD19",999,2009,490,71
"CD1A",0,0,0,0
"CD1C",269,287,144,278
"CD2",40,19,933,282
"CD200",29,0,358,459
"CD200R1",0,0,0,0
"CD22",111,318,67,333
"CD226",0,14,0,4
"CD24",614,217,621,260
"CD244",96,0,0,5
"CD247",128,1,123,126
"CD27",357,18,226,467
"CD274",0,0,314,71
"CD28",0,0,1,51
"CD2AP",251,353,68,370
"CD2BP2",240,0,147,216
"CD300A",6,100,1,0
"CD302",0,0,256,21
"CD320",99,23,0,58
"CD37",1468,802,256,1244
"CD38",16,82,0,93
"CD3D",16,620,603,279
"CD3E",11,8,15,90
"CD3EAP",0,0,0,65
"CD3G",744,568,193,1100
"CD4",109,1,0,21
"CD40",569,1087,60,1038
"CD44",2541,3939,4481,2531
"CD46",152,31,12,126
"CD47",1068,5731,1560,6813
"CD48",649,2829,454,1445
"CD5",16,0,49,97
"CD52",11252,7413,3517,6982
"CD53",2086,2046,6295,4392
"CD55",4371,3372,6846,7807
"CD58",665,314,1585,552
"CD59",255,313,336,404
"CD6",0,0,1,32
"CD63",927,1800,2135,658
"CD68",37,0,0,12
"CD69",3476,3330,7159,9989
"CD7",26,0,46,26
"CD70",244,0,0,22
"CD72",479,1423,255,927
"CD74",120672,138857,86123,147789
"CD79A",2099,2118,1259,1938
"CD79B",813,1121,651,483
"CD81",88,1297,364,265
"CD82",446,1982,181,644
"CD83",7202,5740,4151,9026
"CD84",242,3,151,653
"CD86",905,1575,325,742
"CD8A",1,20,161,201
"CD8B",0,1,0,1
"CD9",171,1,32,176
"CD96",720,21,120,478
"CD99",557,186,539,501
"CD99P1",0,0,13,37
"CDADC1",43,0,0,38
"CDC123",208,679,727,685
"CDC14A",26,8,121,46
"CDC16",0,0,64,17
"CDC20",0,0,0,0
"CDC23",18,317,0,0
"CDC25B",74,0,0,0
"CDC26",761,723,229,1335
"CDC27",1327,546,626,1144
"CDC37",469,198,307,282
"CDC37L1",96,0,1,158
"CDC40",55,529,306,372
"CDC42",6149,12300,4552,10120
"CDC42EP3",55,363,24,353
"CDC42P6",11,27,22,17
"CDC42SE1",610,65,218,1031
"CDC42SE2",24031,28569,12554,26262
"CDC5L",642,1333,1352,1410
"CDC7",62,0,0,70
"CDC73",209,2003,200,505
"CDCA2",0,0,0,0
"CDCA4",0,79,0,323
"CDCA7",32,0,1,124
"CDCA7L",50,73,270,257
"CDCA8",4,0,0,150
"CDIP1",20,32,295,200
"CDIPT",2,0,238,10
"CDK1",0,2,0,30
"CDK10",79,0,44,6
"CDK11A",294,673,355,626
"CDK11B",92,156,615,327
"CDK12",247,0,1183,1086
"CDK13",230,71,547,92
"CDK14",54,0,0,218
"CDK16",11,1,27,26
"CDK17",62,2,114,247
"CDK19",111,0,0,43
"CDK2",100,62,266,99
"CDK2AP1",267,0,168,1
"CDK2AP2",997,822,377,376
"CDK4",55,876,1,305
"CDK5R1",10,26,189,73
"CDK5RAP1",90,0,306,302
"CDK5RAP2",21,0,0,679
"CDK5RAP3",345,594,118,218
"CDK6",162,14,586,156
"CDK7",72,23,4,350
"CDK9",163,22,166,96
"CDKAL1",118,502,48,99
"CDKL5",43,1,0,0
"CDKN1A",274,94,256,275
"CDKN1B",136,1,619,32
"CDKN2A",0,1,0,1
"CDKN2AIP",0,0,89,331
"CDKN2AIPNL",308,57,11,266
"CDKN2D",5,1,0,36
"CDKN3",4,1122,0,51
"CDPF1",0,0,6,0
"CDR2",0,0,6,29
"CDS2",755,766,193,601
"CDV3",1422,3416,2062,2311
"CDYL",9,0,189,143
"CEACAM1",0,0,0,12
"CEACAM5",0,0,0,2
"CEACAM7",0,158,0,123
"CEBPB",0,0,3,14
"CEBPD",1,0,6,4
"CEBPG",294,57,251,213
"CEBPZ",285,873,1155,1121
"CEBPZOS",98,0,57,80
"CECR2",0,0,0,0
"CELF1",44,1164,269,857
"CELF2",352,1075,510,445
"CELSR3",13,0,0,0
"CEMIP2",393,6,25,612
"CENPB",0,0,1,31
"CENPBD1",0,0,0,0
"CENPBD1P1",74,106,8,309
"CENPC",624,2096,202,410
"CENPCP1",1,2,0,1
"CENPE",409,0,0,127
"CENPF",0,1,1,89
"CENPJ",153,0,832,0
"CENPK",78,0,0,7
"CENPL",4,641,0,0
"CENPM",371,0,0,136
"CENPN",325,3,6,85
"CENPO",53,6,0,5
"CENPS",38,0,0,20
"CENPT",13,0,0,83
"CENPU",1,0,1,68
"CENPW",0,1,1,48
"CENPX",387,1,83,99
"CEP104",12,110,0,18
"CEP120",4,11,65,150
"CEP128",35,16,0,9
"CEP135",188,1163,414,471
"CEP152",330,138,203,190
"CEP164",0,0,43,65
"CEP164P1",6,0,0,12
"CEP170",543,611,885,483
"CEP170P1",10,80,4,10
"CEP19",13,0,1,94
"CEP192",5,5,125,145
"CEP250",0,0,0,12
"CEP250-AS1",4,0,0,0
"CEP290",135,1,387,181
"CEP295",138,207,537,472
"CEP350",448,1606,395,1611
"CEP44",36,133,0,2
"CEP55",0,0,0,0
"CEP57",1141,152,751,851
"CEP57L1",0,0,0,0
"CEP63",42,729,495,184
"CEP68",17,0,0,1
"CEP76",0,73,0,0
"CEP78",22,1,18,3
"CEP83",458,266,0,105
"CEP85",80,0,0,126
"CEP85L",174,4,523,263
"CEP89",0,0,0,82
"CEP95",745,1,18,524
"CEP97",108,171,2,78
"CEPT1",58,116,940,446
"CERK",28,46,0,69
"CERKL",116,18,55,26
"CERS2",121,254,103,125
"CERS5",39,45,0,232
"CERT1",312,8,13,1065
"CES2",0,0,54,52
"CETN2",95,720,186,0
"CETN3",0,12,0,0
"CFAP20",91,511,350,146
"CFAP298",57,555,313,369
"CFAP36",35,0,0,38
"CFAP410",2,0,0,8
"CFAP97",322,2,395,528
"CFB",2,0,1,13
"CFD",10,0,0,0
"CFDP1",20,2,103,26
"CFHR1",4,0,0,0
"CFL1",2547,4027,2103,3444
"CFL1P2",0,0,0,0
"CFL2",404,502,2,291
"CFLAR",694,1019,2074,1838
"CGAS",0,0,8,42
"CGGBP1",131,340,802,496
"CGRRF1",35,424,1,366
"CHAC2",0,0,0,0
"CHAF1A",0,0,11,0
"CHAMP1",89,0,1,38
"CHCHD1",61,473,188,361
"CHCHD10",9,3,8,0
"CHCHD2",1070,3867,1112,1721
"CHCHD2P6",0,2,0,1
"CHCHD2P9",1,1,0,0
"CHCHD3",217,1,33,53
"CHCHD4",0,0,0,71
"CHCHD5",4,4,0,36
"CHCHD7",460,342,439,675
"CHD1",1296,3238,1453,2334
"CHD1L",28,0,21,4
"CHD2",4273,2890,4570,3560
"CHD3",158,0,0,105
"CHD4",1490,1958,594,1257
"CHD6",117,251,400,258
"CHD7",585,760,294,734
"CHD8",60,325,160,172
"CHD9",750,268,342,387
"CHDH",0,0,0,0
"CHEK1",0,1,0,0
"CHEK2",16,1,0,0
"CHERP",0,152,0,258
"CHFR",14,0,0,18
"CHI3L2",172,0,0,262
"CHIC1",0,173,14,102
"CHIC2",23,1,121,115
"CHID1",0,0,0,0
"CHKA",0,104,76,92
"CHKB",0,6,170,20
"CHM",75,0,0,1
"CHML",0,0,25,432
"CHMP1A",71,0,12,65
"CHMP1B",643,63,173,1340
"CHMP1B-AS1",43,39,97,63
"CHMP2A",452,640,121,144
"CHMP2B",901,1069,762,940
"CHMP3",501,73,287,20
"CHMP4A",344,284,910,658
"CHMP4B",0,0,8,2
"CHMP4C",15,0,1,0
"CHMP5",57,1,328,540
"CHMP7",164,0,100,154
"CHN1",0,419,0,0
"CHN2",0,0,0,0
"CHORDC1",342,647,1490,798
"CHP1",3644,2850,2170,3793
"CHPF2",0,0,112,0
"CHPT1",189,62,92,531
"CHRAC1",247,1209,387,529
"CHRM3-AS2",0,0,9,0
"CHRNA1",0,238,0,79
"CHST11",23,27,23,274
"CHST12",10,1,0,227
"CHST14",0,15,0,0
"CHST15",133,128,147,113
"CHST2",0,0,0,71
"CHSY1",1,232,2,487
"CHTOP",1027,1034,95,576
"CHUK",0,23,36,1
"CHURC1",258,2001,142,321
"CHURC1-FNTB",25,28,3,6
"CIAO1",64,374,236,45
"CIAO2A",1389,846,459,639
"CIAO2B",151,87,147,784
"CIAO3",35,5,61,0
"CIAPIN1",37,3,316,142
"CIB1",1401,339,120,1254
"CIC",1,0,0,23
"CIDEB",0,0,0,21
"CIDECP1",51,0,0,7
"CIITA",71,0,278,359
"CINP",45,0,52,68
"CIR1",288,1021,982,724
"CIR1P1",0,0,0,0
"CIRBP",333,694,433,585
"CISD1",309,711,117,98
"CISD2",822,1960,118,730
"CISD3",2,49,3,3
"CITED2",0,0,47,0
"CIZ1",0,7,167,1
"CKAP2",1031,556,525,216
"CKAP4",0,0,34,10
"CKAP5",166,1,827,128
"CKLF",268,123,35,375
"CKLF-CMTM1",0,0,0,0
"CKS1B",434,1136,307,405
"CKS1BP3",1,4,0,1
"CKS2",285,718,69,692
"CLASP1",1,0,65,252
"CLASP2",35,174,84,37
"CLCC1",9,0,5,0
"CLCF1",0,0,0,39
"CLCN3",165,122,0,353
"CLCN6",37,8,0,210
"CLDND1",2256,851,179,1412
"CLEC2B",624,1599,226,1557
"CLEC2D",2391,4086,2699,5158
"CLEC4A",147,0,0,48
"CLEC5A",0,0,0,0
"CLEC7A",1,0,0,1
"CLECL1",234,668,180,176
"CLIC1",2485,4355,3076,3306
"CLIC1P1",1,2,2,1
"CLIC2",0,0,140,0
"CLIC3",48,0,0,69
"CLIC4",78,1850,132,928
"CLIC5",1,0,452,103
"CLINT1",540,1240,1569,960
"CLIP1",82,755,343,193
"CLIP4",473,0,339,1
"CLK1",2835,3700,3609,1164
"CLK3",130,11,206,488
"CLK4",153,10,796,286
"CLMN",17,0,87,131
"CLN5",63,5,0,70
"CLN8",0,1,24,373
"CLNK",0,0,0,0
"CLNS1A",820,329,14,370
"CLOCK",310,0,644,100
"CLP1",56,162,42,1
"CLPP",110,13,0,97
"CLPTM1",25,0,15,1
"CLPTM1L",156,0,2,215
"CLPX",63,293,26,34
"CLSPN",0,0,0,0
"CLSTN1",72,0,68,17
"CLSTN3",0,0,0,0
"CLTA",121,237,700,45
"CLTB",0,44,0,37
"CLTC",332,300,6,232
"CLU",4,0,0,0
"CLUAP1",11,0,2,2
"CLUHP3",4,3,0,31
"CMAHP",0,0,68,0
"CMAS",167,13,0,251
"CMC1",147,1,3,144
"CMC2",695,956,1298,752
"CMC4",19,1,0,94
"CMIP",74,1,33,236
"CMPK1",14,258,100,432
"CMPK2",0,0,1,0
"CMSS1",52,152,26,1019
"CMTM3",27,0,36,1
"CMTM6",5164,4119,2744,7645
"CMTM7",945,339,617,476
"CMTR2",155,850,0,478
"CNBD2",27,163,0,0
"CNBP",1758,4462,3265,4610
"CNDP2",105,2,137,233
"CNEP1R1",202,370,0,112
"CNIH1",440,1420,308,458
"CNIH4",32,491,1,272
"CNKSR2",97,0,0,33
"CNKSR3",0,0,0,0
"CNN2",773,186,616,523
"CNN3",316,20,46,386
"CNNM2",0,0,1,0
"CNNM4",35,0,0,101
"CNOT1",268,1390,605,806
"CNOT10",173,0,297,141
"CNOT11",27,44,1,12
"CNOT2",370,2232,1205,683
"CNOT2-DT",9,0,8,76
"CNOT4",367,276,398,756
"CNOT6",97,29,4,109
"CNOT6L",3021,710,1199,1338
"CNOT7",810,1848,1188,1960
"CNOT7P1",0,1,0,0
"CNOT7P2",0,0,0,0
"CNOT8",250,203,963,591
"CNOT9",3284,859,1564,5445
"CNP",1221,387,68,288
"CNPPD1",147,115,226,178
"CNPY2",436,1358,406,976
"CNPY3",315,13,660,217
"CNR2",200,1,103,137
"CNST",362,324,38,403
"CNTN4",0,0,0,0
"CNTRL",1274,370,441,1138
"COA1",485,566,100,38
"COA3",186,26,217,372
"COA4",99,0,3,55
"COA5",0,0,0,51
"COA6",101,36,4,73
"COA8",72,235,3,278
"COASY",20,0,2,18
"COBLL1",67,353,127,698
"COCH",2,20,1,134
"COG1",100,1,1,1
"COG2",7,0,120,1
"COG3",1,65,241,140
"COG4",0,19,0,0
"COG5",1,938,0,65
"COG8",4,1,0,3
"COIL",450,77,252,519
"COL1A1",0,0,0,0
"COL9A3",395,212,18,10
"COLGALT1",586,16,371,144
"COMMD1",33,127,64,290
"COMMD10",598,0,3,112
"COMMD2",67,718,48,376
"COMMD3",4,1,25,169
"COMMD3-BMI1",1,0,0,43
"COMMD4",0,240,0,15
"COMMD5",93,0,391,203
"COMMD6",1241,1747,1558,1397
"COMMD7",70,249,103,116
"COMMD8",198,701,515,65
"COMMD9",394,178,118,10
"COMT",65,0,0,48
"COMTD1",0,0,0,0
"COP1",2,4,25,168
"COPA",383,1109,124,168
"COPB1",590,876,790,662
"COPB2",186,962,339,442
"COPDA1",0,5,0,4
"COPE",259,432,219,535
"COPG1",7,10,12,42
"COPRS",0,0,0,0
"COPS2",4,356,245,473
"COPS3",139,548,271,319
"COPS4",405,0,62,286
"COPS5",259,239,452,86
"COPS6",971,416,170,406
"COPS7A",0,0,587,19
"COPS7B",37,0,108,199
"COPS8",185,528,574,587
"COPS8P2",0,0,0,1
"COPS9",938,2075,399,521
"COPZ1",155,283,9,195
"COQ10A",3,0,359,0
"COQ10B",149,180,59,586
"COQ2",0,0,0,0
"COQ4",152,0,47,119
"COQ5",0,770,0,92
"COQ6",8,0,0,1
"COQ7",279,0,32,145
"COQ8A",30,0,91,12
"COQ9",0,226,0,145
"CORO1A",855,261,1049,486
"CORO1B",199,35,80,8
"CORO1C",63,1,410,616
"CORO7",37,0,118,96
"COTL1",405,1500,570,661
"COX10",32,250,98,8
"COX11",99,2,95,476
"COX14",228,323,109,116
"COX15",0,145,293,113
"COX16",531,1266,617,862
"COX17",336,545,331,739
"COX17P1",0,0,0,0
"COX18",12,0,0,11
"COX19",108,262,59,202
"COX20",233,703,335,243
"COX20P1",1,3,1,0
"COX20P2",0,0,0,0
"COX4I1",1320,2785,2948,3681
"COX5A",210,1344,251,219
"COX5B",2671,2998,633,844
"COX6A1",1210,1823,1400,1339
"COX6A1P2",10,14,12,17
"COX6B1",514,1108,902,1048
"COX6C",680,4468,1950,829
"COX7A2",1425,3531,729,1092
"COX7A2L",416,66,1392,452
"COX7B",1185,3254,406,1034
"COX7C",1304,4562,1593,2028
"COX7CP1",2,6,4,5
"COX8A",354,301,334,513
"CPA3",0,0,2,2
"CPD",0,714,0,1
"CPEB2",71,0,3,49
"CPEB4",161,414,16,408
"CPLANE1",3,0,0,354
"CPM",0,0,0,0
"CPNE1",1066,44,1434,490
"CPNE2",0,0,0,14
"CPNE3",262,817,607,379
"CPNE5",36,829,7,19
"CPOX",0,0,32,171
"CPPED1",0,231,0,105
"CPQ",0,5,0,0
"CPSF1",32,1,0,0
"CPSF2",46,284,5,188
"CPSF3",6,246,0,79
"CPSF6",504,1147,256,728
"CPSF7",66,120,140,10
"CPT1A",41,27,2,24
"CPT1B",1,1,0,4
"CPT2",17,0,4,0
"CPVL",10,0,0,0
"CR1",913,8,487,54
"CR2",93,250,358,100
"CRACR2A",31,0,0,12
"CRAMP1",86,219,19,11
"CRBN",576,481,101,725
"CRCP",157,12,200,293
"CREB1",381,7,163,1243
"CREB3",124,151,64,778
"CREB3L2",17,0,0,192
"CREBBP",679,138,836,896
"CREBL2",0,0,120,4
"CREBRF",417,784,868,1225
"CREBZF",4,0,0,121
"CREG1",0,0,6,83
"CRELD2",244,0,6,158
"CREM",6123,13464,2450,5273
"CRIM1",375,195,646,464
"CRIP1",890,745,562,617
"CRIPT",339,0,39,163
"CRK",20,240,84,283
"CRKL",361,1223,276,262
"CRLF3",582,357,302,782
"CRLS1",84,174,77,66
"CRNKL1",68,464,1,370
"CROCCP2",1,168,772,7
"CRTAM",0,184,1,2
"CRTAP",52,50,26,115
"CRTC2",20,0,116,248
"CRTC3",43,0,0,98
"CRX",0,0,0,1
"CRY1",3,1,0,67
"CRY2",70,491,208,8
"CRYBB2P1",208,17,0,195
"CRYBG1",147,1,741,174
"CRYZ",0,0,0,88
"CRYZL1",639,1,15,299
"CS",100,1,349,179
"CSAD",5,119,42,0
"CSDE1",1562,1324,1837,1859
"CSE1L",89,1193,8,563
"CSF1",0,0,0,31
"CSF2RA",0,0,0,0
"CSGALNACT1",349,0,13,24
"CSGALNACT2",0,113,89,222
"CSK",55,18,19,129
"CSKMT",64,0,0,2
"CSNK1A1",2652,5930,2181,4177
"CSNK1D",231,237,90,210
"CSNK1E",155,230,2,57
"CSNK1G1",16,25,0,42
"CSNK1G2",81,49,34,38
"CSNK1G3",98,326,1395,456
"CSNK2A1",40,129,67,94
"CSNK2A2",271,224,353,368
"CSNK2A3",2,9,4,2
"CSNK2B",695,10,1609,173
"CSPG4P12",0,0,23,0
"CSPP1",39,180,225,229
"CSRNP1",122,1,228,229
"CSRNP2",17,0,0,0
"CSRP1",0,0,2,0
"CST3",64,5,36,2
"CST7",3,293,140,711
"CSTB",81,838,360,688
"CSTF1",460,0,219,203
"CSTF2",26,1,0,32
"CSTF3",130,912,0,15
"CTAGE7P",0,0,0,1
"CTBP1",1722,4128,291,994
"CTBP1-DT",4,0,62,0
"CTBP2",0,6,0,112
"CTBS",15,322,82,242
"CTC1",211,0,0,162
"CTCF",15,502,200,80
"CTDNEP1",1,42,368,102
"CTDP1",0,0,150,0
"CTDSP1",31,34,86,201
"CTDSP2",73,355,701,200
"CTDSPL2",41,168,1307,449
"CTH",2,0,1,1
"CTLA4",24,0,0,1
"CTNNA1",127,169,22,534
"CTNNAL1",0,209,338,413
"CTNNB1",2816,1915,1427,2710
"CTNNBIP1",7,0,0,46
"CTNNBL1",169,141,43,270
"CTNND1",419,186,1,1
"CTPS1",0,14,0,18
"CTPS2",0,562,0,0
"CTR9",116,424,256,262
"CTSA",228,0,0,165
"CTSB",154,204,189,160
"CTSC",227,1,4,205
"CTSD",2,0,13,175
"CTSG",0,0,1,50
