hgnc_symbol,C473,C481,LC03,RC02,RC03,LC01,R03,R02
TAF10,191.2,42.53962963,5.510860215,0.153846154,0.11027027,269.7614286,0.176296296,0.773571429
TAF11,716.3333333,268.7407407,188.5698925,518.3846154,161.4594595,1369.142857,0.037037037,15.23214286
TAF12,270.2,356.6111111,1.290322581,69.38461538,0.27027027,198.4693878,809,12.73214286
TAF1D,1655.001333,1363.75,1257.709677,1786.769231,1863.258649,982.8936735,2022.864815,930.3160714
TAF2,103,6.851851852,215.3655914,2.230769231,373.7567568,199.8163265,0.185185185,174.4642857
TAF3,61.86666667,627.0185185,651.2688172,0.230769231,0.135135135,154.6530612,0.111111111,5.964285714
TAF7,1695.2,4120.055556,1307.634409,2505.384615,1261.540541,1720.081633,2572.111111,1488.875
TAF8,0.266666667,31.42592593,32.03225806,99.84615385,376.5135135,47.46938776,0.888888889,6.392857143
TAF9,10.2,526.0938889,7.733655914,381.7692308,773.0540541,360.3746939,3.222222222,413.6653571
TAGAP,0.8,1062.906852,1057.992258,1009.230769,326.2972973,107.5859184,0.481481481,505.2635714
TAGLN2,1414.8,2529.142407,807.2902151,90.07692308,545.8108108,593.6122449,1408.393333,1181.160714
TALDO1,790.6,1096.166667,2.376344086,0.076923077,19.72972973,557.3265306,1.777777778,120.4107143
TAMM41,113.3333333,1.555555556,0.182795699,12.07692308,0.108108108,0.020408163,0.037037037,174.3571429
TANK,52.8,985.8703704,1147.741935,438,209.1351351,503.8163265,1001.518519,712.1607143
TAOK1,0.6,97.2037037,591.8387097,1.384615385,3347.081081,256.3265306,0.555555556,692.4642857
TAOK3,0.4,191.6296296,130.5053763,90.69230769,1084.027027,548.3469388,0.148148148,301.875
TAP1,140.702,433.7338889,106.2929032,1789.999231,185.9754054,53.75938776,157.6114815,173.20125
TAPBP,715.3333333,1596.333333,752.6344086,50.84615385,2468.513514,1652.564694,2238.259259,1616.392857
TAPT1,0.2,195.3148148,253.8602151,3,0.459459459,0.163265306,172.4444444,61.98214286
TARDBP,54.4,80.05166667,341.6774194,0.461538462,494.3783784,297.8571429,1130.037037,290.3501786
TARS1,759.5333333,116.1481481,267.3655914,994.2307692,374.8648649,678.7346939,362.7777778,380.6607143
TASOR,18.25133333,78.57574074,754.3535484,5932.384615,112.482973,204.7728571,1168.703704,109.4642857
TASOR2,2.733333333,124.6481481,55.21505376,308.5384615,547.2432432,0.306122449,0.111111111,120.2321429
TATDN1,264.4186667,1.972407407,218.9163441,0.076923077,982.7210811,4.964285714,0.337407407,1.051071429
TATDN2,128.4,183.2387037,18.84946237,16.38461538,28.32432432,873.4489796,782.3748148,19.12589286
TATDN3,0.133333333,2.222222222,0.010752688,2.692307692,0.135135135,1217.183673,151.4444444,14.875
TAX1BP1,1546.132667,3219.822593,3275.15043,4911.153846,2717.944324,2327.506735,2538.332593,1502.661429
TBC1D15,46.26666667,377.7777778,1430.892473,1.923076923,1348.162162,130.9387755,664.2962963,423.2142857
TBC1D23,0.466666667,296.1851852,444.4623656,0.076923077,105.1081081,0.87755102,834.2962963,0.428571429
TBC1D31,2.552666667,147.7390741,0.352150538,0.076923077,0.027027027,0.040816327,0.222222222,17.85964286
TBC1D4,0.2,2.074074074,0.161290323,0.769230769,0.054054054,0.571428571,0.037037037,44.64285714
TBC1D5,236.1333333,0.981481481,40.62365591,0.076923077,922.7027027,225.0204082,36.7037037,205.6964286
TBC1D7,0.133333333,2.107222222,0.032258065,0.076923077,24.27027027,7.489795918,0.074074074,0.089285714
TBC1D9,557.8,243.962963,381.483871,2.076923077,338.8918919,0.346938776,875.037037,314.8214286
TBCA,517.1333333,326.8703704,300.688172,931.3076923,529.7567568,700.6530612,497.4074074,190.625
TBCB,101.7333333,774,270.9569892,110.7692308,746.5675676,577.9387755,0.592592593,338.5357143
TBCC,1.2,182,364.3225806,0.076923077,9.891891892,409.6530612,466.2222222,380.2857143
TBK1,137,222.3518519,411.8064516,27.92307692,50.89189189,118.9795918,0.037037037,199.3214286
TBL1X,18.2,282.1666667,56.17204301,5,22.21621622,0.204081633,0.148148148,11.60714286
TBL1XR1,183.6,1428.537037,5011.591398,14.61538462,2202.783784,3785.857143,5408.962963,3140.571429
TBL3,0.133333333,68.38888889,153.1505376,0.461538462,0.891891892,0.020408163,0.111111111,0.196428571
TBPL1,132.7333333,1.425925926,561.2150538,2,844.7027027,0.489795918,0.259259259,43.82142857
TBRG1,262.1333333,748.7592593,497.483871,186.9230769,1047.810811,652.3673469,266.4444444,269.9285714
TCAF1,0.2,0.296296296,11.48387097,3.692307692,73.62162162,0.020408163,0.037037037,0.035714286
TCEA1,1060.893333,1732.516667,1376.186022,537.1076923,2780.061081,2594.877347,2736.330741,504.5796429
TCEA1P2,18.70666667,35.00185185,28.50215054,21.66153846,44.7227027,20.95938776,6.484074074,36.06321429
TCERG1,670.6,940.8518519,1065.419355,0.230769231,170.5135135,457.4693878,44.85185185,175.9107143
TCF12,0.266666667,7.092592593,35.83870968,94,0.054054054,0.448979592,0.148148148,264.7142857
TCF25,945.1333333,2.537037037,169.172043,433.6153846,901.2972973,366.3061224,93.22222222,68.73214286
TCF3,113,209.6481481,214.7526882,1.538461538,1063.243243,841,675.1851852,48.69642857
TCF4,2795.066667,6130.12963,3948.516129,2129.846154,7290.594595,3339.530612,2233.703704,3537.928571
TCF7,690.4666667,39.59259259,457.4623656,0.076923077,303.0810811,0.183673469,24.74074074,200.6964286
TCOF1,0.066666667,129.3333333,103.9892473,7.538461538,55.89189189,295.5918367,107.9259259,0.625
TCP1,529.7333333,72.59814815,773.7798925,1523.538462,1249.891892,578.1061224,1705.608519,1156.898393
TDG,546.9093333,338.7588889,232.2117204,1347.066154,829.2562162,634.5622449,35.40074074,215.0067857
TDGP1,35.69066667,8.611481481,15.78827957,48.16461538,1.068108108,21.31530612,0.377037037,5.778928571
TDP1,0.8,0.388888889,7.365591398,0.076923077,0.108108108,0.142857143,0.333333333,45.19642857
TECR,328.2373333,214.0938889,396.5929032,2.076923077,295.1524324,86.86489796,587.3855556,121.8169643
TECRP1,3.896,1.832037037,3.761827957,0.076923077,0.761621622,1.053469388,7.095925926,0.609464286
TENT4A,1856,0.981481481,0.827956989,552.6923077,217.2972973,847.6938776,0.333333333,437.75
TENT4B,34.26666667,337.037037,951.9139785,12.23076923,251.5945946,417.4489796,356.0740741,219.375
TENT5C,108.2,527.3703704,2631.903226,701.0769231,3434.378378,2662.346939,612.0740741,1268.196429
TERF1,0.2,229.1746296,539.0755914,0.076923077,0.108108108,102.9795918,0.518518519,426.26
TERF2,1146.466667,262.1666667,138.344086,11.84615385,953.3243243,739.3265306,1318.518519,105.6428571
TERF2IP,4.066666667,715.2222222,913.0860215,609.6923077,403.5945946,1538.632653,849.0740741,778.6289286
TES,756.4426667,273.9237037,770.0672043,1.769230769,447.6486486,526.5416327,156.8081481,284.7033929
TET2,295.9333333,915.4074074,214.827957,0.538461538,252.7297297,265.5918367,82.48148148,283.6071429
TEX30,0.333333333,385.9814815,63.60215054,16,0.432432432,38.28571429,0.185185185,0.517857143
TFAM,189.3333333,336.8703704,321,3.076923077,134.2972973,3.897959184,25.85185185,69.96428571
TFB2M,600.4,87.59259259,314.1290323,0.307692308,1.459459459,970.9387755,0.148148148,34.58928571
TFDP1,0.666666667,0.703703704,1.215053763,2.153846154,681.4864865,0.306122449,1003.851852,85.57142857
TFDP2,0.266666667,79.98148148,446.4301075,0.076923077,0.135135135,0.224489796,0.259259259,319.5178571
TFG,0.866666667,395.9814815,341.3655914,0.230769231,573.2972973,438.877551,0.037037037,126.0535714
TFIP11,1.466666667,0.592592593,237.9013978,0.692307692,1697.674865,0.040816327,17.59259259,223.7766071
TFRC,211.5333333,473.6481481,980.1075269,379.2307692,93.02702703,334.7755102,208.2222222,236.8392857
TGDS,0.133333333,3.092592593,209.8064516,0.076923077,50.91891892,85.85714286,0.333333333,0.125
TGFBR1,0.266666667,4.425925926,3.967741935,0.846153846,24.05405405,13.06122449,18.33333333,84.375
TGFBR2,779.8,793.6666667,17.19354839,0.692307692,36.32432432,21.59183673,894.4814815,107.3392857
TGIF1,151.6,948.3148148,284.1290323,0.153846154,421.3783784,377.2857143,100.5925926,493.1785714
TGIF2,0.133333333,90.48148148,461.8924731,97.46153846,48.59459459,204.1428571,0.407407407,294.9285714
TGOLN2,526.4666667,713.7592593,569.2580645,2742.461538,2152.702703,589.9795918,582.037037,373.5892857
TGS1,429.4,172.1485185,434,0.230769231,0.054054054,1129.367347,0.296296296,151.3528571
THADA,0.2,0.185185185,122.0747312,1,3.956486486,0.12244898,113.3703704,5.160714286
THAP1,0.133333333,1.592592593,141.0430108,2870.384615,0.810810811,9.714285714,0.074074074,159.8928571
THAP12,0.666666667,141.6296296,0.107526882,430,0.135135135,18.87755102,161.7662963,64.60714286
THAP2,0.441333333,44.24925926,0.035591398,1.07,6.783783784,332.272449,0.851851852,0.125
THAP3,0.133333333,157.4774074,7.268817204,1.9,110.2702703,4.632653061,0.555555556,0.053571429
THAP5,167.7333333,823.6587037,3190.857527,935.5384615,619,3.762040816,953.3696296,642.3869643
THAP6,5.2,0.981481481,0.24688172,6082.307692,0.618918919,0.142857143,480.6666667,36.76142857
THAP9-AS1,489.6666667,397.4292593,1.034946237,0.076923077,878.5640541,2.326530612,125.7037037,172.8776786
THBS1,350.8,3.12962963,24.52688172,1.384615385,56.75675676,2.308571429,1.851851852,0.696428571
THEM4,394.5886667,0.148148148,0.23655914,0.692307692,0.054054054,0.06122449,0.333333333,0.017857143
THEMIS2,0.6,0.111111111,78.60215054,0.230769231,4.054054054,0.693877551,583.4444444,124.7857143
THOC2,452.5333333,1573.444444,856.014086,802.7692308,338.7837838,868.3673469,250.1388889,395.0178571
THOC3,0.266666667,625.3790741,117.3227957,0.307692308,0.564324324,1251.327551,65.02592593,12.10285714
THRAP3,3543.489333,6996.33037,6883.40828,613.7323077,5495.196216,4728.481224,1404.246667,2290.293929
THUMPD1,533.6666667,1451.87037,2860.387097,2747.538462,2799.297297,1169.857143,412.4074074,1061.732143
TIA1,140.8666667,617.7962963,340.6989247,0.538461538,15.43243243,33.24489796,1773.333333,32.85714286
TIAL1,71.06666667,711.6851852,3909.397849,0.076923077,1106,822.2653061,1133,407.3035714
TIAM2,0.066666667,91.11888889,248.6717204,3412.842308,0.756756757,120.122449,0.148148148,341.8001786
TIGIT,2.866666667,1016.037037,1.010752688,7.461538462,22.08108108,309.3877551,414.7037037,0.642857143
TIMM10,0.466666667,65.90740741,387.0107527,0.307692308,343.1891892,801.4489796,0.666666667,61.94642857
TIMM17A,1526,410.6666667,485.2795699,584.5384615,1512.162162,103.3877551,32.51851852,188.2857143
TIMM17B,140.5333333,208.3703704,192.3010753,0.307692308,1.486486486,0.244897959,0.37037037,231.3392857
TIMM21,15.53333333,0.777777778,79.65591398,0.076923077,0.189189189,1.93877551,1.481481481,455.9285714
TIMM22,96.53333333,252.2088889,229.4408602,0.076923077,0.621621622,478.7755102,0.925925926,184.9221429
TIMM23,63.93333333,459.3688889,417.0429032,0.076923077,0.378378378,446.1222449,402.962963,133.5103571
TIMM44,251.2666667,199.9074074,7.677419355,0.153846154,1.72972973,0.163265306,8.555555556,27.83928571
TIMM8B,39,318.9074074,141.9686022,0.461538462,260.5135135,765.3691837,415.7440741,242.0633929
TIMMDC1,1208.288667,10.27777778,153.1075269,0.153846154,0.351351351,0.040816327,0.407407407,51.03875
TIMP1,0.466666667,1.055555556,2.225806452,356.6153846,0.297297297,37.55102041,332.3703704,0.321428571
TINF2,60.2,373.1481481,202.5376344,688.8461538,249.5675676,32.12244898,0.074074074,70.5
TIPARP,304.0666667,268.7407407,2213.612903,2.923076923,798.1621622,66.46938776,824.4444444,960.4107143
TIPRL,340.7333333,347.8703704,102.8709677,494.3846154,586.8378378,634.0816327,0.185185185,335.8392857
TKT,275,7.759259259,13.19354839,0.076923077,100.1081081,0.93877551,0.037037037,20.28571429
TLE3,0.6,1763.314815,2164.193548,14.23076923,2706.027027,1697.387755,1178.37037,616.4107143
TLE4,6.133333333,89.94444444,121.3645161,1545.076923,0.108108108,6.674081633,0.703703704,69.69642857
TLK1,189.4,4636.814815,6236.623656,5344.461538,3554.216216,4130.428571,3572.814815,1156.678571
TLK2,1,0.592592593,384.7654839,0.076923077,0.432432432,0.224489796,180.427037,56.12982143
TLN1,570.5333333,354.6851852,406.5806452,118.2307692,1001.324324,74.40816327,330.6296296,247.8035714
TLNRD1,0.133333333,691.0555556,5.161290323,20.69230769,0.027027027,34.75510204,175.037037,2.142857143
TLR10,1.8,0.333333333,60.53763441,0.076923077,426.972973,827.3265306,112.5185185,101.9464286
TM2D1,654.4,347.3333333,59.94623656,592.9230769,560.6486486,2.530612245,0.074074074,6.946428571
TM2D3,170.0666667,1327.351852,29.09677419,0.076923077,1472.108108,450.877551,0.037037037,41
TM9SF2,642.1333333,184.8703704,129.172043,0.384615385,0.27027027,247.5918367,529.5555556,821.0714286
TM9SF3,83.26666667,522.2592593,347.344086,1875.307692,227.5945946,11.7755102,0.185185185,44.33928571
TMA16,30.73333333,219.2037037,16.93548387,0.076923077,0.027027027,0.591836735,0.185185185,110.2857143
TMA7,1277.6,2765.911667,3416.485484,3178.076923,1322.026757,5112.107347,639.4814815,1911.553393
TMBIM1,0.666666667,414.962963,70.95698925,1652.846154,163.4324324,4.510204082,747.8518519,204.125
TMBIM4,94.66666667,392.4885185,624.9034409,562.3353846,406.632973,1303.087143,6.516666667,538.0642857
TMBIM6,5446.866667,6049.481481,2978.72043,8066.307692,455.3783784,5964.612245,2254.259259,3590.392857
TMC6,36.53333333,377.5740741,3.47311828,0.153846154,795.3783784,225.5510204,315.5555556,57.07142857
TMC8,205.9333333,66.98148148,39.92473118,1.692307692,30.59459459,17.73469388,659.2962963,159.9642857
TMCC3,2.933333333,0.518518519,0.462365591,0.153846154,0.27027027,0.040816327,0.185185185,2.25
TMCO1,2.333333333,991.9440741,773,2.538461538,38.72972973,204.3673469,0.740740741,36.33928571
TMCO3,0.466666667,0.12962963,35.94623656,0.384615385,0.216216216,54.6122449,447.8148148,0.035714286
TMED10,815.4666667,2025.574074,1444.27957,4.307692308,840.2702703,470.1020408,211.7777778,700.7857143
TMED2,2493.130667,1783.590741,2616.866344,247.6153846,1938.837838,1775.034694,844.1448148,802.6539286
TMED3,407.8666667,0.351851852,141.9354839,31.38461538,0.189189189,276.6326531,499.4814815,50.46428571
TMED4,176.2666667,3294.752037,4803.709677,2252.538462,27.72972973,1194.42898,1735.888889,364.0535714
TMED5,866.2,496.3085185,388.6225806,23.07692308,701.1202703,95.04081633,1770.971111,241.9192857
TMED7,450.3753333,3.222222222,89.22580645,1.692307692,146.6216216,952.3479592,0.148148148,276.7026786
TMED8,187.6666667,529.2962963,27.09677419,0.692307692,40.2972973,572.2040816,0.259259259,346.125
TMEM107,76.47733333,210.0924074,331.1466667,249.0392308,69.70756757,987.2579592,91.36814815,129.6169643
TMEM120B,77.41666667,170.6701852,310.0832258,205.8853846,185.0378378,296.8085714,118.9059259,59.61946429
TMEM123,4640.8,4633.574074,1271.032258,933.3076923,2181.972973,6188.244898,901.8518519,880.2678571
TMEM126A,307.2,465,429.9139785,0.076923077,48.54054054,0.244897959,5.074074074,123.7857143
TMEM127,216.9333333,496.0555556,135.2043011,0.076923077,0.027027027,91.08163265,740.4444444,0.017857143
TMEM128,222,68.87037037,254.5591398,0.384615385,0.027027027,303.4693878,4.259259259,156.4107143
TMEM131,0.133333333,119.9074074,87.59139785,0.384615385,17,660.4897959,379.7037037,203.875
TMEM131L,176.2666667,349.1296296,102.2903226,0.076923077,782.2432432,895.4081633,1228.37037,717.6607143
TMEM134,355.8,12.25925926,15.72043011,0.076923077,376.7567568,173.3469388,350.7407407,379.1071429
TMEM140,281.9986667,191.9851852,22.53763441,0.769230769,653,0.06122449,1.148148148,40.71428571
TMEM14B,82.33333333,73.46296296,101.311828,0.076923077,276.9459459,31.36734694,926.0740741,581.6428571
TMEM14C,88.13333333,442.9074074,183.7849462,4.076923077,0.486486486,95.83673469,0.111111111,117.125
TMEM154,1119.466667,644.0925926,1532.88172,459.3846154,4001.702703,898.5306122,228.6296296,924.75
TMEM156,82.4,884.537037,2161.784946,3368.076923,5338.081081,510,1796.074074,1238.910714
TMEM159,57.86666667,49.74074074,336.9462366,10.23076923,668.4864865,849.3265306,88.55555556,117.3035714
TMEM161B,128.6666667,19.31481481,671.0752688,0.307692308,0.162162162,0.346938776,0.037037037,22.33928571
TMEM165,251.3333333,33.98148148,320.6129032,3.769230769,1.216216216,73.73469388,19.96296296,6.946428571
TMEM167A,398.4,556.8518519,100.2795699,0.076923077,0.72972973,20.26530612,372.5925926,114.25
TMEM170A,1176.470667,52.07703704,593.574086,61.07692308,0.513513514,365.8571429,1592.222222,223.4957143
TMEM179B,916.4533333,714.0355556,107.0967742,5.692307692,1325.602973,132.2710204,2.074074074,155.3839286
TMEM18,1.533333333,206.8888889,266.7890323,0.076923077,0.810810811,0.224489796,65.44444444,227.2105357
TMEM181,0.266666667,0.166666667,8.623655914,0.153846154,898.9459459,0.387755102,0.851851852,4.660714286
TMEM183A,46.77133333,156.6140741,116.427957,0.615384615,0.216216216,0.673469388,58.92592593,6.285714286
TMEM184C,1,69.42592593,64.87096774,54.07692308,0.027027027,0.326530612,0.62962963,35.35714286
TMEM189,1.466666667,29.05722222,101.1584946,43.84615385,0.459459459,0.081632653,0.037037037,15.56660714
TMEM19,98.22066667,120.3012963,196.9407527,2698.615385,8.918918919,6.204081633,4.37037037,371.82625
TMEM208,97.46666667,217.9074074,124.1505376,56.30769231,0.72972973,401,0.148148148,434.1964286
TMEM214,49.53333333,275.6666667,31.44086022,0.307692308,0.054054054,21.28571429,0.333333333,137.1071429
TMEM218,0.066666667,0.12962963,0.075268817,0.076923077,0.108108108,0.081632653,0.037037037,0.053571429
TMEM219,55.46666667,371.3333333,145.483871,68.92307692,543.6756757,475.3877551,806.4444444,117.9107143
TMEM223,5.546666667,75.20518519,38.87096774,224.7692308,7.315945946,516.4228571,472.4814815,275.9375
TMEM230,180.8666667,295.2962963,237.8064516,0.230769231,741.7837838,1010.346939,732.8792593,537.5178571
TMEM242,15,476.9074074,645.7526882,0.076923077,0.486486486,185.6326531,0.037037037,171.0535714
TMEM243,58.13333333,750.5812963,1220.647312,7.236923077,3.318918919,1945.933673,0.597777778,545.6019643
TMEM245,3.333333333,730.6666667,125.516129,1.307692308,215.7567568,1.163265306,0.074074074,0.910714286
TMEM248,0.533333333,450.8333333,20.98924731,0.153846154,400.2972973,392.9183673,514.1111111,67.51785714
TMEM256,0.2,1.12962963,207.9032258,7.307692308,0.72972973,0.081632653,0.037037037,92.26785714
TMEM258,591.4,721.537037,856.4301075,1468.615385,211.3243243,586.3877551,795.6666667,249.9285714
TMEM263,0.2,1245.462963,1490.892473,45.15384615,907.5945946,0.816326531,0.333333333,101.8075
TMEM30A,618.6666667,41.55555556,226.5268817,637.7692308,273.972973,171.7755102,23,98.60714286
TMEM39A,668.0666667,0.814814815,42.52688172,170.6153846,2.405405405,0.040816327,153.4444444,4.821428571
TMEM41A,0.133333333,2.537037037,14.95537634,0.230769231,0.243243243,0.163265306,0.037037037,378.3571429
TMEM41B,0.133333333,482.1296296,1226.086022,279.9230769,188.4594595,238.3673469,1084.740741,2.625
TMEM43,123.4,133.9259259,36,0.461538462,0.135135135,34.63265306,319.2222222,62.53571429
TMEM50A,1065.333333,2364.814815,1116.913978,1717,1986.513514,1277.44898,2002.62963,666.5892857
TMEM50B,1.466666667,1.425925926,574.4086022,0.153846154,8.162162162,0.551020408,46.66666667,112.2678571
TMEM59,2423,1671,702.4408602,946.5384615,1055.216216,775.8367347,1814.037037,1312.5
TMEM70,4.266666667,437.8714815,682.8817204,1447.923077,3,15.36734694,2.481481481,502.5535714
TMEM87A,5.133333333,848.4609259,373.7023656,0.076923077,0.189189189,425.3469388,0.444444444,500.0891071
TMEM9B,2.733333333,762.2777778,87.41935484,270.0769231,216.3243243,86.73469388,1594.518519,568.5535714
TMF1,60.98266667,493.6316667,1060.398602,116.6923077,318.34,2321.495306,344.6296296,288.5175
TMOD3,33.86666667,380.3546296,170.7202151,530.1246154,79.56756757,33.12244898,486.5296296,102.7757143
TMSB10,3733.533333,4548.333333,6059.064516,3498.384615,7256.675676,8709.142857,3289.888889,6307.178571
TMSB4X,57950.39867,85589.935,62259.37634,89964.06538,57209.09432,123587.42,61152.27296,90553.58339
TMSB4XP1,0.565333333,0.619074074,0.47827957,0.663846154,0.278918919,0.430204082,0.296666667,0.299642857
TMSB4XP2,0.234,1.095925926,0.791935484,1.635384615,0.838918919,2.460204082,0.90962963,1.320892857
TMSB4XP4,102.4173333,98.45703704,51.16666667,106.1215385,67.21783784,234.6922449,85.68851852,163.9875
TMSB4XP6,8.678,21.59074074,9.982473118,20.21384615,11.34324324,21.5555102,10.79666667,17.52410714
TMSB4XP8,1.682,2.587037037,1.263978495,1.827692308,1.656216216,2.882857143,1.281481481,2.407678571
TMX4,1.333333333,354.462963,902.8924731,0.076923077,0.027027027,735.1428571,1270.148148,390.7142857
TNFAIP2,0.333333333,56.92592593,138.1612903,4.076923077,3.972972973,0.020408163,0.185185185,0.035714286
TNFAIP3,381.3333333,1061.944444,1428.494624,1114.846154,253.3243243,577.1836735,1328.555556,399.7142857
TNFAIP8,2050.333333,1345.777778,536.1075269,733.6923077,0.189189189,531.6122449,73.85185185,686.1785714
TNFRSF10A,3.133333333,0.666666667,1161.01172,15.30769231,125.6486486,187.2244898,277.0644444,215.0357143
TNFRSF10B,0.4,490.962963,0.053763441,327.3846154,2.162162162,0.102040816,1.074074074,43.96428571
TNFRSF13B,1272.6,1.444444444,292.3978495,225.8461538,39.48648649,0.020408163,331.1851852,110.9283929
TNFRSF13C,83.73333333,4588.945556,4499.513333,1367.076923,4404.27027,5461.231837,2881.888889,1630.035714
TNFRSF1B,1.466666667,257.1851852,598.6021505,3.076923077,62.56756757,2258.102041,327.8148148,56.75
TNFRSF9,0.266666667,279.2037037,132.3333333,0.307692308,11.18918919,0.755102041,1.037037037,105.8571429
TNFSF10,0.8,463.3333333,0.279569892,0.076923077,0.594594595,614.2653061,0.148148148,30.48214286
TNFSF8,3.066666667,1.277777778,6.258064516,868.3076923,15.37837838,104.4897959,805.1851852,0.910714286
TNIK,0.066666667,1.018518519,0.043010753,2.153846154,528.2162162,55.85714286,3.481481481,2.982142857
TNIP1,24,384.6851852,252.0645161,4266.461538,1.027027027,58.36734694,0.074074074,156.7321429
TNIP2,0.2,309.5185185,0.010752688,0.076923077,129.5405405,0.020408163,33.25925926,0.160714286
TNIP3,0.466666667,1.018518519,0.623655914,1.769230769,0.135135135,0.224489796,0.222222222,0.642857143
TNKS2,96.93333333,5.555555556,113.0645161,1.769230769,98.02702703,0.285714286,1023.592593,8.035714286
TNPO1,65.8,0.87037037,52.19354839,0.307692308,175.3243243,11.7755102,518.5925926,32.58928571
TNPO2,1.466666667,41.7962963,66.21505376,0.076923077,25.40540541,90.57142857,14.55555556,179.5
TNRC6A,111.6666667,114.0740741,76.07526882,0.076923077,72.2972973,259.6938776,283.1481481,207.1428571
TNRC6B,2011.066667,1662.962963,12862.54839,4677.076923,7164.864865,4025.489796,2113.555556,2598.946429
TOB1,408.9333333,186.1481481,5834.752688,1567.538462,719.1081081,10601.73469,1012,1583.178571
TOB2,0.733333333,43.88055556,632.2441935,3339.186154,383.7997297,330.9004082,472.8362963,326.5408929
TOLLIP,0.866666667,20.66666667,9.505376344,0.153846154,4.648648649,2.265306122,10.44444444,73.17857143
TOMM20,411.8666667,156.3331481,231.6556989,31.23076923,2.378378378,1548.234286,234.7622222,437.9682143
TOMM22,23.06666667,1027.351852,389.3655914,0.923076923,1153.432432,282.5918367,33.33333333,251.5
TOMM5,2731.178,1277.741296,1243.322581,6.846153846,1329.135135,3162.632653,327.962963,824.1607143
TOMM6,787.5993333,656.9307407,957.3897849,2.846153846,583.36,851.0002041,394.0744444,976.3775
TOMM7,399.4,423.3888889,674.1505376,445.4615385,1206.810811,1034.102041,1376.592593,679.6785714
TOP1,2171.8,789.8888889,656.1075269,1337.153846,1357.594595,796.6938776,229.8518519,475.6428571
TOP1MT,7.266666667,0.018518519,32.77419355,22,0.081081081,67.3877551,74.51851852,69.07142857
TOP2B,760.8,660.2222222,531.5053763,765.4615385,1593.783784,854.4693878,1102.074074,909.3928571
TOPBP1,278.9333333,143.6666667,261.3978495,0.076923077,4.027027027,324.2040816,76.74074074,22.26785714
TOPORS,546,1441.166667,974.0537634,623.0769231,235.3243243,1703.367347,846.1481481,123.375
TOR1A,236.4,3.37037037,221.6666667,0.307692308,694.2702703,0.612244898,2.259259259,110.4464286
TOR1AIP1,361.8666667,71.33333333,465.9032258,23.23076923,0.081081081,3.306122449,18.2962963,75.98214286
TOR1AIP2,153.8666667,1510.555556,3219.763011,504,4053.513514,3184.326531,612.3333333,835.3571429
TOR3A,586.2,563.462963,483.7849462,0.076923077,434.4864865,434.1836735,224.5925926,472.7321429
TOX,1.466666667,1.907407407,41.99526882,2.384615385,0.243243243,239.9795918,6,24.67285714
TOX4,497.0266667,440.2962963,351.3478495,1.203846154,610.2591892,492.0881633,611.5925926,825.895
TP53,85.73333333,410.2037037,252.4946237,1143.769231,574.7297297,256.2040816,419.1111111,305.4285714
TP53BP2,129.4,83.90740741,19.94623656,1295.076923,852.5135135,0.306122449,0.185185185,65.375
TP53INP1,32.2,250.462963,840.9677419,1844.846154,30.35135135,6.714285714,1792.407407,210.2321429
TP53INP2,0.4,0.277777778,18.06451613,0.153846154,0.027027027,268.5918367,67.48148148,0.017857143
TP53RK,0.466666667,1.018518519,23.16129032,0.153846154,0.108108108,212.0204082,514.3703704,121.625
TPD52,36.46666667,454.3888889,1548.350645,2.043076923,13.43243243,2110.020408,907.7407407,696.6428571
TPI1,3835.248,4659.857778,1252.623978,1501.249231,3056.857568,2614.311837,2635.13,2599.705357
TPI1P1,19.352,31.34592593,6.343763441,2.673846154,11.76405405,9.606530612,1.981111111,9.366071429
TPM3,5414.939333,5899.422037,5360.805591,5244.245385,2992.805676,5105.863265,1785.086296,3753.030536
TPM3P8,0.333333333,0.727962963,0.341505376,0.461538462,0.392972973,0.144285714,0.159259259,0.196785714
TPM3P9,0.066666667,127.1011111,159.5662366,0.097692308,0.108108108,172.2693878,0.888888889,14.91071429
TPM4,37.33333333,903.042963,1409.292581,2201.230769,899.6167568,720.7891837,1956.513333,716.0180357
TPMT,0.066666667,1.111111111,0.096774194,1.153846154,21.43243243,290.0408163,0.222222222,0.071428571
TPP1,587.4,140.7407407,293.172043,0.384615385,22.72972973,81.46938776,877.4074074,363.8571429
TPP2,102.7333333,78.61111111,282.8817204,44.23076923,240.6216216,327.8367347,3378.296296,40
TPR,880.02,1547.290185,1811.715806,6037.411538,468.75,682.7226531,2190.592593,975.8921429
TPRG1L,229.3333333,0.240740741,437.1505376,0.076923077,0.054054054,0.06122449,370.2222222,74.92857143
TPRKB,405,244.7407407,1.365591398,0.076923077,283.2702703,123.9795918,0.037037037,289.8035714
TPT1,28071.66667,11534.03944,10721.37419,20205.92308,6728.134865,12383.29735,22002.28481,5675.071429
TPT1P4,1,0.861296296,0.679462366,1.313846154,0.461891892,0.503061224,0.785925926,0.26875
TPT1P6,0.2,0.074074074,0.032258065,0.230769231,0.081081081,0.142857143,0.185185185,0.063928571
TPT1P9,18.73333333,10.49537037,8.774301075,21.22461538,5.078648649,10.32204082,11.78111111,4.024464286
TRA2A,269,4857.907407,6400.021505,3833.615385,5253.864865,6584.265306,3591.925926,1544.232143
TRA2B,1080.933333,870.1851852,862.8064516,198.2307692,1599.864865,1307.673469,1042.962963,520.6071429
