"","stage1","stage2","stage3","stage4"
"ENSG00000007908.15",0,0,0,0
"ENSG00000007923.15",0.044955045,0.836896552,0.0644444443333333,71.07760415
"ENSG00000007933.12",0.153846154,0,0,0
"ENSG00000007944.14",42.5049950055,100.5517241,335.548611111,5.9799679485
"ENSG00000007952.17",0,0,0,0
"ENSG00000007968.6",0,0,0.0208333333333333,0.108173077
"ENSG00000008018.8",835.42457531,702.137931,385.1875,1026.0480769
"ENSG00000008056.13",0,0,0,0
"ENSG00000008083.13",111.453546477,357.862069,63.486111111,127.9318910425
"ENSG00000008086.11",0.057942058,0,0.0972222223333333,141.73958335
"ENSG00000008118.9",0,0,0,0
"ENSG00000008128.22",434.65304695,123.9096552,83.3138194443333,527.36826925
"ENSG00000008130.15",89.05844155,264.7586207,191.0625,173.399839765
"ENSG00000008196.12",0,0,0,0
"ENSG00000008197.4",0,0,0,0
"ENSG00000008226.19",0.1072227775,0,0.024375,0
"ENSG00000008256.15",0.12987013,156.1034483,1.02777777766667,78.60416665
"ENSG00000008277.14",0,0,0,0
"ENSG00000008282.8",238.7027971845,704.4137931,1.24305555566667,1218.391827
"ENSG00000008283.15",0.0964035965,0,0,0.0208333335
"ENSG00000008294.20",132.2077922,702.0689655,3582.58333333333,211.066506427
"ENSG00000008300.16",0,0,0,0
"ENSG00000008311.14",32.5429570425,0.137931034,0.0416666666666667,3.2916666665
"ENSG00000008323.15",0,0,0,0
"ENSG00000008324.11",602.2222778845,1477.172414,0.847222222333333,530.740384615
"ENSG00000008382.15",0.0064935065,0.034482759,0,0
"ENSG00000008394.12",1.891108891,0,0.0277777776666667,0
"ENSG00000008405.11",3.922077922,0.517241379,371.993055666667,59.34375
"ENSG00000008438.4",0,0,0,0
"ENSG00000008441.16",3.246753247,0.034482759,0,0
"ENSG00000008513.14",139.86463535,902.2758621,0.131944444333333,0.2708333335
"ENSG00000008516.16",0,0,116.479166666667,0.7604166665
"ENSG00000008517.16",3013.1248001,1324.515172,360.715277766667,123.700905465
"ENSG00000008710.19",0.253116883,0,1.936736111,0
"ENSG00000008735.13",0.076923077,0,0,0.0104166665
"ENSG00000008838.19",0.0324675325,0.103448276,0,192.5857371835
"ENSG00000008853.16",0.0064935065,0.034482759,0.0277777776666667,41.322916665
"ENSG00000008869.11",58.225274704,0.344827586,0.048611111,18.716346154
"ENSG00000008952.16",1207.26373619,1794.931034,1517.56944443333,927.95512805
"ENSG00000008988.9",6625.8046205,11713.48586,2972.712639,6306.8691105
"ENSG00000009307.15",1025.58791223,3138.862069,171.909722223333,1382.53285275
"ENSG00000009335.17",60.8221778425,836.2068966,16.6805555566667,0.705128205
"ENSG00000009413.15",366.268231745,900.0603448,49.6180555666667,39.987179489
"ENSG00000009694.13",1.7402597405,0.034482759,0,0.125
"ENSG00000009709.11",0,0,0,0
"ENSG00000009724.16",0.968031968,0,0.0208333333333333,0.0104166665
"ENSG00000009765.14",0,0,0,0
"ENSG00000009780.15",482.83066935,73.34482759,1.798611111,435.4230769
"ENSG00000009790.14",118.74655845,153.7241379,0.930555555666667,44.149358975
"ENSG00000009830.11",0,0,0,122.02083335
"ENSG00000009844.15",351.0429570425,43.72413793,211.131944444333,1251.91987185
"ENSG00000009950.15",0.0384615385,0,0,0.0104166665
"ENSG00000009954.10",335.43656345,141.9310345,3640.72916666667,938.047275835
"ENSG00000010017.12",153.1680219925,59.55448276,0.951388889,614.1514423
"ENSG00000010030.13",12,0,0.111111111,0.111378205
"ENSG00000010072.15",2.0974025975,21.82758621,0,81.65625
"ENSG00000010165.19",47.6618381635,3.068965517,0.0208333333333333,108.38541665
"ENSG00000010219.13",20.8046953035,0,0.076388889,0.2395833335
"ENSG00000010244.18",639.79947073,2360.974828,2689.38916666667,172.995040081
"ENSG00000010256.10",400.827672319,3.068965517,9.89583333333333,180.73958335
"ENSG00000010270.13",66.6793206925,385.2758621,309.631944444333,66.9366987345
"ENSG00000010278.12",1.0294705295,1.379310345,34.4722222333333,2.34375
"ENSG00000010282.14",0,0,0,0
"ENSG00000010292.12",23.2408641335,2.81137931,0,3.478605769
"ENSG00000010295.19",6.48051948,0,0,34.785256412
"ENSG00000010310.8",0,0,115.972222233333,0.1009615385
"ENSG00000010318.20",8.564935065,0,0.0277777776666667,3.955128205
"ENSG00000010319.6",0.0384615385,0.034482759,0,0.059294872
"ENSG00000010322.15",20.075424573,0.379310345,0,0.96875
"ENSG00000010327.10",0.4615384615,0,0.0208333333333333,0.0104166665
"ENSG00000010361.13",85.53846155,0,0.0208333333333333,0
"ENSG00000010379.15",0,0,0,0
"ENSG00000010404.17",1016.5435416925,1107.042069,40.4966666666667,1300.06308475
"ENSG00000010438.16",0.0384615385,0,0,23.40625
"ENSG00000010539.11",12.72077922,394.0689655,0,15.8926282035
"ENSG00000010610.9",14.069430569,1.310344828,1.125,0.6602564105
"ENSG00000010626.14",0.0064935065,0.034482759,0,0
"ENSG00000010671.15",127.23776224,0,17.8125,138.21875
"ENSG00000010704.18",0.044955045,0.034482759,186,0.0104166665
"ENSG00000010803.16",0.012987013,185.8965517,0.0208333333333333,93.38541665
"ENSG00000010810.17",74.9530469655,418.4137931,218.5486111,150.44471155
"ENSG00000010818.9",295.33183814,106,253.055555555667,96.309992004
"ENSG00000010932.16",0,0,0,0.0104166665
"ENSG00000011007.12",201.9504095885,96.82758621,600.715277666667,558.4320915
"ENSG00000011009.10",38.122377622,1.034482759,38.6666666666667,27.09375
"ENSG00000011021.21",41.1748251735,25.03448276,0,557.86621785
"ENSG00000011028.13",0,0,0,0
"ENSG00000011052.21",1.1907592405,18.18137931,0.108125,20.2587740385
"ENSG00000011083.8",0,0,0,0
"ENSG00000011105.12",0,0,0,0.65625
"ENSG00000011114.14",97.5829170655,481.2068966,35.6944444443333,26.24599359
"ENSG00000011132.11",0.077922078,7.448275862,0.104166666666667,0.278846154
"ENSG00000011143.16",1.2852147855,0.068965517,0,0.3020833335
"ENSG00000011198.7",45.974025975,0.103448276,195.013888889,0.3141025645
"ENSG00000011201.11",0,0,0,0
"ENSG00000011243.17",52.5774225885,0.413793103,555.020833333333,0.0104166665
"ENSG00000011258.15",19.413586414,27.06896552,300.458333333333,0.111378205
"ENSG00000011260.13",151.706793227,115.3448276,336.020833333333,98.1298076925
"ENSG00000011275.18",485.9587163,104.5172414,27.3819444443333,1145.52083335
"ENSG00000011295.15",42.3696303685,43.82758621,0.826388889,320.2483974165
"ENSG00000011304.19",116.8771228615,53.34482759,2.40972222233333,232.06009615
"ENSG00000011332.19",0,0,0,0
"ENSG00000011347.9",0.0384615385,0,0,0
