ensembl_gene_id,logFC,logCPM,PValue,qval,chromosome_name,hgnc_symbol
ENSG00000125037,-0.471327272,5.601840171,0.578343553,0.173464764,3,EMC3
ENSG00000116251,-0.465812558,7.434869512,0.578654129,0.173541751,1,RPL22
ENSG00000172081,-0.464732643,6.948071169,0.580772921,0.17406658,19,MOB3A
ENSG00000130312,-0.473678836,5.376438753,0.581326628,0.174203625,19,MRPL34
ENSG00000063046,0.459856687,8.180745981,0.582725201,0.174549575,12,EIF4B
ENSG00000143669,-0.461069799,7.110416574,0.582914957,0.17459649,1,LYST
ENSG00000124225,-0.495033437,3.399915008,0.583048495,0.174629503,20,PMEPA1
ENSG00000182473,-0.483335202,3.787364494,0.584161386,0.174904527,17,EXOC7
ENSG00000168175,-0.45672226,8.183083742,0.585265719,0.175177254,14,MAPK1IP1L
ENSG00000109519,0.464202003,5.810572127,0.585458312,0.175224799,4,GRPEL1
ENSG00000107872,0.48520311,4.254088411,0.585522079,0.175240539,10,FBXL15
ENSG00000069493,-0.453348982,9.380818395,0.587360702,0.175694139,12,CLEC2D
ENSG00000151893,-0.492245232,3.589070447,0.58752113,0.175733694,10,CACUL1
ENSG00000214182,-0.473539495,4.223862551,0.587580626,0.175748362,13,PTMAP5
ENSG00000091039,-0.45629968,7.143094003,0.587659825,0.175767887,12,OSBPL8
ENSG00000114784,0.453856356,7.651882267,0.588180001,0.175896104,3,EIF1B
ENSG00000023608,-0.458040205,5.733628895,0.588461809,0.17596555,14,SNAPC1
ENSG00000114933,0.459449578,5.602652045,0.588713182,0.176027485,2,INO80D
ENSG00000101182,0.451625301,8.986996339,0.58895376,0.176086752,20,PSMA7
ENSG00000080822,0.454193539,6.667604528,0.58918989,0.176144915,3,CLDND1
ENSG00000103342,-0.452902258,6.964035902,0.590533384,0.176475686,16,GSPT1
ENSG00000172115,-0.4491617,8.847242509,0.591037887,0.176599827,7,CYCS
ENSG00000156738,-0.448297962,10.68300904,0.591209275,0.176641991,11,MS4A1
ENSG00000144746,0.450373715,7.383578776,0.591399616,0.176688813,3,ARL6IP5
ENSG00000164111,-0.460610635,5.029274357,0.591447244,0.176700528,4,ANXA5
ENSG00000113732,0.448559921,8.942505136,0.591499208,0.17671331,5,ATP6V0E1
ENSG00000135334,0.456535235,6.067791692,0.591580339,0.176733264,6,AKIRIN2
ENSG00000263266,-0.526891903,2.698528314,0.591886509,0.17680856,17,RPS7P1
ENSG00000065548,0.449987901,6.833715698,0.592351131,0.176922796,2,ZC3H15
ENSG00000169567,-0.447970427,8.294032391,0.592370226,0.17692749,5,HINT1
ENSG00000118640,-0.449365041,6.848350648,0.59353611,0.177214003,2,VAMP8
ENSG00000234975,-0.496852547,2.823755304,0.593842259,0.177289206,1,FTH1P2
ENSG00000152102,0.463339992,4.324176149,0.594669779,0.177492408,2,FAM168B
ENSG00000144381,-0.444386816,8.771258999,0.595018132,0.177577919,2,HSPD1
ENSG00000204272,0.447049248,6.590694531,0.596043003,0.177829391,X,NBDY
ENSG00000126749,-0.456843235,5.048635452,0.596413907,0.177920361,12,EMG1
ENSG00000070814,-0.449448017,5.598999643,0.599188666,0.178600281,5,TCOF1
ENSG00000113448,-0.458632259,4.650355447,0.599532336,0.178684415,5,PDE4D
ENSG00000166037,-0.458632259,4.650355447,0.599532336,0.178684415,11,CEP57
ENSG00000234009,-0.591232026,0.878088251,0.599695387,0.178724325,22,RPL5P34
ENSG00000141279,-0.442952141,6.36830992,0.599763361,0.178740963,17,NPEPPS
ENSG00000140455,0.44519125,5.532497935,0.600451485,0.178909347,15,USP3
ENSG00000148335,-0.450924422,4.598249529,0.600945822,0.179030269,9,NTMT1
ENSG00000106344,0.456612525,4.76609761,0.600968096,0.179035717,7,RBM28
ENSG00000163191,0.443367451,6.278178677,0.601179775,0.179087485,1,S100A11
ENSG00000140030,0.44607831,5.302669905,0.601246098,0.179103703,14,GPR65
ENSG00000132522,0.441442721,6.136736018,0.601570385,0.179182995,17,GPS2
ENSG00000100888,0.446494962,5.289345899,0.602393951,0.179384297,14,CHD8
ENSG00000172757,-0.434853414,9.349189709,0.602661638,0.179449706,11,CFL1
ENSG00000106733,-0.513790085,2.259979605,0.602795624,0.179482442,9,NMRK1
ENSG00000152133,0.446405216,5.362362492,0.603202954,0.179581944,2,GPATCH11
ENSG00000107742,0.453699091,4.45892254,0.603767503,0.179719812,10,SPOCK2
ENSG00000182481,-0.434237773,8.101233383,0.603897253,0.179751491,17,KPNA2
ENSG00000127540,0.434041904,8.212192455,0.603989642,0.179774047,19,UQCR11
ENSG00000089063,0.434787648,6.922203735,0.60449134,0.179896512,20,TMEM230
ENSG00000105967,0.6584796,1.220193016,0.605192926,0.180067707,7,TFEC
ENSG00000155849,-0.440547587,4.833091969,0.60537287,0.180111604,7,ELMO1
ENSG00000234797,-0.432372315,7.216641303,0.605378791,0.180113048,15,RPS3AP6
ENSG00000153310,0.431765574,8.601635318,0.605605812,0.180168422,8,FAM49B
ENSG00000096401,0.43219785,7.322709268,0.606527933,0.180393267,6,CDC5L
ENSG00000135297,0.433903797,6.437802275,0.606568885,0.180403249,6,MTO1
ENSG00000167996,-0.429334822,12.29468739,0.606802502,0.180460192,11,FTH1
ENSG00000229807,0.428051788,8.724821676,0.608630103,0.180905386,X,XIST
ENSG00000137876,0.428111049,8.516023584,0.608708907,0.180924572,15,RSL24D1
ENSG00000099246,0.437904086,5.079785392,0.608967219,0.180987453,10,RAB18
ENSG00000169714,-0.426177794,9.492139394,0.60984764,0.181201704,3,CNBP
ENSG00000064933,0.454814425,3.902942898,0.610384475,0.181332288,2,PMS1
ENSG00000104549,-0.488443382,3.228218742,0.610866279,0.18144945,8,SQLE
ENSG00000173141,0.428890084,6.538179153,0.611261652,0.181545569,13,MRPL57
ENSG00000115234,0.470292269,3.376834141,0.611662463,0.181642988,2,SNX17
ENSG00000114021,-0.426613379,6.945179149,0.611836587,0.181685302,3,NIT2
ENSG00000198931,-0.427661358,6.798735524,0.61249703,0.181845757,16,APRT
ENSG00000166340,-0.457557868,3.755467673,0.613309157,0.182042979,11,TPP1
ENSG00000232573,-0.437356464,4.764044748,0.614173059,0.182252669,14,RPL3P4
ENSG00000106948,-0.486582031,2.559843168,0.614582433,0.182351996,9,AKNA
ENSG00000273841,-0.426061679,5.866605183,0.615720285,0.18262795,5,TAF9
ENSG00000113441,-0.420219474,7.489705278,0.616261843,0.182759224,5,LNPEP
ENSG00000111011,0.418369132,8.966832987,0.616614719,0.182844739,12,RSRC2
ENSG00000012061,-0.448193588,4.104224889,0.617488812,0.183056486,19,ERCC1
ENSG00000156171,0.437769247,4.449803477,0.617767561,0.183123989,1,DRAM2
ENSG00000120675,0.421583867,5.586420556,0.618305815,0.183254304,13,DNAJC15
ENSG00000105669,0.426735083,5.705369276,0.618339852,0.183262544,19,COPE
ENSG00000002549,-0.420912213,6.022171154,0.618417841,0.183281421,4,LAP3
ENSG00000196419,-0.415596108,7.738930162,0.619845383,0.183626815,22,XRCC6
ENSG00000213654,0.420042495,5.701546394,0.62132769,0.18398515,6,GPSM3
ENSG00000231925,0.413413453,7.640570795,0.621826664,0.184105701,6,TAPBP
ENSG00000123104,-0.418039094,6.05932296,0.622316081,0.18422391,12,ITPR2
ENSG00000140650,-0.417683334,5.980478098,0.62251967,0.184273072,16,PMM2
ENSG00000144713,-0.410772668,10.29442047,0.622593073,0.184290796,3,RPL32
ENSG00000084676,-0.415892972,6.149104278,0.622834065,0.18434898,2,NCOA1
ENSG00000137393,0.415925756,6.064296317,0.623085624,0.184409707,6,RNF144B
ENSG00000034713,0.411345304,7.622156679,0.623591952,0.184531908,16,GABARAPL2
ENSG00000122692,-0.411383171,7.057818029,0.62404197,0.184640488,9,SMU1
ENSG00000105576,-0.429891276,3.904623931,0.624169323,0.184671211,19,TNPO2
ENSG00000147669,-0.412206684,6.658617067,0.624192833,0.184676882,8,POLR2K
ENSG00000174444,0.408578532,10.67064978,0.624389241,0.184724258,15,RPL4
ENSG00000204196,0.492291203,2.027152211,0.624511847,0.184753829,2,RPL12P16
ENSG00000251562,-0.408042214,16.49572501,0.624634987,0.184783527,11,MALAT1
ENSG00000136758,0.409834285,7.798054956,0.624665996,0.184791005,10,YME1L1
ENSG00000149212,0.41004224,7.456275912,0.624904513,0.184848521,11,SESN3
ENSG00000107263,-0.417604114,5.268220986,0.624933306,0.184855464,9,RAPGEF1
ENSG00000144909,0.413389041,5.882935837,0.625434458,0.184976284,3,OSBPL11
ENSG00000230207,0.680580001,0.614545609,0.625503998,0.184993046,9,RPL4P5
ENSG00000204632,0.680580001,0.614545609,0.625503998,0.184993046,6,HLA-G
ENSG00000171700,-0.412944137,5.630560757,0.625651381,0.185028569,20,RGS19
ENSG00000062716,0.409788662,6.731339659,0.625887788,0.185085544,17,VMP1
ENSG00000170571,0.440532374,3.763902446,0.628512611,0.185717593,5,EMB
ENSG00000163162,-0.41244457,5.265303281,0.629007405,0.185836628,2,RNF149
ENSG00000140319,0.403184414,9.601647842,0.629189932,0.185880531,15,SRP14
ENSG00000164916,0.420274319,5.029912095,0.629229331,0.185890007,7,FOXK1
ENSG00000188820,0.40484044,6.733456702,0.629805197,0.186028484,6,CALHM6
ENSG00000186017,0.405365499,6.516183258,0.629888074,0.186048409,19,ZNF566
ENSG00000140678,0.408962514,5.875952552,0.629910904,0.186053898,16,ITGAX
ENSG00000198399,-0.40311337,8.062902429,0.630069373,0.186091994,2,ITSN2
ENSG00000110987,0.410784094,5.558134493,0.630444527,0.186182167,12,BCL7A
ENSG00000223551,-0.415144828,5.248659556,0.630475522,0.186189616,9,TMSB4XP4
ENSG00000141510,-0.407158848,5.366778392,0.630822601,0.186273021,17,TP53
ENSG00000085117,0.401954036,7.906976366,0.631222509,0.186369101,11,CD82
ENSG00000131469,0.400792487,9.543565119,0.631238603,0.186372967,17,RPL27
ENSG00000204843,-0.405559739,5.442195587,0.631411589,0.18641452,2,DCTN1
ENSG00000198712,0.399255455,13.70880998,0.632110999,0.186582483,MT,MT-CO2
ENSG00000081189,-0.400258533,8.153165553,0.632415575,0.186655604,5,MEF2C
ENSG00000055044,0.398921682,9.47980076,0.632849501,0.186759758,2,NOP58
ENSG00000187764,0.412270419,5.342846509,0.633615845,0.186943635,9,SEMA4D
ENSG00000198791,-0.398329224,8.20529729,0.634013241,0.187038953,8,CNOT7
ENSG00000249115,0.418386958,3.952002366,0.634107373,0.187061528,19,HAUS5
ENSG00000142512,0.406494714,5.713955654,0.634230854,0.18709114,19,SIGLEC10
ENSG00000231389,-0.39665079,10.20100817,0.634588186,0.187176819,6,HLA-DPA1
ENSG00000112167,0.40150964,6.067844824,0.634754963,0.187216802,6,SAYSD1
ENSG00000110090,-0.470871368,2.236766028,0.634771747,0.187220825,11,CPT1A
ENSG00000118689,-0.399957006,6.5372749,0.634801666,0.187227997,6,FOXO3
ENSG00000101773,0.398974452,6.672332874,0.63644913,0.187622733,18,RBBP8
ENSG00000196873,-0.39775341,6.816848449,0.636598255,0.187658445,9,CBWD3
ENSG00000147439,0.423317564,4.004999387,0.636721435,0.187687941,8,BIN3
ENSG00000113648,-0.396608482,7.112297443,0.637072614,0.187772021,5,MACROH2A1
ENSG00000242372,-0.395541815,6.566662329,0.6377985,0.187945759,20,EIF6
ENSG00000153563,-0.502452145,1.850923374,0.638632612,0.188145309,2,CD8A
ENSG00000231500,-0.391727853,11.21389037,0.638643528,0.18814792,6,RPS18
ENSG00000116478,-0.402933263,4.727326512,0.639489164,0.188350126,1,HDAC1
ENSG00000127824,-0.391477418,7.85781414,0.640160193,0.188510508,2,TUBA4A
ENSG00000169413,-0.401283972,4.981111526,0.641139575,0.188744476,14,RNASE6
ENSG00000176533,-0.394748831,6.247138195,0.641148646,0.188746643,19,GNG7
ENSG00000101290,-0.391614917,6.932818006,0.64167055,0.188871267,20,CDS2
ENSG00000119632,-0.401143326,4.936574326,0.641892082,0.188924154,14,IFI27L2
ENSG00000117862,-0.389852826,7.061151573,0.642479514,0.189064361,1,TXNDC12
ENSG00000137100,-0.395739956,5.657750625,0.643121401,0.189217509,9,DCTN3
ENSG00000072849,0.387501829,8.122601951,0.643338222,0.189269228,17,DERL2
ENSG00000118363,0.387085325,8.080676972,0.643730619,0.18936281,11,SPCS2
ENSG00000170348,-0.388877058,6.228612374,0.644240653,0.189484415,14,TMED10
ENSG00000105639,0.386694051,7.308311764,0.644954114,0.189654461,19,JAK3
ENSG00000141568,0.388430303,5.747994596,0.645603475,0.189809167,17,FOXK2
ENSG00000204628,-0.38350728,9.888469539,0.645894238,0.18987842,5,RACK1
ENSG00000115233,-0.38423464,7.031973545,0.646992598,0.190139919,2,PSMD14
ENSG00000139433,-0.38772088,6.133161223,0.647512519,0.190263643,12,GLTP
ENSG00000119487,-0.404951737,3.303820808,0.647713336,0.190311421,9,MAPKAP1
ENSG00000196655,0.388778845,5.786441248,0.647751749,0.190320559,11,TRAPPC4
ENSG00000272196,-0.444343712,2.118626285,0.647761315,0.190322835,1,H2AC19
ENSG00000109180,0.389091169,5.632390399,0.647840498,0.190341672,4,OCIAD1
ENSG00000118058,0.382908121,6.752687137,0.648174515,0.190421122,11,KMT2A
ENSG00000122644,-0.393575387,4.939833904,0.648691826,0.19054414,7,ARL4A
ENSG00000143297,-0.384771175,5.137126258,0.649298361,0.190688328,1,FCRL5
ENSG00000171490,-0.379590874,9.440525784,0.649386752,0.190709336,16,RSL1D1
ENSG00000212464,-0.525948262,1.092195993,0.649732931,0.190791604,10,SNORA12
ENSG00000163312,0.388385432,5.335769422,0.650562057,0.190988573,4,HELQ
ENSG00000255725,-0.488841374,1.908588752,0.651327541,0.191170339,12,TDGP1
ENSG00000170581,0.379215145,6.825712835,0.651378524,0.191182442,12,STAT2
ENSG00000147274,0.379048655,7.380713977,0.651404222,0.191188543,X,RBMX
ENSG00000008952,0.376466236,8.334373783,0.6526453,0.191483052,3,SEC62
ENSG00000167461,0.37868146,6.97723797,0.653144963,0.191601562,19,RAB8A
ENSG00000085563,0.388206054,4.346896879,0.653600067,0.191709474,7,ABCB1
ENSG00000100982,0.376830822,6.284184182,0.654146793,0.191839072,20,PCIF1
ENSG00000109536,0.381940178,5.490722942,0.65443265,0.191906816,4,FRG1
ENSG00000185834,0.456373772,2.307127841,0.65449614,0.191921861,20,RPL12P4
ENSG00000141367,-0.380639194,5.579263808,0.655490756,0.192157474,17,CLTC
ENSG00000161016,0.371925582,9.58730189,0.655955043,0.192267411,8,RPL8
ENSG00000181524,0.586231929,0.746160536,0.656613063,0.192423171,6,RPL24P4
ENSG00000143851,-0.375906902,6.455138465,0.656791502,0.192465399,1,PTPN7
ENSG00000134352,0.37510348,6.370326855,0.657217029,0.192566083,5,IL6ST
ENSG00000123200,-0.376334979,5.957129029,0.658094638,0.192773654,13,ZC3H13
ENSG00000160633,-0.371602089,7.113068117,0.658447698,0.192857129,19,SAFB
ENSG00000060339,0.371038917,6.426333079,0.658813309,0.192943554,10,CCAR1
ENSG00000156966,0.370147438,7.380355467,0.659071909,0.193004672,2,B3GNT7
ENSG00000174106,-0.422873733,2.484400511,0.65967111,0.193146252,12,LEMD3
ENSG00000125107,0.368744366,7.410269319,0.66024258,0.193281233,16,CNOT1
ENSG00000136986,-0.376500583,5.399069496,0.66044241,0.193328423,8,DERL1
ENSG00000175390,0.365812477,8.50356662,0.661731985,0.19363282,11,EIF3F
ENSG00000004478,-0.373392273,4.639465917,0.661945159,0.193683116,12,FKBP4
ENSG00000153064,-0.363477957,9.493874677,0.663289524,0.194000162,4,BANK1
ENSG00000141298,-0.37063939,5.778368613,0.663293651,0.194001135,17,SSH2
ENSG00000213145,0.366159023,6.513917723,0.663426573,0.194032468,14,CRIP1
ENSG00000143569,0.471959597,2.368969365,0.663601858,0.194073785,1,UBAP2L
ENSG00000172965,-0.368832276,5.49405219,0.663735391,0.194105257,2,MIR4435-2HG
ENSG00000156411,0.364952979,6.778261593,0.664097013,0.194190474,14,ATP5MPL
ENSG00000136490,-0.370936359,5.363137172,0.665440359,0.194506881,17,LIMD2
ENSG00000168894,0.364814541,6.159661038,0.666306621,0.194710786,2,RNF181
ENSG00000014641,0.369300499,5.615974439,0.666578392,0.194774735,2,MDH1
ENSG00000163510,-0.360091557,6.916952767,0.668687987,0.195270791,2,CWC22
ENSG00000128218,-0.357598055,8.053496709,0.669177781,0.195385875,22,VPREB3
ENSG00000002834,0.364285471,5.628881425,0.6693821,0.195433873,17,LASP1
ENSG00000163156,0.369004197,5.139340185,0.670372439,0.195666439,1,SCNM1
ENSG00000267321,0.37663025,4.427297349,0.671385861,0.195904286,17,SNHG30
ENSG00000210082,0.353368487,15.74274958,0.671639048,0.195963686,MT,MT-RNR2
ENSG00000204397,-0.358130698,6.046294805,0.671823098,0.196006861,11,CARD16
ENSG00000265354,-0.359626525,6.136861167,0.67231595,0.196122451,10,TIMM23
ENSG00000171314,0.355023719,6.907243879,0.672624163,0.196194721,10,PGAM1
ENSG00000158411,-0.357105669,6.000444105,0.673547034,0.196411038,2,MITD1
ENSG00000112335,0.35635414,5.48211293,0.673654033,0.19643611,6,SNX3
ENSG00000157450,-0.352561892,7.553686988,0.674072408,0.196534131,15,RNF111
ENSG00000116741,-0.351026608,9.401581866,0.674160071,0.196554666,1,RGS2
ENSG00000151461,-0.352408408,6.966076408,0.674694995,0.196679952,10,UPF2
ENSG00000155827,-0.357740124,5.252590098,0.674752978,0.19669353,9,RNF20
ENSG00000140988,0.349642154,9.876261657,0.675241069,0.196807809,16,RPS2
ENSG00000164587,-0.348163872,11.24331482,0.676315859,0.197059339,5,RPS14
ENSG00000023330,0.350573947,6.682993976,0.677101657,0.197243138,3,ALAS1
ENSG00000150347,0.347271224,9.531824298,0.677409959,0.197315227,10,ARID5B
ENSG00000139620,-0.358581036,5.378214496,0.677770801,0.197399585,12,KANSL2
ENSG00000143977,0.347486002,7.857581989,0.678200806,0.197500088,2,SNRPG
ENSG00000177954,-0.34583444,12.07047747,0.678297043,0.197522578,1,RPS27
ENSG00000223865,-0.346070243,9.241140816,0.678551478,0.197582031,6,HLA-DPB1
ENSG00000197956,-0.347540805,6.161987077,0.680341507,0.198000053,1,S100A6
ENSG00000006652,-0.344647728,7.458619805,0.681104003,0.198177985,7,IFRD1
ENSG00000182774,-0.343373152,8.425015457,0.681322017,0.198228845,15,RPS17
ENSG00000212907,-0.342495893,10.56685475,0.681362874,0.198238376,MT,MT-ND4L
ENSG00000067900,-0.344393185,7.238806792,0.681629581,0.198300585,18,ROCK1
ENSG00000155393,0.400342742,2.612340198,0.682553794,0.198516083,16,HEATR3
ENSG00000104756,-0.35730805,4.55548146,0.68261125,0.198529476,8,KCTD9
ENSG00000162775,0.349568434,4.932426749,0.683664331,0.198774872,1,RBM15
ENSG00000117523,-0.339754472,8.611393208,0.684383258,0.198942315,1,PRRC2C
ENSG00000223361,0.358006692,3.637071806,0.684450615,0.198957999,5,FTH1P10
ENSG00000148154,-0.340945283,7.205200619,0.684944937,0.199073085,9,UGCG
ENSG00000109475,-0.337001626,10.8560778,0.686152559,0.199354099,4,RPL34
ENSG00000167721,-0.339345728,5.777437055,0.686757606,0.19949482,17,TSR1
ENSG00000172183,0.337025435,8.03901579,0.687204762,0.199598787,15,ISG20
ENSG00000101109,-0.336696442,8.282393372,0.687282152,0.199616778,20,STK4
ENSG00000117500,0.36356773,3.576717179,0.687296285,0.199620063,1,TMED5
ENSG00000168028,0.333694418,9.67028409,0.689293612,0.200084101,3,RPSA
ENSG00000006695,0.33929601,4.959918612,0.689328203,0.200092133,17,COX10
ENSG00000013275,-0.337488501,6.143737695,0.689555779,0.200144971,19,PSMC4
ENSG00000184220,-0.352992554,4.591125667,0.689925136,0.200230711,3,CMSS1
ENSG00000132424,-0.333777113,8.034205196,0.690045233,0.200258586,6,PNISR
ENSG00000137154,0.332252212,11.22286017,0.690300684,0.20031787,9,RPS6
ENSG00000131174,-0.331514417,8.983395595,0.691449114,0.200584285,X,COX7B
ENSG00000116906,-0.336375737,5.240757434,0.692205719,0.200759707,1,GNPAT
ENSG00000079785,-0.336375737,5.240757434,0.692205719,0.200759707,2,DDX1
ENSG00000147905,0.336871509,5.143221827,0.692892313,0.200918829,9,ZCCHC7
ENSG00000008294,-0.332544532,6.625268257,0.693163514,0.200981665,17,SPAG9
ENSG00000171806,-0.332849835,6.039077574,0.693295663,0.201012279,1,METTL18
ENSG00000112343,-0.330103155,8.014065391,0.693300716,0.20101345,6,TRIM38
ENSG00000164615,0.330830693,6.304250146,0.69429615,0.201243981,5,CAMLG
ENSG00000145425,-0.32761786,11.39141121,0.694376485,0.20126258,4,RPS3A
ENSG00000132589,-0.331066382,6.232536632,0.694602265,0.201314847,17,FLOT2
ENSG00000226608,-0.352746482,3.679965707,0.69466426,0.201329197,20,FTLP3
ENSG00000131238,-0.329729345,6.969629429,0.694796424,0.201359789,1,PPT1
ENSG00000111640,-0.326769928,9.462282259,0.695460646,0.201513496,12,GAPDH
ENSG00000154359,-0.345369791,4.729727198,0.695505162,0.201523796,8,LONRF1
ENSG00000026025,0.32609585,9.346218814,0.69610344,0.201662189,10,VIM
ENSG00000078304,0.324166166,8.045377496,0.698540889,0.202225524,14,PPP2R5C
ENSG00000128739,-0.323777812,7.532829676,0.699377379,0.202418667,15,SNRPN
ENSG00000131051,-0.321740968,9.813940777,0.699815477,0.202519786,20,RBM39
ENSG00000197061,0.32134317,9.637210427,0.700221293,0.20261343,6,H4C3
ENSG00000179909,-0.336179281,4.303357901,0.700551192,0.20268954,19,ZNF154
ENSG00000117151,-0.328036797,5.651519524,0.700646221,0.202711461,1,CTBS
ENSG00000013441,0.320674054,8.842200784,0.701113427,0.202819218,2,CLK1
ENSG00000033050,-0.340366017,3.637537646,0.701208852,0.202841223,7,ABCF2
ENSG00000170006,0.322720766,6.803204871,0.701795392,0.202976455,4,TMEM154
ENSG00000244687,0.320132809,8.371052984,0.701865551,0.202992627,20,UBE2V1
ENSG00000135486,-0.318969985,10.34754826,0.702164523,0.203061537,12,HNRNPA1
ENSG00000188404,0.321030783,6.653993833,0.702489429,0.203136411,1,SELL
ENSG00000233846,0.48511677,0.312084484,0.703664997,0.203407201,9,SELENOTP1
ENSG00000233328,0.48511677,0.312084484,0.703664997,0.203407201,1,PFN1P1
ENSG00000169018,-0.844516928,0.321736234,0.703664997,0.203407201,15,FEM1B
ENSG00000167601,0.48511677,0.312084484,0.703664997,0.203407201,19,AXL
ENSG00000230043,-0.422139735,1.935582217,0.704111019,0.203509893,20,TMSB4XP6
ENSG00000106153,0.31684797,8.907548788,0.704477886,0.203594341,7,CHCHD2
ENSG00000140464,-0.35723829,3.494271665,0.705078766,0.203732616,15,PML
ENSG00000237264,-0.441330339,0.933276924,0.705513047,0.203832523,8,FTH1P11
ENSG00000104921,-0.317997868,6.772216326,0.706098686,0.203967212,19,FCER2
ENSG00000111845,0.319294397,6.064017298,0.706621659,0.204087449,6,PAK1IP1
ENSG00000120265,0.317686603,6.414466028,0.707024794,0.20418011,6,PCMT1
ENSG00000229117,-0.312569603,10.30686726,0.707862263,0.204372533,12,RPL41
ENSG00000125356,-0.314542271,7.058036522,0.708053052,0.204416357,X,NDUFA1
ENSG00000146232,-0.314768163,6.223529384,0.708116177,0.204430855,6,NFKBIE
