,stage1,stage2
ENSG00000186187.11,0.062982626,0.530612245
ENSG00000186197.13,0.078964769,0.227755102
ENSG00000186222.4,3.960183398,0.163265306
ENSG00000186260.16,0.053812742,0.06122449
ENSG00000186265.9,471.5612934,363.1020408
ENSG00000186283.13,453.6093147,434.1836735
ENSG00000186298.11,131.406612,682.2244898
ENSG00000186312.10,0.905371622,10.42857143
ENSG00000186350.9,2.080598456,0.020408163
ENSG00000186352.8,88.12676402,250.8536735
ENSG00000186376.14,1.171090734,107.0816327
ENSG00000186395.7,61.11221042,537.7346939
ENSG00000186432.8,802.6119691,307.1632653
ENSG00000186468.12,5319.016697,4489.994694
ENSG00000186469.8,362.9858736,1919.923673
ENSG00000186470.13,20.76544402,0.510204082
ENSG00000186480.12,759.172056,657.4489796
ENSG00000186501.14,52.0267857,0.081632653
ENSG00000186517.13,234.9510135,11.57142857
ENSG00000186532.11,0.040540541,0.020408163
ENSG00000186566.12,155.4937259,3640.959184
ENSG00000186575.17,111.5526062,47.44897959
ENSG00000186577.12,7.982384172,0.020408163
ENSG00000186591.11,973.6809848,234.4081633
ENSG00000186594.14,6.38030888,315.6530612
ENSG00000186625.13,49.07601351,0.12244898
ENSG00000186628.12,0.284198842,0.193061224
ENSG00000186654.20,0.008928572,0.163265306
ENSG00000186660.14,68.32882241,40.45591837
ENSG00000186665.9,0.236727799,0.020408163
ENSG00000186666.5,0.094353282,0.040816327
ENSG00000186687.15,212.9510135,20.55102041
ENSG00000186714.12,11.67087355,12.31040816
ENSG00000186716.20,14.53928572,0.95122449
ENSG00000186787.8,5.17857143,0.040816327
ENSG00000186815.12,0.035955599,0.081632653
ENSG00000186827.10,0.013513514,0.06122449
ENSG00000186834.3,23.51434604,26.14183673
ENSG00000186891.13,0.121621622,0.326530612
ENSG00000186908.14,12.68918919,0.020408163
ENSG00000186918.13,421.5410425,863.5510204
ENSG00000186919.12,1.426638514,0.020408163
ENSG00000186940.6,0.870417472,0.532857143
ENSG00000186951.16,1.054295367,0.020408163
ENSG00000187024.14,0.058397684,0.06122449
ENSG00000187049.9,0.103040541,1.510204082
ENSG00000187051.8,348.1310328,658.5102041
ENSG00000187097.12,36.62524614,0.056530612
ENSG00000187098.14,0.054054054,0.020408163
ENSG00000187109.13,3816.325319,2146.897959
ENSG00000187116.13,0.013513514,0.367346939
ENSG00000187118.12,146.7270753,0.591836735
ENSG00000187147.17,0.076496139,18.71428571
ENSG00000187164.19,0.11703668,0.142857143
ENSG00000187187.13,0.017857143,0.020408163
ENSG00000187189.10,0.089285715,186.1020408
ENSG00000187210.12,1.684362934,0.020408163
ENSG00000187231.13,110.1385135,724.7346939
ENSG00000187239.16,2041.980936,1631.346939
ENSG00000187257.15,405.0014479,840.8979592
ENSG00000187266.13,3.288851352,0.102040816
ENSG00000187325.4,0.299710425,0.081632653
ENSG00000187446.11,3643.613658,2849.959184
ENSG00000187474.4,0.040540541,0.081632653
ENSG00000187510.8,1.232142857,0.040816327
ENSG00000187514.16,20306.98812,27090.48857
ENSG00000187522.14,103.3737934,530.7755102
ENSG00000187531.13,339.7688224,0.102040816
ENSG00000187534.6,25.21423021,70.50918367
ENSG00000187555.14,378.3723456,10.12244898
ENSG00000187601.4,0.076013514,29.6122449
ENSG00000187605.15,117.6971525,0.020408163
ENSG00000187607.15,63.53065878,779.9546939
ENSG00000187608.8,1196.831564,1455.163265
ENSG00000187627.15,1.022553089,344.5087755
ENSG00000187630.15,0.071911197,0.020408163
ENSG00000187653.11,2.031947394,2.882857143
ENSG00000187676.7,37.04464286,273.755102
ENSG00000187688.14,0.211389961,0.06122449
ENSG00000187713.6,3.958735522,0.040816327
ENSG00000187735.13,1642.320362,2594.877347
ENSG00000187742.14,115.6655405,0.408163265
ENSG00000187764.11,179.3655888,333.6734694
ENSG00000187778.13,0.169642857,255.0816327
ENSG00000187790.10,43.31032819,0.081632653
ENSG00000187792.4,0.683156371,1.020408163
ENSG00000187837.3,130.2256274,72.59183673
ENSG00000187838.16,166.3935811,0.183673469
ENSG00000187840.4,254.6155888,56.14285714
ENSG00000187860.10,18.91455357,0.183673469
ENSG00000187866.8,0.013513514,0.040816327
ENSG00000187951.10,2.674227799,11.47163265
ENSG00000187984.12,0.047946429,0.020408163
ENSG00000188002.10,10.60869691,198.7653061
ENSG00000188021.8,112.105695,0.142857143
ENSG00000188026.12,0.013513514,0.040816327
ENSG00000188033.9,16.18759411,0.326530612
ENSG00000188042.7,107.7362452,148.5102041
ENSG00000188092.14,367.8589189,0.763061224
ENSG00000188163.7,0.035714286,0.716530612
ENSG00000188177.13,69.29705597,0.06122449
ENSG00000188186.10,441.0055502,783.9591837
ENSG00000188215.9,16.85883204,0.265306122
ENSG00000188219.14,0.693774131,0.562040816
ENSG00000188227.12,0.022442085,0.020408163
ENSG00000188229.5,135.0808398,434.1814286
ENSG00000188234.13,0.538730695,190.3159184
ENSG00000188243.12,1240.715251,1746.632653
ENSG00000188257.10,0.324083012,2.142857143
ENSG00000188283.11,66.85279921,0.571428571
ENSG00000188295.14,0.027027027,205.1428571
ENSG00000188305.5,0.062982626,0.102040816
ENSG00000188313.12,585.3071909,446.6326531
ENSG00000188315.7,1.810569499,18.24489796
ENSG00000188342.11,501.308639,348.4897959
ENSG00000188375.4,7.078781372,8.722040816
ENSG00000188404.8,1355.720801,809.8163265
ENSG00000188419.13,75.16095558,0.020408163
ENSG00000188428.19,297.3960859,476.6665306
ENSG00000188452.13,116.4032336,18.48979592
ENSG00000188459.4,3.571346526,4.67
ENSG00000188486.3,17.70994208,121.8571429
ENSG00000188512.6,0.205839769,0.571428571
ENSG00000188522.14,0.027027027,0.020408163
ENSG00000188529.14,2293.977558,1891.612245
ENSG00000188542.9,0.054054054,48.01591837
ENSG00000188554.13,192.9977124,67.7755102
ENSG00000188612.11,1721.942807,2698.548163
ENSG00000188641.12,6.660714285,0.081632653
ENSG00000188647.12,418.2401062,34.04081633
ENSG00000188677.14,128.5323359,479.7142857
ENSG00000188690.12,34.40202703,194.0204082
ENSG00000188725.7,0.125723938,111.9795918
ENSG00000188732.10,57.1517857,115.5714286
ENSG00000188735.12,122.328651,296.8085714
ENSG00000188738.14,0.337596526,0.892653061
ENSG00000188739.14,496.6510353,323.4783673
ENSG00000188761.11,0.084942085,0.020408163
ENSG00000188765.7,1.079905888,2.460204082
ENSG00000188785.11,0.872104247,328.0408163
ENSG00000188786.9,0.035955599,41.48979592
ENSG00000188807.12,17.41071429,0.244897959
ENSG00000188811.13,66.71018339,692.8163265
ENSG00000188820.12,747.192085,878.3265306
ENSG00000188822.7,199.6826737,0.632653061
ENSG00000188827.10,0.049227799,9.434081633
ENSG00000188846.13,2639.004499,3790.15898
ENSG00000188848.15,21.78571429,0.081632653
ENSG00000188873.4,0.705895271,2.542040816
ENSG00000188895.11,103.5986969,7.428571429
ENSG00000188897.8,0.013513514,0.020408163
ENSG00000188921.13,37.22900579,152.0816327
ENSG00000188933.14,0.013513514,0.150204082
ENSG00000188938.15,96.70873553,0.142857143
ENSG00000188994.12,353.2635135,1988.387755
ENSG00000189007.15,7.741554054,0.163265306
ENSG00000189013.14,153.4881757,1.081632653
ENSG00000189042.13,36.54078185,0.081632653
ENSG00000189043.9,1141.611033,4607.55102
ENSG00000189046.10,74,0.020408163
ENSG00000189050.15,7.294884172,12.16326531
ENSG00000189057.10,1689.412404,461.4693878
ENSG00000189067.12,1340.631274,1638.204082
ENSG00000189077.10,0.130550193,0.081632653
ENSG00000189079.15,540.2750965,94.26530612
ENSG00000189091.12,39.53619691,0.224489796
ENSG00000189114.6,428.7099421,0.020408163
ENSG00000189159.15,355.9756274,661.244898
ENSG00000189171.14,21.01078185,0.102040816
ENSG00000189180.15,195.8144305,379.8979592
ENSG00000189190.9,31.97158784,103.5918367
ENSG00000189223.14,7.39189189,0.142857143
ENSG00000189227.5,56.35859071,52.95918367
ENSG00000189233.11,1.65926641,0.142857143
ENSG00000189241.6,2395.070468,3681.285714
ENSG00000189266.11,1417.207785,802.5279592
ENSG00000189283.9,2.344111969,99.06122449
ENSG00000189306.10,253.0987862,17.86714286
ENSG00000189308.10,0.103040541,0.224489796
ENSG00000189319.13,30.6742278,0.12244898
ENSG00000189339.11,381.4356443,2.306734694
ENSG00000189343.7,12.67800676,42.05244898
ENSG00000189350.12,0.013513514,0.06122449
ENSG00000189362.11,15.95535715,0.346938776
ENSG00000189376.11,0.035955599,0.142857143
ENSG00000189403.14,8814.315862,8024.590816
ENSG00000189430.12,0.008928572,0.06122449
ENSG00000196072.11,390.3272201,3353.795918
ENSG00000196092.12,416.2417954,737.2040816
ENSG00000196116.7,0.705357143,0.020408163
ENSG00000196126.11,5967.27619,4266.882449
ENSG00000196139.13,1.605694981,0.040816327
ENSG00000196141.13,0.400820464,0.163265306
ENSG00000196150.13,2.081563707,280.1428571
ENSG00000196154.11,406.4109556,112.6938776
ENSG00000196182.10,200.7430019,4.755102041
ENSG00000196183.5,0.129013031,0.123469388
ENSG00000196187.11,0.391891892,0.12244898
ENSG00000196189.12,0.107625483,0.265306122
ENSG00000196199.13,349.3977582,308.2089796
ENSG00000196204.11,141.387599,770.6326531
ENSG00000196205.8,474.7901665,591.4195918
ENSG00000196214.10,203.2736487,389.6326531
ENSG00000196220.15,0.022442085,0.244897959
ENSG00000196227.10,63.34435329,143.2857143
ENSG00000196230.12,132.0042857,456.9795918
ENSG00000196233.13,2338.703427,3175.897959
ENSG00000196235.13,331.9000965,193.8979592
ENSG00000196236.12,0.04488417,78.08163265
ENSG00000196247.11,147.2755791,659.6122449
ENSG00000196262.13,3700.491542,2288.005102
ENSG00000196268.11,52.95197877,0.12244898
ENSG00000196274.5,0.135135135,0.265306122
ENSG00000196275.13,0.071428572,0.020408163
ENSG00000196284.15,47.75361969,0.204081633
ENSG00000196295.11,7.165540541,0.12244898
ENSG00000196305.17,53.14333975,189.2653061
ENSG00000196313.11,16.53642857,26.98326531
ENSG00000196323.12,481.2285232,234.6326531
ENSG00000196329.11,0.393339769,0.265306122
ENSG00000196352.14,4371.19474,3371.591837
ENSG00000196363.9,0.897683398,0.020408163
ENSG00000196365.11,112.0745657,0.265306122
ENSG00000196367.12,159.5178571,616.8979592
ENSG00000196369.11,969.7254151,386.8722449
ENSG00000196378.11,15.59821429,0.306122449
ENSG00000196387.9,175.2582046,15.44897959
ENSG00000196396.9,1746.894672,1433.305918
ENSG00000196405.12,224.6312693,165.0612245
ENSG00000196417.12,54.42979488,0.06122449
ENSG00000196418.12,77.51761581,895.2857143
ENSG00000196419.12,2075.052898,1328.142653
ENSG00000196428.12,687.3766892,300.755102
ENSG00000196436.8,0.63375,0.795918367
ENSG00000196437.10,0.013513514,0.081632653
ENSG00000196449.3,0.013513514,0.204081633
ENSG00000196453.7,0.017857143,0.020408163
ENSG00000196455.7,157.5866313,0.12244898
ENSG00000196458.10,2.639478765,0.102040816
ENSG00000196459.13,511.2609604,579.3063265
ENSG00000196465.10,50.28378379,0.204081633
ENSG00000196470.11,8.884169882,0.020408163
ENSG00000196498.13,0.053812742,0.530612245
ENSG00000196502.11,0.013513514,0.040816327
ENSG00000196504.15,1080.666988,1396.591837
ENSG00000196505.10,4.188223938,0.040816327
ENSG00000196507.10,13.89744208,0.020408163
ENSG00000196531.10,2789.846526,2469.652653
ENSG00000196535.15,27.15178572,24.46938776
ENSG00000196547.14,16.77204633,0.020408163
ENSG00000196588.14,3.178571429,258.1428571
ENSG00000196591.11,198.6932915,308.3673469
ENSG00000196628.15,5414.261583,3339.530612
ENSG00000196636.7,41.43315637,66.36734694
ENSG00000196639.6,0.093870657,0.142857143
ENSG00000196642.18,0.432432433,121.1632653
ENSG00000196646.11,86.0892857,0.040816327
ENSG00000196652.11,0.125,0.081632653
ENSG00000196655.11,112.6042471,452.0408163
ENSG00000196656.7,67.09727078,291.0677551
ENSG00000196663.15,0.027027027,0.020408163
ENSG00000196664.4,0.044642857,0.040816327
ENSG00000196670.13,0.040540541,0.265306122
ENSG00000196683.10,943.2446912,1034.102041
ENSG00000196684.12,322.9606274,508.6938776
ENSG00000196693.14,392.2200772,0.408163265
ENSG00000196696.12,1.373800676,502.1836735
ENSG00000196704.11,60.92133204,15.87755102
ENSG00000196705.8,29.33928572,0.367346939
ENSG00000196712.17,224.7992278,228.3673469
ENSG00000196715.5,0.918918919,147.1632653
ENSG00000196735.11,938.9578763,786.7412245
ENSG00000196743.8,38.24686294,125.4693878
ENSG00000196756.11,85.48214285,505.1632653
ENSG00000196757.7,15.71979488,234.6530612
ENSG00000196776.14,1068.104971,5731.428571
ENSG00000196781.14,361.6860521,30.12244898
ENSG00000196787.3,6.710444015,136.5510204
ENSG00000196792.11,2660.660246,1047.384082
ENSG00000196810.4,4.5,0.040816327
ENSG00000196821.9,239.9585859,86.16326531
ENSG00000196832.4,23.49378379,0.795918367
ENSG00000196839.12,1.744208495,367
ENSG00000196843.15,104.3110521,41.16326531
ENSG00000196850.5,565.4985523,35.69387755
ENSG00000196862.9,0.14664334,0.250816327
ENSG00000196865.4,0.184604247,0.040816327
ENSG00000196873.15,519.2324276,705.285102
ENSG00000196911.10,28.14937259,844.4693878
ENSG00000196912.12,403.2634098,50.97387755
ENSG00000196914.8,1.612210425,0.12244898
ENSG00000196922.10,0.215733591,0.020408163
ENSG00000196924.14,72.65854247,92.06122449
ENSG00000196933.5,0.530834942,0.191632653
ENSG00000196937.10,51.37642857,0.102040816
ENSG00000196950.13,65.23793435,128.4897959
ENSG00000196954.13,396.0357143,0.489795918
ENSG00000196961.12,0.044642857,0.081632653
ENSG00000196967.10,119.5643485,1.085918367
ENSG00000196968.10,589.0600867,71.02040816
ENSG00000196975.15,56.79319499,0.12244898
ENSG00000196976.7,72.39430501,0.489795918
ENSG00000196998.17,83.19932433,197.9795918
ENSG00000197006.13,142.4925193,671.7755102
ENSG00000197008.9,45.55164093,0.06122449
ENSG00000197019.4,129.2388996,202.9387755
ENSG00000197021.8,591.5455936,0.102040816
ENSG00000197024.8,2.383928572,0.265306122
ENSG00000197037.10,0.013513514,0.081632653
ENSG00000197043.13,199.7220077,0.06122449
ENSG00000197045.12,221.8166023,476.5714286
ENSG00000197050.10,41.55580357,36.04081633
ENSG00000197056.9,0.071428572,0.081632653
ENSG00000197057.9,0.044642857,0.12244898
ENSG00000197061.4,3372.021236,6423.469388
ENSG00000197102.10,162.5284749,134.2044898
ENSG00000197111.15,1555.618405,1752.836122
ENSG00000197114.11,0.636875,0.040816327
ENSG00000197121.14,1.156370657,332.6530612
ENSG00000197128.11,0.008928572,0.040816327
ENSG00000197136.4,8.090009652,0.020408163
ENSG00000197142.10,410.5660787,4.612244898
ENSG00000197147.13,19.14744208,0.020408163
ENSG00000197149.5,0.259739383,0.07755102
ENSG00000197150.12,0.026785715,0.183673469
ENSG00000197157.10,48.08856177,57.79591837
ENSG00000197165.10,0.013513514,0.04122449
ENSG00000197170.9,476.0518823,663.244898
ENSG00000197180.2,0.157094595,0.551020408
ENSG00000197183.14,24.17833012,74.04081633
ENSG00000197217.12,108.7910232,0.265306122
ENSG00000197223.11,57.779667,805.5195918
ENSG00000197226.12,5.972731661,48.2244898
ENSG00000197238.4,6.641759172,27.8744898
ENSG00000197245.5,0.247586873,0.206122449
ENSG00000197249.13,5.815154438,0.244897959
ENSG00000197253.13,1.703812742,2.651632653
ENSG00000197258.5,3.591498553,14.04306122
ENSG00000197265.8,0.058156371,443.4897959
ENSG00000197279.3,1732.170318,202.4489796
ENSG00000197299.10,3.312741313,0.244897959
ENSG00000197302.10,10.1875,0.040816327
ENSG00000197312.11,39.07577944,364.4528571
ENSG00000197321.14,36.76858108,0.020408163
ENSG00000197323.11,261.753861,302.5918367
ENSG00000197324.8,94.12572396,41.44897959
ENSG00000197329.11,548.4331564,2.204081633
ENSG00000197343.10,24.67012548,857.7187755
ENSG00000197345.12,97.85834944,827.1428571
ENSG00000197355.10,0.022442085,141.6734694
ENSG00000197372.9,135.1514913,13.73469388
ENSG00000197375.12,6.20173745,49.59183673
ENSG00000197381.15,13.07335907,0.040816327
ENSG00000197385.5,7.160714285,0.020408163
ENSG00000197386.10,17.65299228,0.673469388
ENSG00000197405.7,0.067567568,0.020408163
ENSG00000197442.9,42.29029923,0.510204082
ENSG00000197448.13,124.5,1227.469388
ENSG00000197451.11,58.18227799,8.779183673
ENSG00000197461.13,151.0055502,0.428571429
ENSG00000197471.11,135.7427606,0.367346939
ENSG00000197498.12,122.9473938,514.4489796
ENSG00000197535.14,343.4025097,30.95918367
ENSG00000197536.11,64.43298261,162.6697959
ENSG00000197548.12,0.561833977,32.85714286
ENSG00000197555.9,93.94739381,704.4285714
ENSG00000197563.10,260.6042471,0.081632653
ENSG00000197579.7,179.3496622,1703.367347
ENSG00000197582.5,1.931689189,0.13
ENSG00000197594.11,0.202702703,0.020408163
ENSG00000197601.12,109.5581564,120.4285714
ENSG00000197603.13,2.620656371,0.020408163
ENSG00000197619.13,0.008928572,0.102040816
ENSG00000197620.10,333.1585956,0.244897959
ENSG00000197622.12,609.9046911,64.83530612
ENSG00000197629.5,135.0427124,28.28571429
ENSG00000197694.15,43.07335907,940.755102
ENSG00000197713.14,19.66110762,0.183673469
ENSG00000197724.10,33.41433398,137.6122449
ENSG00000197728.9,1335.907937,5355.480816
ENSG00000197744.5,15.36188465,15.21959184
ENSG00000197746.13,796.3566605,691.4081633
ENSG00000197747.8,730.30333,542.1020408
ENSG00000197756.9,2110.55888,2866.22449
ENSG00000197766.7,9.642857145,0.265306122
ENSG00000197771.12,116.3484556,15.42857143
ENSG00000197774.12,1.438035715,0.142857143
ENSG00000197780.9,46.64913127,0.551020408
ENSG00000197782.14,1.647683398,14.20408163
ENSG00000197808.11,0.013513514,1.387755102
ENSG00000197816.13,2.076737452,0.142857143
ENSG00000197818.11,0.495656371,6.93877551
ENSG00000197822.10,0.16192085,0.040816327
ENSG00000197837.3,0.215733591,222.0816327
ENSG00000197852.9,1.915540541,3.93877551
ENSG00000197857.13,0.642857143,159.2040816
ENSG00000197858.10,0.843870657,0.020408163
ENSG00000197860.9,73.35794645,1865.624082
ENSG00000197872.11,3085.568292,6267.877551
ENSG00000197879.14,12.81346525,351.0204082
ENSG00000197892.12,32.80815637,0.510204082
ENSG00000197894.10,514.6093147,509.3469388
ENSG00000197903.7,32.86910715,184.4910204
ENSG00000197912.14,247.4324325,0.163265306
ENSG00000197928.10,0.339527027,68.51020408
ENSG00000197930.12,760.1305283,503.0157143
ENSG00000197943.9,1019.756134,671.2914286
ENSG00000197956.9,387.9785232,455.7755102
ENSG00000197958.12,2863.529305,4922.151224
ENSG00000197959.13,0.035714286,6.816326531
ENSG00000197961.11,170.2093822,630.2653061
ENSG00000197965.11,0.081081081,17.67346939
ENSG00000197969.11,601.2371622,0.265306122
ENSG00000197971.14,468.621139,80.55102041
ENSG00000197976.11,28.58277027,112.8877551
ENSG00000197976.11_PAR_Y,28.58277027,112.8877551
ENSG00000197982.13,12.01833977,0.06122449
ENSG00000197989.13,344.0327992,781.1114286
ENSG00000198000.11,119.5849421,862.8367347
ENSG00000198001.13,325.6875,653.3877551
ENSG00000198015.12,161.4980695,466.6122449
ENSG00000198018.6,0.008928572,164.877551
ENSG00000198026.7,13.05139961,0.040816327
ENSG00000198034.10,3863.050087,12553.36735
ENSG00000198039.11,31.74107143,3.12244898
ENSG00000198040.10,321.6696429,298.9387755
ENSG00000198042.10,178.7485521,49.26959184
ENSG00000198055.10,53.70125484,126.8979592
ENSG00000198056.13,0.40226834,409
ENSG00000198060.9,88.42471042,1.306122449
ENSG00000198064.13,1.702912645,6.85
ENSG00000198081.10,596.4917953,0.020408163
ENSG00000198087.7,250.7010135,352.6326531
ENSG00000198089.15,0.0625,0.020408163
ENSG00000198130.15,80.71452703,16.32653061
ENSG00000198131.13,0.089527027,120.6326531
ENSG00000198134.3,0.071911197,0.020408163
ENSG00000198146.4,512.4637211,0.020408163
ENSG00000198157.10,2.892857143,1123.77551
ENSG00000198160.14,1679.205598,2913.77551
ENSG00000198162.12,59.35255792,663.8367347
ENSG00000198168.8,384.7451738,217.6059184
ENSG00000198169.8,0.027027027,0.020408163
ENSG00000198171.12,69.17060811,0.020408163
ENSG00000198176.12,383.5289575,0.306122449
ENSG00000198189.10,162.3774131,0.102040816
ENSG00000198198.15,30.6553306,368.7959184
ENSG00000198218.10,483.7820946,998.5918367
ENSG00000198223.16,0.25,0.5
ENSG00000198223.16_PAR_Y,0.25,0.5
ENSG00000198225.5,8.676701256,21.17918367
ENSG00000198231.12,1901.503861,8.755102041
ENSG00000198242.13,7813.725768,10047.54388
ENSG00000198252.11,76.43701738,366.3673469
ENSG00000198258.10,996.724662,1978.142857
ENSG00000198265.11,359.3129826,971.4693878
ENSG00000198276.15,21.55806708,7.387755102
ENSG00000198286.9,19.68798263,220.7755102
ENSG00000198301.11,216.2664093,1456.244898
ENSG00000198315.10,0.642857143,0.040816327
ENSG00000198355.4,186.6069015,0.469387755
ENSG00000198356.11,44.55550193,26.53061224
ENSG00000198363.17,285.8856178,0.326530612
ENSG00000198373.12,59.78281853,31.79591837
ENSG00000198380.12,67.24444981,295.5102041
ENSG00000198382.8,114.4037017,277.5357143
ENSG00000198393.7,157.0082046,21.97959184
ENSG00000198399.14,1925.20946,1670.653061
ENSG00000198406.7,18.80919161,0.734693878
ENSG00000198408.13,824.4978285,817.8367347
ENSG00000198417.6,0.337837838,0.469387755
ENSG00000198420.9,36.82866795,0.020408163
ENSG00000198431.15,310.2111487,74.20408163
ENSG00000198440.9,31.52678572,0.12244898
ENSG00000198453.12,355.7497587,3.408163265
ENSG00000198455.4,0.017857143,61.65306122
ENSG00000198464.13,18.54464286,197.3469388
ENSG00000198482.11,0.026875,0.142857143
ENSG00000198492.15,796.3060715,2428.996939
ENSG00000198498.9,55.15637066,0.591836735
ENSG00000198502.5,821.8293339,1174.743265
ENSG00000198521.11,32.96428572,742.8165306
ENSG00000198522.13,266.0699228,9.12244898
ENSG00000198538.10,345.5118774,67.71428571
ENSG00000198546.14,163.6669353,0.344897959
ENSG00000198556.13,0.071428572,46.59183673
ENSG00000198561.13,419.2340733,186.0204082
ENSG00000198563.13,187.8503861,30.51020408
ENSG00000198574.5,0.241071429,1.244897959
ENSG00000198586.13,2355.447394,4130.428571
ENSG00000198589.10,77.98696909,402.877551
ENSG00000198604.10,205.8426738,705.9387755
ENSG00000198612.10,184.7215251,527.9795918
ENSG00000198618.5,58.19186053,35.85163265
ENSG00000198624.12,67.26110039,258.755102
ENSG00000198625.12,4797.723697,4757.673469
ENSG00000198642.6,353.6739865,0.06122449
ENSG00000198646.13,467.4051641,0.12244898
ENSG00000198663.16,112.8646236,0.653061224
ENSG00000198668.10,7423.50555,10846.46939
ENSG00000198677.10,620.7000483,499.0408163
ENSG00000198695.2,1281.967906,1973.693878
ENSG00000198700.9,3.11703668,93.16326531
ENSG00000198707.14,134.8180502,0.775510204
ENSG00000198712.1,54454.72909,110621.618
ENSG00000198715.11,36.28305985,0.020408163
ENSG00000198718.12,19.79767857,0.346938776
ENSG00000198721.12,197.465222,5.836734694
ENSG00000198727.2,34644.98938,37680.4898
ENSG00000198728.10,6.089285715,0.489795918
ENSG00000198730.7,115.969112,423.6946939
ENSG00000198734.10,0.270270271,0.020408163
ENSG00000198736.11,24.69256757,0.020408163
ENSG00000198740.8,8.390444015,0.102040816
ENSG00000198742.9,60.72779921,52.04081633
ENSG00000198743.6,460.5505526,854.9802041
ENSG00000198744.5,9.495494691,2.747755102
ENSG00000198755.10,3218.294457,6106.28551
ENSG00000198763.3,10103.00919,12633.57388
ENSG00000198771.10,15.97779923,45.69387755
ENSG00000198780.11,351.8108108,0.020408163
ENSG00000198783.5,65.36052123,0.183673469
ENSG00000198786.2,8180.841458,13473.97959
ENSG00000198791.11,810.1906008,1848.301429
ENSG00000198792.12,77.83132239,1066.387755
ENSG00000198793.12,15.81298262,0.020408163
ENSG00000198799.11,98.43460423,42.75510204
ENSG00000198804.2,39121.61206,45879.37224
ENSG00000198805.11,165.4037958,98.63265306
ENSG00000198814.12,244.6766988,0.448979592
ENSG00000198815.8,11.83156371,161.9183673
ENSG00000198818.9,1051.451737,2838.244898
ENSG00000198821.10,127.6170367,0.979591837
ENSG00000198824.5,88.64285715,0.163265306
ENSG00000198825.12,43.01278958,43.97959184
ENSG00000198826.10,0.04488417,0.253469388
ENSG00000198830.10,5055.273407,8334.69102
ENSG00000198832.10,154.4860039,0.163265306
ENSG00000198833.6,429.5060329,1506.55102
ENSG00000198836.8,43.64237452,0.285714286
ENSG00000198837.9,284.89889,0.06122449
ENSG00000198839.9,524.0572491,0.408163265
ENSG00000198840.2,1153.911921,1339.346939
ENSG00000198841.3,84.70173745,0.020408163
ENSG00000198843.12,2192.461424,2555.181837
ENSG00000198846.5,12.45805019,239.9795918
ENSG00000198851.9,10.97948842,8.163265306
ENSG00000198855.6,99.91578187,0.163265306
ENSG00000198856.12,206.2048745,2734.755102
ENSG00000198858.9,49.01158301,148.3265306
ENSG00000198860.11,161.1303089,0.06122449
ENSG00000198862.13,174.156612,63.16326531
ENSG00000198863.7,322.3624518,0.428571429
ENSG00000198873.11,65.37065636,4.836734694
ENSG00000198874.12,95.5048335,22.81734694
ENSG00000198876.12,658.3011581,217.1836735
ENSG00000198879.11,120.277751,0.040816327
ENSG00000198885.9,0.345801158,318.0408163
ENSG00000198886.2,22759.07767,33393.21429
ENSG00000198887.8,1739.346043,3113.673469
ENSG00000198888.2,10465.39375,13224.13735
ENSG00000198890.7,0.491071429,0.142857143
ENSG00000198898.13,466.1657819,827.4489796
ENSG00000198899.2,20120.27286,25314.62531
ENSG00000198900.5,916.6187261,796.6938776
ENSG00000198901.13,695.7878859,0.265306122
ENSG00000198909.7,38.31340975,0.244897959
ENSG00000198911.11,1.000241313,88.7755102
ENSG00000198912.10,518.5214769,224.9387755
ENSG00000198917.12,50.49041506,5.556734694
ENSG00000198918.7,1869.522365,4075.873061
ENSG00000198919.12,0.111727799,0.306122449
ENSG00000198924.7,0.008928572,0.020408163
ENSG00000198925.10,2.223214286,0.020408163
ENSG00000198931.10,577.2094595,688.3469388
ENSG00000198937.8,209.3450772,94.67346939
ENSG00000198938.2,25268.33969,49416.74204
ENSG00000198951.11,14.1800193,0.224489796
ENSG00000198952.8,5.642857145,28.87755102
ENSG00000198954.7,66.99589769,21.08163265
ENSG00000198959.11,3.487451738,40.28571429
ENSG00000198960.10,253.3502679,0.19244898
ENSG00000198961.9,205.2536197,623.1020408
ENSG00000198964.13,63.94401543,109.4897959
ENSG00000200087.1,5.62162162,8
ENSG00000200463.1,90.02837114,163.4971429
ENSG00000201098.1,0.098214286,0.020408163
ENSG00000201428.1,0.060596043,0.00755102
ENSG00000202198.1,165.7545174,225.0504082
ENSG00000203326.11,26.97258929,0.040816327
ENSG00000203485.12,37.40492278,27.08163265
ENSG00000203644.3,0.062982626,0.020408163
ENSG00000203663.4,0.148648649,0.204081633
ENSG00000203666.12,0.035955599,0.020408163
ENSG00000203667.9,233.2418219,703.4722449
ENSG00000203668.2,0.206805019,0.020408163
ENSG00000203705.10,7.505067568,1217.183673
ENSG00000203709.11,62.98672781,0.204081633
ENSG00000203710.10,913.1693628,7.673469388
ENSG00000203760.8,0.152750965,0.591836735
ENSG00000203791.14,53.54059848,1973.472653
ENSG00000203812.2,445.676571,304.855102
ENSG00000203865.9,0.112586873,0.040816327
ENSG00000203875.10,310.6583012,1868.183673
ENSG00000203879.11,3.243001931,0.020408163
ENSG00000203880.11,130.3933398,570.4489796
ENSG00000203896.9,3.409990348,0.081632653
ENSG00000203950.6,0.171090734,739.1836735
ENSG00000204054.13,29.70237452,0.163265306
ENSG00000204070.9,98.09531853,780.0320408
